id,x,y,nx,ny,t1x,t1y,candidate_id,antagonist_id,section_height,lever,face_id,counter_point,contact_type,mu,fc,ft,cohesion
2214,31.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,371,99,0.6871068,0.3435534,779,581,friction,0.7000000,0,0,0
583,32.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,100,370,0.6871068,0.3435534,782,2206,friction,0.7000000,0,0,0
2206,32.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,370,100,0.6871068,0.3435534,783,583,friction,0.7000000,0,0,0
588,32.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,100,370,0.6871068,0.3435534,782,2207,friction,0.7000000,0,0,0
2207,32.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,370,100,0.6871068,0.3435534,783,588,friction,0.7000000,0,0,0
589,33.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,101,103,0.6871068,0.3435534,794,604,friction,0.7000000,0,0,0
604,33.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,103,101,0.6871068,0.3435534,795,589,friction,0.7000000,0,0,0
590,33.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,101,2,0.9800000,0.4900000,788,2467,friction,0.7000000,0,0,0
2467,33.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,101,0.9800000,0.4900000,789,590,friction,0.7000000,0,0,0
591,33.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,101,2,0.9800000,0.4900000,788,2468,friction,0.7000000,0,0,0
2468,33.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,101,0.9800000,0.4900000,789,591,friction,0.7000000,0,0,0
592,33.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,101,105,0.6871068,0.3435534,792,613,friction,0.7000000,0,0,0
613,33.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,105,101,0.6871068,0.3435534,793,592,friction,0.7000000,0,0,0
593,33.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,101,105,0.6871068,0.3435534,792,618,friction,0.7000000,0,0,0
618,33.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,105,101,0.6871068,0.3435534,793,593,friction,0.7000000,0,0,0
594,33.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,101,103,0.6871068,0.3435534,794,605,friction,0.7000000,0,0,0
605,33.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,103,101,0.6871068,0.3435534,795,594,friction,0.7000000,0,0,0
596,33.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,102,103,0.9800000,0.4900000,798,603,friction,0.7000000,0,0,0
603,33.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,103,102,0.9800000,0.4900000,799,596,friction,0.7000000,0,0,0
597,33.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,102,103,0.9800000,0.4900000,798,602,friction,0.7000000,0,0,0
602,33.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,103,102,0.9800000,0.4900000,799,597,friction,0.7000000,0,0,0
598,32.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,102,370,0.6871068,0.3435534,802,2203,friction,0.7000000,0,0,0
