id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.051035122403270544, 0.018713389366075285]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -4.0109734829117085e-06, -0.0031394912351791903]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09064027567616963, 0.021249317548200662]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.10710673317221e-06, -2.342167853432599e-06, -0.008371682622212995]",element_3.json,[]
4,"[0.030579445032596447, 0.021248127538707855]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.6444723977027118e-07, -2.7708374357632853e-06, -0.0025029238652758763]",element_4.json,[]
5,"[0.010580324165876164, 0.02124676106176136]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-9.331428346909087e-07, -4.987143857660334e-06, -0.0052486414078712455]",element_5.json,[]
6,"[0.020579994543554143, 0.02124820594178539]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-4.5506122078159534e-07, -3.958263981757525e-06, -0.003962126469043299]",element_6.json,[]
7,"[0.05057938457299429, 0.021248976053888428]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.747199306898589e-08, 6.530972585269784e-10, 0.00020559339554970636]",element_7.json,[]
8,"[0.04057879804967928, 0.02124666635052453]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.6369316055395563e-06, 2.6344687207825314e-06, 0.006445028693111217]",element_8.json,[]
9,"[0.059656624412798065, 0.021140522711100323]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.5647024393959295e-05, 8.082398108125005e-05, -0.08079245740756072]",element_9.json,[]
10,"[0.08065413322421143, 0.021243045395810182]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.9109880959604603e-06, 6.3801640692774324e-06, -0.011268894136596718]",element_10.json,[]
11,"[0.07065534421862216, 0.021238278547755687]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.8981842544302476e-06, 9.742495833728689e-06, -0.007486437767237089]",element_11.json,[]
12,"[0.0903100766470429, 0.02087463585357894]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.2438229648982034e-06, -5.106489327444464e-06, -0.008371682622212995]",element_12.json,[]
13,"[0.08031993158366424, 0.020872271012247482]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[7.089205372890431e-06, 2.614081161674188e-06, -0.011268894136596718]",element_13.json,[]
14,"[0.010257395587788829, 0.020867626932091415]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.1365820247820724e-06, -9.025184433991279e-06, -0.010771389803675889]",element_14.json,[]
15,"[0.02025811053320288, 0.020859584301870952]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.558794849397487e-06, -8.262710105579625e-06, -0.00517554727204967]",element_15.json,[]
