id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05163512240327056, 0.018924377548696684]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -5.112142582196252e-06, 0.0005086484958331852]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09064273270955486, 0.021250081210482316]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[6.266685105133733e-06, -1.4188061565519335e-05, 0.015547800672224792]",element_3.json,[]
4,"[0.030579207436297218, 0.021247459367429118]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.312628407804256e-07, 1.201893327073886e-06, 0.0005213300266699623]",element_4.json,[]
5,"[0.010579328146072233, 0.02124558249669656]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.1870526558467415e-07, 1.3883475010517723e-06, 0.00046657664682408297]",element_5.json,[]
6,"[0.020579835002673002, 0.02124449982168416]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-3.24536312125321e-07, 5.458735352536789e-07, 0.0012920664297384503]",element_6.json,[]
7,"[0.05057945113712024, 0.02124899586075851]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.3013743968627732e-07, -1.2232919330510065e-07, 4.3863764067093055e-20]",element_7.json,[]
8,"[0.04057827047494989, 0.021248707300266664]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.9694626863473485e-08, 2.0780135713456026e-07, -0.00015795854650962107]",element_8.json,[]
9,"[0.0597317234800114, 0.021248610246900695]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.5645158633159506e-07, 4.182958062489958e-07, -0.00101955586699738]",element_9.json,[]
10,"[0.08066443723192768, 0.02124431374496445]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.919219966305885e-06, -6.427665871078777e-06, 0.022290468531663915]",element_10.json,[]
11,"[0.07065693483807989, 0.02124850824576369]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-8.260923891221451e-07, 1.1133403889674403e-07, 0.0032847692825169936]",element_11.json,[]
12,"[0.09031374814367198, 0.020871924657547756]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.9164563401586914e-07, -9.0713882249321e-06, 0.015540571700450383]",element_12.json,[]
13,"[0.08033956389728042, 0.020859669463150377]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-1.4137782210803178e-06, 1.972520943078328e-06, 0.017009673257771057]",element_13.json,[]
14,"[0.010261718087612894, 0.020860800330161536]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.152348736747748e-07, 1.5278209640059418e-06, -0.001130626368087675]",element_14.json,[]
15,"[0.020265860308654644, 0.020851778511734163]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[7.279045484173704e-07, 1.8800597295147073e-06, -0.0002390613910500275]",element_15.json,[]
16,"[0.05024996716362966, 0.020872749662975955]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-2.1711739266821696e-06, -1.4999586167781044e-06, 0.003498124457745317]",element_16.json,[]
17,"[0.03026236356972337, 0.020856519771731686]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[8.137273455751456e-07, 1.7953916373133908e-06, -0.0012852229351085096]",element_17.json,[]
18,"[0.04027941620598725, 0.020850146645789665]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.92568564972567e-06, -1.0529311480518694e-06, -0.017429171807500133]",element_18.json,[]
19,"[0.05982463640759766, 0.020581968838435626]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[4.075142205471443e-06, 2.834028771094245e-05, -0.07570015605412558]",element_19.json,[]
20,"[0.07032567762643023, 0.020871743661879782]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-2.0635808206219915e-06, 1.1994747485721417e-06, 0.003284613725599322]",element_20.json,[]
21,"[0.09220196350225861, 0.019239674424502983]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[5.8175890959999874e-05, 3.867165325238437e-06, 0.01760118809287443]",element_21.json,[]
22,"[0.08196076753657495, 0.019116939526917294]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[4.743637617223969e-05, 1.0646909096507133e-05, 0.015025826561246325]",element_22.json,[]
23,"[0.05094327663790442, 0.019326816398830444]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[6.478180882313918e-05, -4.882134379924164e-05, -0.006064119812400582]",element_23.json,[]
24,"[0.030789789368756763, 0.019340329433020213]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[3.7383061719248736e-07, -2.6251453553285363e-07, -0.0005136417387574821]",element_24.json,[]
25,"[0.020788879236028412, 0.019342900626497263]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.0036994583805223e-07, 3.738641259478828e-09, -0.00029016084360970317]",element_25.json,[]
26,"[0.0410588997323423, 0.019215155320398636]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[4.266462779897736e-05, -2.1152394843870856e-05, -0.028152543356029926]",element_26.json,[]
27,"[0.010788176001117164, 0.01934717811776579]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[1.861038616144337e-07, -7.7839506227698e-08, 0.0001897942842264863]",element_27.json,[]
28,"[0.06029384421225234, 0.01937349399443025]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00023567444247081992, 0.00011971552376256418, 0.18748153410049015]",element_28.json,[]
29,"[0.07186094389097722, 0.019014852614664096]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[3.696135487940623e-05, 2.6357586664321315e-05, 0.02269455231680635]",element_29.json,[]
30,"[0.07057283636271951, 0.020409619055805975]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[8.981336215655962e-06, 3.1857154378558563e-06, 0.0023688875173584647]",element_30.json,[]
31,"[0.061009239734046455, 0.019435015678050605]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[1.0657153598861797e-05, 1.862737327337599e-06, 0.187481534100493]",element_31.json,[]
32,"[0.039917626845973546, 0.019654231121398455]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[3.0021796572370154e-05, -8.325649273601606e-06, -0.014753004943528089]",element_32.json,[]
