id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.049521637017175234, 0.019194012915731255]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[7.619781589217312e-05, -3.0705980323116024e-05, -0.0001426732970829394]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09057958556750892, 0.02124899992799912]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.686929477349835e-06, -4.388838018014089e-06, 5.494134684195871e-05]",element_3.json,[]
4,"[0.030579740381860794, 0.02124864072033923]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.7098292996191046e-07, -5.738665431123477e-07, -0.0014851314667621396]",element_4.json,[]
5,"[0.010579845914231495, 0.021248416437634542]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.103091629994872e-07, -6.941125113052667e-07, -0.0017284021114070587]",element_5.json,[]
6,"[0.02057979280722351, 0.021248529897321847]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.037654623728552e-07, -6.509816155246272e-07, -0.0016496944453776512]",element_6.json,[]
7,"[0.05057947352893367, 0.0212489720171768]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[8.443122529330168e-09, 1.2961146490116244e-08, -1.8567999867508213e-05]",element_7.json,[]
8,"[0.040579991703683704, 0.02124824882930093]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[6.848441560514777e-07, -1.0913384232614564e-06, -0.0027471803316796405]",element_8.json,[]
9,"[0.059420848137949706, 0.02124871014400687]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.0865391673768e-06, -8.339873302195518e-07, 0.0002181477160490447]",element_9.json,[]
10,"[0.0805795903546382, 0.021248967404677743]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[5.0018950178434e-06, -4.6771548214826955e-06, 0.0001000357168276946]",element_10.json,[]
11,"[0.07057960998112722, 0.021248924484980815]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.815323503535187e-06, -4.491111980195549e-06, 0.00015271728227993174]",element_11.json,[]
12,"[0.09024941359972992, 0.02087306527207106]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.67516707110935e-06, -4.126976442231477e-06, 0.00011972839594613893]",element_12.json,[]
13,"[0.08024922438287006, 0.020872581595748584]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.7281425971249514e-06, -4.174282811409496e-06, 0.0001550754129552453]",element_13.json,[]
14,"[0.010251005127729657, 0.020870724450930547]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.040812510107248e-06, -1.4702930799321027e-06, -0.003894739760105604]",element_14.json,[]
15,"[0.020250954679586743, 0.020871198006625638]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.355269957849026e-06, -1.0866247017584914e-06, -0.0038122340376551193]",element_15.json,[]
