id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05153512240327056, 0.018921292577110307]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 3.0849715863778146e-06, -0.0010888142608518289]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09064465204001669, 0.02124699190364305]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.919330461830355e-06, 3.0893068392680484e-06, 0.00758604364629698]",element_3.json,[]
4,"[0.030578853664524418, 0.021249003308893313]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.5377177280167216e-07, -1.5439414641958042e-06, -0.0014094678748226902]",element_4.json,[]
5,"[0.010579677604707186, 0.021241459743014092]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-3.494586349525398e-07, 4.122753682467688e-06, 0.001400857535271431]",element_5.json,[]
6,"[0.020579835002673002, 0.02124449982168416]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.0704450133763169e-22, 1.8074336121362793e-22, 2.6944525519239837e-19]",element_6.json,[]
7,"[0.05057945113712009, 0.02124899586075817]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.5014427937179903e-16, 3.407179541680256e-16, -5.982344475482723e-13]",element_7.json,[]
8,"[0.040578238412484195, 0.021248470123064314]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.206246569521773e-08, 2.3717720234907752e-07, -0.00012746981028983532]",element_8.json,[]
9,"[0.0597317234800114, 0.021248308625818238]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[7.989804129131865e-23, 3.0162108245832696e-07, -3.0110712003077066e-19]",element_9.json,[]
10,"[0.08066493683197376, 0.02124368697310642]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-4.996000460840796e-07, 6.267718580295757e-07, 0.0019491792989964093]",element_10.json,[]
11,"[0.07065658829718051, 0.021248435077480424]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.4654089938384813e-07, 7.316828326387756e-08, -0.0008241842293995694]",element_11.json,[]
12,"[0.0903134553171495, 0.020864386019073245]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.928265224697094e-07, 7.53863847451115e-06, -0.0006971292991813146]",element_12.json,[]
13,"[0.0803371258189562, 0.020856753934595313]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.4380783242106695e-06, 2.9155285550633553e-06, -0.0031723274841353646]",element_13.json,[]
14,"[0.010261649949691308, 0.020854408397509596]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[6.813792158622825e-08, 6.3919326519397235e-06, 0.003733257503476369]",element_14.json,[]
15,"[0.020265764803554496, 0.020851892142812398]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[9.550510014729961e-08, -1.1363107823506861e-07, -0.0003798676092306791]",element_15.json,[]
16,"[0.05024996716362928, 0.020872749662975813]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.7522754054885e-16, 1.4360924523503255e-16, -5.98234115511357e-13]",element_16.json,[]
17,"[0.030260041352662723, 0.02085685959185209]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.32221706064526e-06, -3.39820120405229e-07, -0.00068922268031864]",element_17.json,[]
18,"[0.04027191600372667, 0.020836349842097764]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[7.500202260579885e-06, 1.3796803691900652e-05, 0.015197565545980552]",element_18.json,[]
