id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.050335122403270524, 0.018757629545891726]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 3.783939467481445e-05, -0.00016376193280738652]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09058883231432231, 0.02124882973271542]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.0778112868572296e-05, -1.902770185053871e-05, 0.012904138334724249]",element_3.json,[]
4,"[0.030579428870708938, 0.02124710101147011]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.4943999235272346e-07, -1.117804491939528e-06, 0.0006007374143479242]",element_4.json,[]
5,"[0.010579521544177352, 0.021244079799712903]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-5.438724826327734e-07, -2.3230001696526504e-06, -0.002388619189608287]",element_5.json,[]
6,"[0.02057980887871345, 0.021246844783500293]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.2990308117871675e-07, -1.6574598133443475e-06, -0.0005131361027232334]",element_6.json,[]
7,"[0.050579481462916784, 0.02124898888434712]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-7.738863686345427e-09, 1.2654448419970594e-08, 3.083163732781763e-05]",element_7.json,[]
8,"[0.040579099864070114, 0.021241051412310932]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.724258477521549e-07, -3.387742848543577e-06, -0.0018244001713553146]",element_8.json,[]
9,"[0.05952465161231174, 0.021248882236230174]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[8.356763109387115e-05, -0.00011183461144271153, 0.05306300227302344]",element_9.json,[]
10,"[0.0805888529974746, 0.02124889494515958]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.419622864784707e-05, -2.430873864091485e-05, 0.015876548111927923]",element_10.json,[]
11,"[0.07058849815103872, 0.02124889814570014]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.2561229355710338e-05, -2.1831183863754928e-05, 0.014528335067062657]",element_11.json,[]
12,"[0.09025984367921756, 0.020874327299360132]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.945481661864809e-06, -1.4782386992594911e-05, 0.012904138334724249]",element_12.json,[]
13,"[0.08025971620843109, 0.02087424446067824]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[8.24807220548233e-06, -1.9083182573961503e-05, 0.01587654811192802]",element_13.json,[]
14,"[0.010252324419192481, 0.020855966185612855]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.3835832338869948e-07, -2.850573810282363e-06, -0.0011009507570104169]",element_14.json,[]
15,"[0.020250099658428226, 0.020848403543924872]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.689351431811212e-07, -2.7761957310810154e-06, -0.00011053196934423852]",element_15.json,[]
16,"[0.05025055178987591, 0.020872823839242542]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-1.933664793241192e-08, 2.2795888805524387e-08, 3.0831637327817633e-05]",element_16.json,[]
17,"[0.03025044644356929, 0.02084030427046606]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[7.461824415033671e-07, -2.9058428998168032e-08, 3.927441107953967e-05]",element_17.json,[]
18,"[0.04024801500486246, 0.020808053028545118]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.2291556873436334e-06, -2.1931645067680682e-05, -0.004780907941011956]",element_18.json,[]
19,"[0.05987417598909802, 0.020857370871285544]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[6.423725093028129e-05, -0.00011946844681931721, 0.02092939286358356]",element_19.json,[]
