id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.04973205479702956, 0.019103058707383696]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.00022165219239978382, -0.0001118785463714081, 0.0005593168497382131]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09058883604016715, 0.021244608880209483]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.0955570316825555e-08, 4.302214608637875e-06, -5.151156702101008e-06]",element_3.json,[]
4,"[0.030580569611534013, 0.021247226374817074]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-5.946161951782846e-07, -1.4943809739139068e-06, -0.0014416805169818788]",element_4.json,[]
5,"[0.010580559797743281, 0.02124717998739751]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.3743456945338797e-07, -2.9720393122206076e-07, -0.0006566020234173762]",element_5.json,[]
6,"[0.02058059135991323, 0.02124715772735662]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.9688180993565794e-08, -1.3063662984983603e-07, -0.0001677756240513616]",element_6.json,[]
7,"[0.05057949524653395, 0.021248987062573412]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-3.0463731174497297e-09, 4.841273845181389e-09, -8.704163998194722e-06]",element_7.json,[]
8,"[0.040581595115963584, 0.02124552568204587]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-1.7361791361722508e-06, -6.958730294417796e-06, -0.008181634269959485]",element_8.json,[]
9,"[0.05948568519461274, 0.02118903797748512]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.891950561545204e-05, 2.3303546274310137e-05, -2.837401227516692e-05]",element_9.json,[]
10,"[0.0805888097567445, 0.021244946730692195]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.3283919579194326e-08, 3.956286232790654e-06, 3.3812260550976157e-07]",element_10.json,[]
11,"[0.07058834322638033, 0.021245237865073815]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.3973185884065147e-07, 3.5778929289499803e-06, -2.82412351827116e-05]",element_11.json,[]
12,"[0.09025998060822729, 0.02086959394923894]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.9134515118815547e-07, 4.674286916631461e-06, 0.00010863894017468986]",element_12.json,[]
13,"[0.08025954888356622, 0.02086965184671169]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.963083568381205e-07, 4.35299747229602e-06, 8.080238480943706e-05]",element_13.json,[]
14,"[0.01025414593258569, 0.020866607181381898]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-2.1173038381704067e-07, -3.502461652486717e-06, -0.007606604811254663]",element_14.json,[]
15,"[0.020255103378942638, 0.020867560312962646]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-1.194958404498952e-06, -4.68551245327856e-06, -0.00985821110781554]",element_15.json,[]
16,"[0.05024998062051631, 0.020872868041863626]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[4.5719485374120334e-07, 2.1063164415150495e-08, -0.0006771635734405208]",element_16.json,[]
17,"[0.030255705112007935, 0.02086834541052559]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-1.5870019282875546e-06, -6.452007894481693e-06, -0.010988180969952684]",element_17.json,[]
18,"[0.040259951707820645, 0.02086393418354391]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-4.1188216459777484e-07, -1.574360117781397e-05, -0.022809798175935807]",element_18.json,[]
19,"[0.05983504712472908, 0.020799171548711505]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.052470836860896e-05, 3.352897793822488e-05, -0.0047090128701247095]",element_19.json,[]
20,"[0.07025868685526304, 0.020869689253864357]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.266426116530375e-07, 3.968882452120595e-06, 7.1337909677937446e-06]",element_20.json,[]
21,"[0.09092434703457546, 0.019291923996706296]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00021223291453037, -0.00017047840903714116, -0.0003807138827026522]",element_21.json,[]
22,"[0.08092260095590571, 0.01928563289378625]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00020100524689254949, -0.00016126122025613912, -0.0010979430800735148]",element_22.json,[]
23,"[0.05076993841636066, 0.019359246504417223]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[1.2730235804358685e-05, -1.689449124327026e-05, -0.013811233415723111]",element_23.json,[]
24,"[0.03076682183880907, 0.019358973711130045]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[9.389540666349803e-06, -3.4420312204528806e-06, -0.007316347094454234]",element_24.json,[]
25,"[0.020765205463171715, 0.01935729689148679]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[9.510024077488166e-06, -1.6127085203482354e-06, -0.00682172008585185]",element_25.json,[]
26,"[0.04079315464326352, 0.019348308722197748]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.5302602588825595e-05, -6.39782168426771e-06, -0.0189323937311045]",element_26.json,[]
27,"[0.010763655042042143, 0.01935559719268095]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[9.753754336602567e-06, 4.533302207985158e-09, -0.006162138764087626]",element_27.json,[]
28,"[0.05951546711074036, 0.01925520938918695]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00021516258041372595, -0.0001118536652907093, 0.001992174750699785]",element_28.json,[]
29,"[0.07092397362023495, 0.0192766184487295]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00021688624512420876, -0.00015525157696145707, -0.0007780081351957879]",element_29.json,[]
30,"[0.06980417955850918, 0.01986323315004314]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[0.00013746281691013633, 1.3038536126697107e-05, -0.0023912907449404517]",element_30.json,[]
31,"[0.0605514287706069, 0.01975417472924737]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[0.00021628028605391106, -0.00011412943545627768, 0.0023910195781589936]",element_31.json,[]
32,"[0.039744141618443314, 0.01983265480672357]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[2.3171331120187153e-05, -2.9301536011981995e-05, -0.023598763267852218]",element_32.json,[]
33,"[0.04971062287133362, 0.019855171058650676]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[2.690831545408514e-06, 8.355240152600998e-07, -0.002190262906721229]",element_33.json,[]
34,"[0.029730401874346325, 0.01984129833262526]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[8.961883581225431e-06, -1.3412026800265625e-05, -0.011761142947849693]",element_34.json,[]
35,"[0.00972728648437974, 0.019837644154003943]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[9.27238140428457e-06, -7.782878856553409e-06, -0.010128245910784695]",element_35.json,[]
36,"[0.019728898654283733, 0.01983959363247794]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[9.019506127047587e-06, -1.0566413585970439e-05, -0.011014762738415026]",element_36.json,[]
37,"[0.07980636112398112, 0.019865165706987667]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[0.00011508628376152186, 1.617002056739597e-05, -0.0016826517366883126]",element_37.json,[]
38,"[0.08980529022523065, 0.019866023831451942]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[0.00011225405902719176, 1.5389007542040896e-05, -0.0016664391651294468]",element_38.json,[]
39,"[0.0820819822502043, 0.019881321220506714]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[0.00021782100426183737, -0.0001323226023044499, -0.0007571746054050815]",element_39.json,[]
40,"[0.09208166910403816, 0.019886175476057602]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[0.00022009759831063367, -0.00013978095717985623, 0.0017809003714852525]",element_40.json,[]
41,"[0.05183994136437044, 0.01995948340484718]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[6.524598771952178e-07, -1.8855484769659435e-06, -0.0013937784599427603]",element_41.json,[]
42,"[0.05825197682518603, 0.019901208844132396]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[4.429130595743174e-05, 1.8865599059999906e-05, -0.007109856882141339]",element_42.json,[]
43,"[0.04184313418108049, 0.019959357889765356]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[4.024686906742423e-06, -5.376656259280313e-07, -0.003864609358006851]",element_43.json,[]
44,"[0.03183816727378659, 0.019958464440073247]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.3956874681566082e-06, -3.381092039047552e-07, -0.0011341488145946855]",element_44.json,[]
45,"[0.021837819339964207, 0.019958315732984528]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.4122024073710984e-06, -8.435489487944827e-08, -0.0010115917821073622]",element_45.json,[]
46,"[0.011837472397325948, 0.019958199609112277]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.4980221968152007e-06, 1.5635044981932672e-07, -0.0009687254038148785]",element_46.json,[]
47,"[0.072083381444702, 0.01987512863125743]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[0.00021595880775802638, -0.00012341216179787047, -0.0003977404781056661]",element_47.json,[]
48,"[0.029420960201943534, 0.021228671570547454]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[-5.618011388192632e-06, -1.6475693809088212e-05, -0.011001676425583475]",element_48.json,[]
49,"[0.009419035688073975, 0.02122636254935419]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[-2.9944341248697794e-06, -1.02956128781919e-05, -0.008058096080262185]",element_49.json,[]
50,"[0.01942026976836638, 0.021227744039474174]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[-4.772473669285285e-06, -1.3530652555186706e-05, -0.009993290556221559]",element_50.json,[]
51,"[0.03942396353774421, 0.02121850094041902]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[-8.767686887581564e-06, -3.6240363744370865e-05, -0.023887724260754018]",element_51.json,[]
52,"[0.060663081830812336, 0.021172882124069713]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[2.9480971915523982e-05, 3.827249747093682e-05, -0.0042472779257631136]",element_52.json,[]
53,"[0.04941725158781725, 0.021244972277307064]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[5.4313552918885245e-08, -6.472443386956291e-09, 7.184510667515791e-05]",element_53.json,[]
54,"[0.06942049442595721, 0.021243690439851446]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[3.3899376940459965e-08, 1.5061506075604084e-06, -2.8839885515944035e-05]",element_54.json,[]
55,"[0.0794207823728918, 0.021243542566659748]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[2.194614875981232e-08, 1.6640147442171498e-06, -2.95414765013853e-05]",element_55.json,[]
56,"[0.08942088824947482, 0.02124339838143985]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[2.215436230368093e-08, 1.8090862205330488e-06, -4.057263142081776e-05]",element_56.json,[]
57,"[0.08976462882455122, 0.02086684833543832]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[1.4298933361050797e-07, 4.387877167698204e-06, -0.00025557360987790847]",element_57.json,[]
58,"[0.07976409702011243, 0.02086703693523853]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[3.8201500551469307e-07, 4.179045691328531e-06, -0.00021589288764890498]",element_58.json,[]
59,"[0.009760358011584973, 0.02085474541447191]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[4.0448984186279825e-08, -7.542746731736348e-06, -0.008116702545116308]",element_59.json,[]
60,"[0.019761466657221838, 0.020856016593616016]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[-9.885570050661375e-07, -1.0114588173567764e-05, -0.010081430417615604]",element_60.json,[]
61,"[0.04975418685034692, 0.02086821469505471]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[4.147774213725459e-07, -4.707456933519764e-07, -0.0006083133761284401]",element_61.json,[]
