id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05193512240327057, 0.018983921363536847]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 3.7097382652480564e-05, -0.001754723260846532]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09065062812873985, 0.021249010039982218]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.4241943634503595e-06, -3.929164354252133e-06, -0.013638405040453863]",element_3.json,[]
4,"[0.03057889422864856, 0.02124909602012522]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-3.2193059221115545e-10, 5.261613355053621e-10, 1.2817602149317661e-06]",element_4.json,[]
5,"[0.010579710186955173, 0.02124232225748719]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-3.0996511642664888e-09, 2.237499356577945e-08, 1.208602840524923e-05]",element_5.json,[]
6,"[0.02057967369647589, 0.02124477970606228]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.6885776261634603e-11, -6.013235714193097e-11, -1.4621848178348863e-07]",element_6.json,[]
7,"[0.050579297833903095, 0.02124894696863472]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[8.808630037616724e-10, 5.527193445279385e-09, -3.5086730439833406e-06]",element_7.json,[]
8,"[0.04057826217228025, 0.02124929658955694]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.568436326615436e-07, -7.208595804824209e-07, -0.0006256142761853822]",element_8.json,[]
9,"[0.059736698265997916, 0.021248946089234354]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.9672582062666046e-12, 1.0765651033943485e-11, -1.9785625434154445e-08]",element_9.json,[]
10,"[0.08066916078466373, 0.021247517187752616]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.510836468018803e-06, -9.610051575208016e-07, -0.005941126596597334]",element_10.json,[]
11,"[0.0706562029084446, 0.021248946100000006]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[8.242279162825112e-19, 2.1215303834076925e-18, -3.2830715487093613e-15]",element_11.json,[]
12,"[0.09031764440817719, 0.020870275042266972]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-1.4961497899613318e-06, -1.1067112387435036e-05, 0.005989995611905371]",element_12.json,[]
13,"[0.0803402198229572, 0.020870249864124033]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.7522346500248443e-06, -2.9152830044372524e-06, -0.00594113511174241]",element_13.json,[]
14,"[0.010264456472253264, 0.020853836836305942]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[9.442584278075237e-10, -3.3724374325362095e-08, -0.00018350753545977487]",element_14.json,[]
15,"[0.02026883409549737, 0.020854597767008678]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.2234632516940639e-06, 9.344567327541753e-07, -0.00018011523217184436]",element_15.json,[]
16,"[0.05024779856678276, 0.02087126758995322]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.206016459009822e-09, 4.364070902634045e-09, -3.5086730439833414e-06]",element_16.json,[]
17,"[0.03026219429816748, 0.02086109005554002]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-3.528059249212996e-07, 1.725163427246202e-06, 0.00157319829797388]",element_17.json,[]
18,"[0.040295625510914306, 0.020856394864099015]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[6.155482162032028e-06, -4.405098291472117e-06, -0.023717633327144924]",element_18.json,[]
19,"[0.05985650298177719, 0.02058011955307245]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[0.0001394493341951038, -0.0001905041301631051, 0.2630863601519805]",element_19.json,[]
20,"[0.07032385065289859, 0.020873145692289048]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.116024257584907e-14, 1.3554525179875611e-14, -5.194837109124414e-11]",element_20.json,[]
21,"[0.092232004333636, 0.019428855760735723]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[1.0180666667290476e-05, 4.327897462887457e-05, -0.001754723259871965]",element_21.json,[]
22,"[0.08219013094758197, 0.019255189185870648]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00010392675363260468, 7.408352070992388e-05, 0.001970229296213166]",element_22.json,[]
23,"[0.05115003320323476, 0.019248009368656553]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[3.941743974549629e-05, 1.1767592192313593e-05, -0.014211124077937955]",element_23.json,[]
