id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.051735122403270564, 0.018919265406114487]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 3.200972717873741e-05, -0.0012319825317337546]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09064899939466, 0.021235893148916798]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[8.00506573421348e-07, 1.1700446198711195e-05, -0.0036683807830302077]",element_3.json,[]
4,"[0.030579076173456437, 0.021248661260756193]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[6.587612295919715e-08, 3.061721996768971e-08, -0.0002619749131141245]",element_4.json,[]
5,"[0.010579209440806649, 0.02124697084419761]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.823781133306288e-07, -3.694032570294377e-06, -0.001926159377827461]",element_5.json,[]
6,"[0.020579510466360876, 0.021245045695219414]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.6096245048418878e-07, -2.6234881094181534e-07, -0.0006379356744366071]",element_6.json,[]
7,"[0.05057932099968056, 0.021248873531565203]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.054628667401736e-09, 2.028016158087571e-08, -4.199877510947714e-06]",element_7.json,[]
8,"[0.040578310169576755, 0.0212489151016238]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-2.7445546881363847e-07, 5.506884240979476e-07, 0.0010873551726823208]",element_8.json,[]
9,"[0.059731979931597734, 0.021249028542706945]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.681904117797358e-06, -4.399804578196447e-06, -1.8331831215212954e-06]",element_9.json,[]
10,"[0.08066835645189398, 0.021237886079093368]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[8.043327697514794e-07, 8.780852811127046e-06, -0.0031791661801637123]",element_10.json,[]
11,"[0.07065610874569077, 0.021248619579802588]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[9.41296277022458e-08, 3.2642743510253647e-07, -0.0003746195214379601]",element_11.json,[]
12,"[0.090314139789306, 0.020862853269322825]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.2744502994564235e-06, 7.187575844731204e-06, -0.00372694291338592]",element_12.json,[]
13,"[0.08033815011905934, 0.020861641984093456]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.0684859817398143e-06, 7.757148901917677e-06, -0.003289291932936354]",element_13.json,[]
14,"[0.010262033322486569, 0.020862328151125542]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.959147390383899e-06, -7.583129189719039e-06, -0.0034027647909737734]",element_14.json,[]
15,"[0.02026658821320306, 0.02085365857146368]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.1176172352023173e-06, 4.086569305172816e-09, -0.0001719020847022871]",element_15.json,[]
16,"[0.05024779598970298, 0.020871249704359177]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.5770797861973424e-09, 1.7885594044971125e-08, -6.741965850326788e-06]",element_16.json,[]
17,"[0.030263177297068945, 0.020858315163368998]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.3686650800207016e-06, 1.9558010853422826e-06, 0.002008784761398667]",element_17.json,[]
18,"[0.040285341891636975, 0.020849093714641612]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.3011918760663065e-06, 1.2161962757031186e-05, 0.014550746904219928]",element_18.json,[]
19,"[0.059828711549803126, 0.02061030912614657]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[8.598729178395258e-06, -8.203849657395926e-05, 0.1591212115309623]",element_19.json,[]
20,"[0.0703236140456096, 0.020872943136628352]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.3650641001312376e-07, 2.0249979580322868e-07, -0.0003772811806838535]",element_20.json,[]
21,"[0.0922601393932186, 0.01924354158982822]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[1.0872651339632783e-05, 0.00010117588144485033, -0.001231982528301719]",element_21.json,[]
22,"[0.0820082039127472, 0.0191275864360138]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[9.694719861933217e-05, 5.782806101940233e-05, 0.009669198851857836]",element_22.json,[]
23,"[0.05100805844672756, 0.019277995055031204]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[7.066341690144757e-05, -1.541860396097873e-05, -0.028526745499047785]",element_23.json,[]
