id,center,mass,dl,ll,type,displacement,shape_file,contps
21,"[0.09073756231025873, 0.019356923006620466]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[1.4609034763196443e-05, 9.693454906420607e-07, -0.002702660244588402]",element_21.json,[]
22,"[0.08073755628261449, 0.019356786271814013]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[1.4695211968323283e-05, 2.0752578815768858e-07, -0.0025416503948618658]",element_22.json,[]
23,"[0.050735534145011446, 0.01935568225651855]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[7.164460392165919e-06, 9.829909295067633e-07, -0.0028142151239742086]",element_23.json,[]
24,"[0.030735290003853118, 0.019355724618832358]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[5.75633681881072e-06, 1.5497133390253735e-06, -0.0023728285548332874]",element_24.json,[]
25,"[0.02073527893898056, 0.019355642508512287]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[5.601977933535854e-06, 1.1944944643057564e-06, -0.0023323022092807295]",element_25.json,[]
26,"[0.04073612513123809, 0.019355442487499343]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[7.608024078191734e-06, 6.459080032627277e-07, -0.0033663224694488155]",element_26.json,[]
27,"[0.010735267646311063, 0.01935556059995593]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[5.439505874854251e-06, 8.457541098698787e-07, -0.0022889226929458605]",element_27.json,[]
28,"[0.05927615665688125, 0.019355527175247557]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[6.0704587729159676e-06, -8.079362979711817e-07, -0.002156676336205787]",element_28.json,[]
29,"[0.07073755030815226, 0.019356649278706155]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[1.4780704941135297e-05, -5.520147261126344e-07, -0.002379643608034441]",element_29.json,[]
30,"[0.06969525460593404, 0.019851854247734165]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[2.9231322771783027e-06, 9.198125368723164e-07, -0.0017520244145528927]",element_30.json,[]
31,"[0.06031362295862183, 0.019852567998899614]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[5.982711296150103e-06, -2.145827695467457e-07, -0.0019125629953411427]",element_31.json,[]
32,"[0.03969674816271561, 0.019851814113774856]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[6.469032225592703e-06, -8.99185418148803e-07, -0.003441198243823373]",element_32.json,[]
33,"[0.04969475758280973, 0.019851925150825133]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[2.67277219228912e-06, 5.704093486768605e-07, -0.0019389841970841946]",element_33.json,[]
34,"[0.029696423995429884, 0.01985195950474896]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[5.494796558479942e-06, -2.3031731521918858e-07, -0.0032889761883938564]",element_34.json,[]
35,"[0.009696427035517612, 0.01985178509675443]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[5.369365809708625e-06, -9.156151194846342e-07, -0.003305259639496536]",element_35.json,[]
36,"[0.019696425451270885, 0.019851872032746458]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[5.436167922040178e-06, -5.797476128759769e-07, -0.003301630675859771]",element_36.json,[]
37,"[0.07969528858027158, 0.019851923988980547]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[3.333793358318161e-06, 1.2040074871230387e-06, -0.002102843167635243]",element_37.json,[]
38,"[0.08969532204519107, 0.019851993627546322]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[3.751754025393986e-06, 1.4868492591012196e-06, -0.00246201550662399]",element_38.json,[]
39,"[0.0818377352642304, 0.019962768688628944]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.2380836695437933e-05, 2.406943469754723e-06, -0.003543116035720689]",element_39.json,[]
40,"[0.09183776074131951, 0.019962897315761556]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.2252126664615022e-05, 3.2749020235205056e-06, -0.003735007116732568]",element_40.json,[]
41,"[0.051832585919430685, 0.019958444031949577]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.3287750621677482e-06, 4.485672909337206e-07, -0.0013461276430789505]",element_41.json,[]
42,"[0.058169922689171344, 0.019957825382571702]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[3.579755848263632e-06, -4.1251360043817244e-07, -0.0018672135490507063]",element_42.json,[]
43,"[0.04183268523074376, 0.01995840810991241]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.5097170399923635e-06, 2.9136333173205484e-07, -0.00151040061258786]",element_43.json,[]
44,"[0.03183246679877157, 0.019958133471595946]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[9.904288148964929e-07, 3.473718651255712e-07, -0.0006682083154189836]",element_44.json,[]
45,"[0.021832462751959793, 0.019958119798464798]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[9.55659789110548e-07, 2.8545006386841457e-07, -0.0006779692986858323]",element_45.json,[]
46,"[0.011832458504796674, 0.01995810610670896]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[9.201308384908276e-07, 2.2353128505710497e-07, -0.0006866434252895225]",element_46.json,[]
47,"[0.07183770948544907, 0.01996263992497746]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.2508416827587596e-05, 1.5383718421029002e-06, -0.0033536908610623194]",element_47.json,[]
48,"[0.02941716619030367, 0.021245061240078425]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[6.392956484012476e-07, -1.3711514829350755e-06, -0.0024012459791856967]",element_48.json,[]
49,"[0.009417190120572318, 0.0212450029474719]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[7.313640746333815e-07, -1.594376677698042e-06, -0.0027580356258160815]",element_49.json,[]
50,"[0.019417178378044374, 0.021245031663111976]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[6.873377434219184e-07, -1.4876106985822689e-06, -0.002588455800139003]",element_50.json,[]
51,"[0.03941721046358491, 0.021244976450816713]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[9.509788827441512e-07, -1.8023193770667582e-06, -0.002826644569783846]",element_51.json,[]
52,"[0.060583063056449386, 0.021245233448671116]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[6.571789360789497e-08, -1.6168221398111716e-08, -0.00010444948807679724]",element_52.json,[]
53,"[0.04941703455017953, 0.021245213344073564]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[2.9680971663039167e-08, -1.42698272285153e-08, -4.927003268724825e-05]",element_53.json,[]
54,"[0.06941704615609835, 0.021245205652483026]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[2.3746862896557756e-08, -8.588568290463224e-09, -4.0800084021391314e-05]",element_54.json,[]
55,"[0.079417045950352, 0.021245206219800424]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[2.389009979631573e-08, -6.416305774540247e-09, -4.092355411291887e-05]",element_55.json,[]
56,"[0.08941704572229814, 0.021245206787617075]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[2.41147742117385e-08, -4.402943395268592e-09, -4.125699368457601e-05]",element_56.json,[]
57,"[0.08975155986383493, 0.020868066582261185]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[7.796864696285865e-07, 4.905594155696254e-07, -0.0008614872407326648]",element_57.json,[]
58,"[0.07975155334176885, 0.02086804378523094]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[7.066603854886026e-07, 4.017113857208186e-07, -0.0007653922654153793]",element_58.json,[]
59,"[0.00975201595706617, 0.02086804374097807]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[1.5712989487270153e-06, -9.023525358295126e-07, -0.0024566127690723305]",element_59.json,[]
60,"[0.01975201264745994, 0.020868083928859308]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[1.5594706560850414e-06, -7.373977173547766e-07, -0.0023829973362979586]",element_60.json,[]
61,"[0.049751384513655385, 0.020868043436323796]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[4.834000176242193e-07, 1.9875128453233358e-07, -0.0006149803461552578]",element_61.json,[]
62,"[0.029752010346793298, 0.020868124326493008]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[1.5476975965848174e-06, -5.655138068436976e-07, -0.0023026379404841786]",element_62.json,[]
63,"[0.039752118865652934, 0.02086804371770929]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[1.9762774562826142e-06, -9.847012379070696e-07, -0.002661478942727567]",element_63.json,[]
64,"[0.060250122978584134, 0.02086815027608692]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[8.313458590739786e-07, 1.9558078610511163e-07, -0.0009030149940309183]",element_64.json,[]
65,"[0.06975154662940729, 0.020868020908124216]",5.9484502000000006e-08,"[0, 1.0503773363160001e-06, 0]","[0, 0, 0]",mortar,"[6.343921368081357e-07, 3.119982080932263e-07, -0.000670668737258743]",element_65.json,[]
66,"[0.0005833483427672959, 0.02124999769109989]",5.25e-08,"[0, 9.270450000000001e-07, 0]","[0, 0, 0]",mortar,"[8.6240108814828e-09, 1.0570124441202138e-10, -1.3509012217952418e-05]",element_66.json,[]
67,"[0.09941667255966004, 0.021250007820523043]",5.25e-08,"[0, 9.270450000000001e-07, 0]","[0, 0, 0]",mortar,"[8.661410063369343e-09, 7.806932440339109e-09, -2.0673871268524487e-05]",element_67.json,[]
68,"[0.07020363610953062, 0.019849184823394796]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[3.865807261783645e-06, 7.072458071069425e-07, -0.0022812713266329894]",element_68.json,[]
69,"[0.059805398310896755, 0.01984905393961465]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[4.850118311460064e-06, 2.526883945647966e-08, -0.0016130372730580253]",element_69.json,[]
70,"[0.040204129020975345, 0.019848761267951445]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[5.976821263462284e-06, 3.585798714418943e-08, -0.0033626288967861773]",element_70.json,[]
71,"[0.030203748134140104, 0.019848994657845065]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[4.907822683015365e-06, 7.811985209179969e-07, -0.002918268354219705]",element_71.json,[]
72,"[0.050202654469856646, 0.01984886627231905]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[2.641893740771643e-06, 1.107517280046466e-06, -0.0019539830171679856]",element_72.json,[]
73,"[0.010203751218860788, 0.019848852076010542]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[4.779215149404767e-06, 2.0959672110123895e-07, -0.002897894209305814]",element_73.json,[]
74,"[0.02020374964950692, 0.019848923214164583]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[4.847173103140521e-06, 4.916400597237991e-07, -0.0029117718140553722]",element_74.json,[]
75,"[0.0802036694231566, 0.01984926774080042]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[4.3527066620156986e-06, 1.0440998286087792e-06, -0.002589055788014662]",element_75.json,[]
76,"[0.09020370211375982, 0.019849350702370063]",5.2672746e-08,"[0, 9.300953488680001e-07, 0]","[0, 0, 0]",mortar,"[4.850080371411556e-06, 1.3791390823500516e-06, -0.0029029551210960187]",element_76.json,[]
77,"[0.09037670847228826, 0.019399711986566207]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[1.4576639354306654e-05, 2.5111039753040323e-07, -0.0025073966273158783]",element_77.json,[]
78,"[0.08037670794507246, 0.01939958616436531]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[1.4683088434088762e-05, -4.2884284585783496e-07, -0.002320316432732238]",element_78.json,[]
79,"[0.05037518603066913, 0.019399001357720606]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[7.592986858413103e-06, 7.913276661346419e-07, -0.0025586411805791826]",element_79.json,[]
80,"[0.030375311268072056, 0.019399115975662188]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[6.430582107200938e-06, 1.3348063004961774e-06, -0.0027995892101558024]",element_80.json,[]
81,"[0.040375926585514935, 0.01939883619896285]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[8.107836322891623e-06, 3.977545443506623e-07, -0.003486251022883423]",element_81.json,[]
82,"[0.020375300252238555, 0.019399025506716593]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[6.272008018263996e-06, 9.603912176097368e-07, -0.0027639168747911505]",element_82.json,[]
83,"[0.07037670751828147, 0.019399460138000334]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[1.478864923300484e-05, -1.1065975777183133e-06, -0.002134203736150345]",element_83.json,[]
84,"[0.010375289044723365, 0.019398935325356123]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[6.104395172614594e-06, 5.93724847322775e-07, -0.0027233040824130098]",element_84.json,[]
85,"[0.05963713691715839, 0.019398736508586808]",3.8528419999999994e-08,"[0, 6.803348403599999e-07, 0]","[0, 0, 0]",mortar,"[5.927919891799851e-06, 2.8222237241094137e-09, -0.001783106104035781]",element_85.json,[]
86,"[0.08114480218820744, 0.019990922137812107]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[1.185282848739543e-05, 6.677207353454083e-07, -0.0036932538811917997]",element_86.json,[]
87,"[0.07114477602922571, 0.019990815454449678]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[1.2011712089501101e-05, -1.8988163256541794e-10, -0.0034572690535380037]",element_87.json,[]
88,"[0.051141627723843515, 0.019988722086163094]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[2.39373551263867e-06, 7.41222185963525e-07, -0.0019769731424499545]",element_88.json,[]
89,"[0.05886284323333652, 0.019988152717118114]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[3.7081711871764854e-06, -9.811333991089601e-07, -0.0023619518813725255]",element_89.json,[]
90,"[0.041142020608585524, 0.019988655680318188]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[3.1620392351641487e-06, 4.203649763547264e-07, -0.0024117918116890666]",element_90.json,[]
91,"[0.031141733755582664, 0.01998863134648436]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[2.3482672342486e-06, 7.946052569075041e-07, -0.0014824091995840765]",element_91.json,[]
92,"[0.021141727890084835, 0.019988595372055176]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[2.287247502024343e-06, 6.339694259214683e-07, -0.0014978940803510208]",element_92.json,[]
93,"[0.011141721966063256, 0.019988559397594242]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[2.223934293104671e-06, 4.754347405141266e-07, -0.001509883434262719]",element_93.json,[]
94,"[0.09114482815781602, 0.019991028586131887]",3.0888046e-08,"[0, 5.45421116268e-07, 0]","[0, 0, 0]",mortar,"[1.1697420714676427e-05, 1.33751336521951e-06, -0.003919591925715539]",element_94.json,[]
95,"[0.08219071449234361, 0.020037791689849]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[1.2283910252293896e-05, 3.208562936180153e-06, -0.003622826137632478]",element_95.json,[]
96,"[0.05781633749564394, 0.020031802634458012]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[3.622504640079861e-06, -2.3216745362839222e-07, -0.001956312871414477]",element_96.json,[]
97,"[0.05218449273850985, 0.02003201966437574]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[5.486641048731623e-08, 3.700886785843166e-09, -0.00010272350955433742]",element_97.json,[]
98,"[0.042184502689570254, 0.02003201863700514]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[7.328092511526272e-08, -1.1861294013044214e-08, -0.0001474359068006357]",element_98.json,[]
99,"[0.03218448945528444, 0.020032009579404656]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[4.157613657337461e-08, 1.5851741470251122e-09, -7.356694308997986e-05]",element_99.json,[]
100,"[0.022184490099158172, 0.020032009225846185]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[4.140712035492332e-08, -3.581751444602698e-10, -7.636899463562144e-05]",element_100.json,[]
101,"[0.012184490490907309, 0.020032008820950777]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[4.1051918430264894e-08, -2.6411056013229853e-09, -7.924693316063396e-05]",element_101.json,[]
102,"[0.07219069088460704, 0.020037653450971398]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[1.2420739859456032e-05, 2.2782951594152746e-06, -0.0034254796902274958]",element_102.json,[]
103,"[0.09219073771245664, 0.020037929959843537]",2.9771812000000003e-08,"[0, 5.257106562960001e-07, 0]","[0, 0, 0]",mortar,"[1.2145483367854958e-05, 4.1392283208723215e-06, -0.003821979668714986]",element_103.json,[]
104,"[0.002329614501055411, 0.01863548169435947]",3.6131284e-08,"[0, 6.38006212872e-07, 0]","[0, 0, 0]",mortar,"[1.2326801179971058e-06, -4.5284797233060364e-08, 3.301969594510379e-05]",element_104.json,[]
105,"[0.002654177358506851, 0.018314731596954875]",3.817947e-08,"[0, 6.741730812600001e-07, 0]","[0, 0, 0]",mortar,"[1.1149615902716425e-06, -2.665421543090757e-07, -0.00012684545527972537]",element_105.json,[]
106,"[0.0033250446048795216, 0.0176554545239804]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.378792891993596e-06, -6.243935572514771e-07, -0.0007426460655153668]",element_106.json,[]
107,"[0.00365248689314263, 0.01732818494675545]",3.58141e-08,"[0, 6.324053778e-07, 0]","[0, 0, 0]",mortar,"[1.7511354733625442e-06, -8.460822042430884e-07, -0.0011185028840208844]",element_107.json,[]
108,"[0.006362574828830753, 0.017328062802051358]",3.5902132e-08,"[0, 6.339598468560001e-07, 0]","[0, 0, 0]",mortar,"[1.6361355664859365e-05, -6.746139038814579e-06, -0.00042588910170951656]",element_108.json,[]
109,"[0.006687352234367945, 0.01765849206112059]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.6189565789207268e-05, -6.858122266088331e-06, -0.0008151299259275922]",element_109.json,[]
110,"[0.007353819256250928, 0.018324922711353803]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.4878306955736012e-05, -6.921343925241316e-06, -0.0018801226247460744]",element_110.json,[]
111,"[0.007686940729815053, 0.01865802124859086]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.3732333971236523e-05, -6.540750235403992e-06, -0.0026751268126243223]",element_111.json,[]
112,"[0.012373064907118043, 0.01862703716054385]",3.381217e-08,"[0, 5.970552978600001e-07, 0]","[0, 0, 0]",mortar,"[1.5307775042036699e-06, -3.373840332043481e-07, -0.0002401757867151898]",element_112.json,[]
113,"[0.012671031692776434, 0.01831549667460054]",3.8184510000000003e-08,"[0, 6.742620775800001e-07, 0]","[0, 0, 0]",mortar,"[1.3532718326972374e-06, -5.40606040783551e-07, -0.0003272018911298375]",element_113.json,[]
114,"[0.013324941384603913, 0.017655466762451014]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.6103503994200121e-06, -7.837148996370274e-07, -0.0008787196752562823]",element_114.json,[]
115,"[0.013652417814528257, 0.017328219310936633]",3.58141e-08,"[0, 6.324053778e-07, 0]","[0, 0, 0]",mortar,"[1.9657898559700586e-06, -9.8836770833633e-07, -0.001281454917056927]",element_115.json,[]
116,"[0.016362573817547046, 0.017328224643593515]",3.5902132e-08,"[0, 6.339598468560001e-07, 0]","[0, 0, 0]",mortar,"[1.6333006795836843e-05, -5.846326229641251e-06, -0.0004397665310984079]",element_116.json,[]
117,"[0.016687349928297804, 0.017658655219226375]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.6165532008432495e-05, -5.967674076324266e-06, -0.000824123169032024]",element_117.json,[]
118,"[0.017353814915571513, 0.018325084833613194]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.4846889057217072e-05, -6.066797903086292e-06, -0.0018662994691769784]",element_118.json,[]
119,"[0.01768693801665302, 0.01865817803806807]",3.718750000000001e-08,"[0, 6.566568750000002e-07, 0]","[0, 0, 0]",mortar,"[1.3713555446503962e-05, -5.728734671441095e-06, -0.0026417672141498816]",element_119.json,[]
120,"[0.022373061358903323, 0.018627052390177014]",3.381217e-08,"[0, 5.970552978600001e-07, 0]","[0, 0, 0]",mortar,"[1.5724628000245658e-06, -3.0298375210921657e-07, -0.00018646180803323726]",element_120.json,[]
121,"[0.022671024227575557, 0.018315510708276098]",3.8184510000000003e-08,"[0, 6.742620775800001e-07, 0]","[0, 0, 0]",mortar,"[1.3689456280258545e-06, -5.228806499966907e-07, -0.0002870294071243809]",element_121.json,[]
