id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.04959783483306741, 0.019163306935408138]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001342199639621533, -6.0248228024441895e-05, 3.5179233500176974e-05]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09058427249698627, 0.021244611089981106]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.563543180889151e-06, -2.2097716230002015e-09, 0.00015300799794663321]",element_3.json,[]
4,"[0.030580111364790757, 0.021248066853796117]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.5824674325691654e-07, -8.404789790431014e-07, -0.0020763840909124236]",element_4.json,[]
5,"[0.010580256223394495, 0.021247722325123237]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.0357434878553953e-07, -5.423377257296448e-07, -0.001327344785503703]",element_5.json,[]
6,"[0.020580196572685883, 0.02124787891570632]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[3.947872273461713e-07, -7.211883497035167e-07, -0.0017751743740078416]",element_6.json,[]
7,"[0.050579481972056195, 0.02124898497832329]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.3274477754429484e-08, 2.084250123049242e-09, -3.823025014494374e-05]",element_7.json,[]
8,"[0.040580676547839756, 0.02124715749087767]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[9.185681238274292e-07, -1.6318088318028074e-06, -0.00399074322334102]",element_8.json,[]
9,"[0.05942193467711708, 0.02124787615667665]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[6.375051749565801e-05, -5.883817919152767e-05, -1.3214878685238458e-05]",element_9.json,[]
10,"[0.08058459224965604, 0.02124429024985626]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.217507088455957e-06, 6.564808359369573e-07, 0.00011139349750208161]",element_10.json,[]
