id,coor,cand,anta,tangent1,normal,cont_type,section_h,lever,faceID,counterPoint,normal_force,tangent_force,mu,cohesion,ft,fc,crack_state,sliding_failure,strength_failure,opening_failure,crushing_failure,displacement,gap
1,"[0.09006777890120571, 0.021464001228957707]",3,12,"[0.7000274, -0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d06740df0>,0.0010346769,0.0005173385000000001,10,56,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-1.2344648736561936e-07, 2.4895210365648984e-05]","[0, 0]"
56,"[0.09007032815347565, 0.02146632530579201]",12,3,"[0.7000274, -0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125700>,0.0010346769,0.0005173385000000001,11,1,-0.004061276636590345,-0.0059600966666050765,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-1.364194971570365e-07, 2.4902749663244933e-05]","[0, 0]"
2,"[0.09007106385961705, 0.021471015784236977]",3,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125940>,0.00098,0.00049,4,8605,-0.008669872340425532,0.0011113200000000024,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-1.5323471408423828e-07, 2.4909083402819415e-05]","[0, 2.8984215763024762e-05]"
8605,"[0.09001, 0.021500000000000002]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d581259a0>,0.00098,0.00049,5,2,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 2.8984215763024762e-05]"
3,"[0.09105026826730948, 0.021431535055321787]",3,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125a60>,0.00098,0.00049,4,8606,-0.009449543766934814,0.0003784288590812767,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[5.44703389337986e-09, 2.9063631634129727e-05]","[0, 6.846494467821485e-05]"
8606,"[0.09099, 0.021500000000000002]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125b20>,0.00098,0.00049,5,3,-0.009072456233065187,0.0007328911409187275,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 6.846494467821485e-05]"
4,"[0.09105660006772243, 0.02142182608748936]",3,184,"[-0.3282163, -0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125be0>,0.0007773316999999999,0.00038866590000000004,8,1087,-0.005788040429896603,0.001905026560897193,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[4.657953882325483e-08, 2.909058114057561e-05]","[0, 0.00018656207061726416]"
1087,"[0.09092090521475799, 0.020462885957050706]",184,3,"[-0.3282163, -0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125ca0>,0.0007773316999999999,0.00038866590000000004,9,4,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[-9.280740262210263e-05, 2.43196726306405e-05]","[0, 0.00018656207061726416]"
5,"[0.09077209317052279, 0.020698430989640058]",3,184,"[0.3282163, 0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125d60>,0.0007773316999999999,0.00038866590000000004,8,1092,-0.007739057788526221,-7.107024378535075e-05,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[3.118083144390549e-06, 2.7890094281335376e-05]","[0, 0.00011484316064289083]"
1092,"[0.0905706965144753, 0.0197689129688207]",184,3,"[0.3282163, 0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125e20>,0.0007773316999999999,0.00038866590000000004,9,5,0.0006695351814421742,0.007975147635555643,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[-8.986012860359716e-05, 2.2840186585416922e-05]","[0, 0.00011484316064289083]"
