id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.049454014844968655, 0.019206289217509713]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[3.9604500477495795e-06, 1.2058255191075455e-06, -5.879233851044762e-06]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0905794368411745, 0.021248953877344625]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.5813042069140217e-08, 8.638159614079501e-09, -2.770539952260216e-05]",element_3.json,[]
4,"[0.03057943762415704, 0.021248949868797898]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[6.103888303809872e-09, 3.6516843851046213e-09, -9.293008732512198e-06]",element_4.json,[]
5,"[0.010579437681388755, 0.0212489499368099]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[5.856423903673681e-09, 3.453040074073021e-09, -9.340607600492172e-06]",element_5.json,[]
6,"[0.020579437652839434, 0.021248949902984912]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[5.980715843396619e-09, 3.552790821119477e-09, -9.317620008199203e-06]",element_6.json,[]
7,"[0.05057943698779904, 0.021248949847069352]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.4315458229138247e-09, 2.5915899397157864e-09, -6.165347508802103e-06]",element_7.json,[]
8,"[0.04057943716951978, 0.021248950065021123]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[6.613491334520382e-09, 3.753912532986024e-09, -9.652449420100883e-06]",element_8.json,[]
9,"[0.05942056285045699, 0.021248950004058714]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.5344773722118017e-08, -3.099508491117863e-09, -1.702330627969855e-05]",element_9.json,[]
10,"[0.0805794368649714, 0.02124895395091482]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.569330478360819e-08, 8.419400290680536e-09, -2.75409653721667e-05]",element_10.json,[]
11,"[0.07057943688899994, 0.02124895402455168]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.5570912727912013e-08, 8.198840480541289e-09, -2.737454759957147e-05]",element_11.json,[]
12,"[0.09024656833533377, 0.020871610757070044]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.1346522263715644e-07, 1.6767592139709823e-07, -0.0004149430446982188]",element_12.json,[]
13,"[0.08024656791116216, 0.020871613952040173]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.146385592329869e-07, 1.579482122040681e-07, -0.0004131215059906709]",element_13.json,[]
14,"[0.010246600255030597, 0.020871574694102293]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.10442152182704e-07, 1.536589610106156e-07, -0.0003296324137871628]",element_14.json,[]
15,"[0.020246600383918602, 0.02087157204430463]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.0964166765089386e-07, 1.6161780846773096e-07, -0.0003283601439662969]",element_15.json,[]
16,"[0.050246584606338345, 0.020871570912423223]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.0915251791494166e-07, 1.3246154902821836e-07, -0.00027152267740353047]",element_16.json,[]
17,"[0.030246600500243442, 0.020871569388467886]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.088770558892796e-07, 1.6958309270116072e-07, -0.00032709601306740054]",element_17.json,[]
18,"[0.040246578300239096, 0.020871595352081794]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.3456988791349737e-07, 1.5142559405478255e-07, -0.0003423153027774236]",element_18.json,[]
19,"[0.05975342005759804, 0.02087158962152615]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.688993849742733e-07, 1.6110326821765833e-07, -0.00037450886125910214]",element_19.json,[]
20,"[0.07024656748971013, 0.020871617149421505]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[3.157560534885685e-07, 1.4818331714010828e-07, -0.0004112673361575802]",element_20.json,[]
21,"[0.09072966760151416, 0.01935447484309401]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.706481478898418e-06, 1.2028324475241986e-06, -0.000979793694105795]",element_21.json,[]
22,"[0.08072966908681094, 0.019354489724862232]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.7000886205204425e-06, 1.1580367024511693e-06, -0.0009803435652255888]",element_22.json,[]
23,"[0.05072950352681383, 0.019354299073094855]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.107559504616443e-06, 7.581003149632741e-07, -0.0009893000347761033]",element_23.json,[]
24,"[0.03072953114747952, 0.019354151757410065]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.0369241171437056e-06, 7.406146514458412e-07, -0.0007677373836273417]",element_24.json,[]
25,"[0.020729531338781124, 0.019354162953455493]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.0358777603728123e-06, 7.073091625975133e-07, -0.0007741531321972791]",element_25.json,[]
26,"[0.0407294530456837, 0.019354329043748716]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.280104064748705e-06, 6.886402536792088e-07, -0.0009479009274349497]",element_26.json,[]
27,"[0.01072953151466365, 0.019354174147435427]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.034862501754284e-06, 6.739742861644562e-07, -0.0007805524321329919]",element_27.json,[]
28,"[0.059270536095866404, 0.019354304928719722]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.2756971557008774e-06, 7.341469894875194e-07, -0.001156399970020024]",element_28.json,[]
29,"[0.07072967057564494, 0.019354504618337855]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.693645096796425e-06, 1.1132069404848128e-06, -0.0009809196779239984]",element_29.json,[]
