id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.051435122403270556, 0.01889869499003637]",0.0002436,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 2.259758707393642e-05, -0.002530400395543573]",element_1.json,[]
2,"[0.049538835, 0.0301553398]",0.00028840000000000007,"[0, 0.007355930400000002, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.09064268603681705, 0.02124855794020496]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.9660031996407675e-06, -1.5660365619105592e-06, -0.007724681772697228]",element_3.json,[]
4,"[0.0305788560972572, 0.02124899933146265]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-2.4327327812507638e-09, 3.977430662511722e-09, 9.688336394735792e-06]",element_4.json,[]
5,"[0.010579568141532254, 0.021241453094062206]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.0946317493195598e-07, 6.648951886710017e-09, -0.00037285318187193394]",element_5.json,[]
6,"[0.020579894145355108, 0.021244755448335772]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[-5.914268210663654e-08, -2.556266516089611e-07, 0.00023170987087096557]",element_6.json,[]
7,"[0.050579451135798294, 0.02124899585776109]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[1.3217943955426782e-12, 2.9970775200001308e-12, -5.2635355845612885e-09]",element_7.json,[]
8,"[0.040578215706392994, 0.0212481940830436]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[2.2706091201501486e-08, 2.760400207124676e-07, -9.017298511469444e-05]",element_8.json,[]
9,"[0.05972245747458302, 0.021222834107657223]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[9.266005428381402e-06, 2.547451816101386e-05, -0.03487585525744774]",element_9.json,[]
10,"[0.0806603509539476, 0.021247911102058474]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.585878026166862e-06, -4.224128952054809e-06, -0.017943474565084702]",element_10.json,[]
11,"[0.07065612891858519, 0.021248943260276536]",5.2721312e-08,"[0, 9.309529272960001e-07, 0]","[0, 0, 0]",mortar,"[4.593785953128185e-07, -5.081827961126613e-07, -0.0018290326054674047]",element_11.json,[]
12,"[0.09031607318789478, 0.020870721817206707]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-2.6178707452778467e-06, -6.335798133462769e-06, 0.00649244069105813]",element_12.json,[]
13,"[0.08033223000980572, 0.020868788830641204]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[4.8958091504814605e-06, -1.2034896045892436e-05, -0.005637148222834471]",element_13.json,[]
14,"[0.010261077865186055, 0.02085971851786721]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[5.720845052529042e-07, -5.310120357612657e-06, -0.00557548369348039]",element_14.json,[]
15,"[0.02026529547252694, 0.02085571402116403]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[4.6933102755424595e-07, -3.821878351632744e-06, -0.004681103169094428]",element_15.json,[]
16,"[0.05025008646447437, 0.020872744781805622]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-1.193008450862933e-07, 4.881170188802928e-09, -5.263535584561532e-09]",element_16.json,[]
17,"[0.030260593740584325, 0.020863624128190122]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[-5.523879216028045e-07, -6.76453633803156e-06, -0.01719141057579368]",element_17.json,[]
18,"[0.04026307177638936, 0.020830237225689743]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[8.844227337311376e-06, 6.112616408021176e-06, -0.0066194138423858314]",element_18.json,[]
19,"[0.059812217852214855, 0.02053381798858828]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[2.9436860157099902e-05, 5.427897145508896e-05, -0.08295964891490562]",element_19.json,[]
20,"[0.07032386730141696, 0.020873057134886755]",5.8474850000000004e-08,"[0, 1.0325489013000001e-06, 0]","[0, 0, 0]",mortar,"[1.1529876437190213e-06, -1.1135623344634926e-06, -0.00183887764451811]",element_20.json,[]
21,"[0.09202882024371428, 0.01910764363326367]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[8.339015317380881e-05, 9.888318338499737e-05, -0.03099044056250426]",element_21.json,[]
22,"[0.08180477378192025, 0.019002282576730596]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00010179436406085086, 8.127674816608461e-05, -0.0038880931832733097]",element_22.json,[]
23,"[0.05084948413819189, 0.019303170245265806]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[7.334562686851006e-05, -2.851963225196034e-05, -0.00028322423922413496]",element_23.json,[]
24,"[0.03078880825416209, 0.01934031897247187]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[6.160481835276246e-07, 2.595968860885033e-07, -0.0006709821767075786]",element_24.json,[]
25,"[0.020788478972666655, 0.019343289290250105]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.3283025692410284e-07, -2.0543294279363918e-07, 0.0001375461211641464]",element_25.json,[]
26,"[0.04103455145408339, 0.01920428068827296]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.745136068499167e-05, -6.4238260958182284e-06, -0.0367085553881572]",element_26.json,[]
27,"[0.010787624528906097, 0.019347630020087093]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[2.684468323893411e-07, -3.733334259175146e-07, -0.00045916174642126267]",element_27.json,[]
28,"[0.06034506684124691, 0.0193492534327846]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[4.037866142486136e-05, -5.087862503899933e-05, 0.1650498847625692]",element_28.json,[]
29,"[0.07167937768884253, 0.01893891349074805]",2.3330874000000002e-08,"[0, 4.119765730920001e-07, 0]","[0, 0, 0]",mortar,"[0.00012682680097520535, 2.3060342733908297e-05, 0.007393347387670535]",element_29.json,[]
30,"[0.07050880054678055, 0.020386169678483]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[6.19359156810954e-05, -2.807777232060874e-06, -0.0014416062959493258]",element_30.json,[]
31,"[0.061032583185796976, 0.019383952056483206]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[7.041308017511673e-05, -7.141431438710862e-06, 0.11965895887633589]",element_31.json,[]
32,"[0.03988972698046352, 0.01967012371586215]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[2.5258139287909207e-05, -2.5744452951556843e-05, -0.03538011095713616]",element_32.json,[]
33,"[0.04971287104117865, 0.01986074947737162]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[2.821376856674786e-06, -1.0475991354784329e-06, -0.004120179976097153]",element_33.json,[]
34,"[0.029749064199119223, 0.01979226622927059]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[-5.379811577410088e-06, -4.362601828927752e-06, -0.007146866878564699]",element_34.json,[]
35,"[0.00974794828062288, 0.019803280168185305]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[-4.164074488774377e-06, -3.987148216267541e-06, -0.013842776655991599]",element_35.json,[]
36,"[0.01975118331871167, 0.019793634228317647]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[-3.773412530429325e-06, -2.8647977488056736e-06, -0.01187681808966327]",element_36.json,[]
37,"[0.08051491099199934, 0.02037789921410268]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[1.0359005843192677e-05, 9.490217502663953e-06, -0.03300519370683633]",element_37.json,[]
38,"[0.0905157411187608, 0.020333721652612522]",5.4266673999999994e-08,"[0, 9.58240929492e-07, 0]","[0, 0, 0]",mortar,"[-1.2309797482925717e-05, -4.3123814552487014e-07, 0.008562451007182682]",element_38.json,[]
39,"[0.08348794069186218, 0.019794550922479164]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[8.019618187400754e-05, 9.582443608296166e-05, 0.0034821966960850675]",element_39.json,[]
40,"[0.09359472982658973, 0.019947019930858467]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[7.124949177311456e-05, 0.0001239496298975794, 0.006606823417807841]",element_40.json,[]
41,"[0.05183732247220334, 0.01995816244233213]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[0.0, 2.465190328815662e-32, 7.573064690121713e-29]",element_41.json,[]
42,"[0.05835905109620323, 0.020004284299148002]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[0.00010464776672987337, -1.041328878178174e-05, 0.025376782967525283]",element_42.json,[]
43,"[0.04185886813194351, 0.01994928233890541]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[1.1062446880557202e-06, -2.3418190196873493e-06, -0.004928993618035619]",element_43.json,[]
44,"[0.03184208937570397, 0.019956750038204966]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[-3.7924485636313466e-08, 4.7593629308271045e-07, 0.0007312115403589374]",element_44.json,[]
45,"[0.021840697431420808, 0.019957681717328892]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[-7.585905959281594e-18, 1.0022058349678906e-16, 1.5354957720730662e-13]",element_45.json,[]
46,"[0.011840659736676723, 0.019958190734981722]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[2.93812481512286e-08, -1.2046841658340254e-07, -0.00021357803042844266]",element_46.json,[]
47,"[0.07338244369011923, 0.019738970649851306]",3.8063550000000005e-08,"[0, 6.721261659000002e-07, 0]","[0, 0, 0]",mortar,"[0.00010510889270983227, 2.2587736638335494e-05, 0.021018124241378843]",element_47.json,[]
48,"[0.02942591900420113, 0.021232172269947586]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[8.059168395018906e-07, -2.3530021618986437e-05, -0.0029123964969098182]",element_48.json,[]
49,"[0.009418000793935807, 0.02120345663538435]",5.3504248e-08,"[0, 9.44778011184e-07, 0]","[0, 0, 0]",mortar,"[9.362763336729927e-07, -1.1360733743238572e-05, -0.0031572999175521217]",element_49.json,[]
