id,coor,cand,anta,tangent1,normal,cont_type,section_h,lever,faceID,counterPoint,normal_force,tangent_force,mu,cohesion,ft,fc,crack_state,sliding_failure,strength_failure,opening_failure,crushing_failure,displacement,gap
1,"[0.09007820102618273, 0.02149293892682295]",3,12,"[0.7000274, -0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d06740df0>,0.0010346769,0.0005173385000000001,10,56,-0.006398038987143675,-0.0037635400570849454,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[1.5073317585767576e-07, -1.175860079045618e-05]","[0, 0]"
56,"[0.09008228778339186, 0.0214934853450069]",12,3,"[0.7000274, -0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125700>,0.0010346769,0.0005173385000000001,11,1,0.00594317257316325,-0.015364278923773459,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[2.241077156059368e-06, -9.66851604243188e-06]","[0, 0]"
2,"[0.09008120092811603, 0.02150008004199641]",3,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125940>,0.00098,0.00049,4,8605,-0.006264393821296307,0.00031527795886268986,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[5.306377826030939e-08, -1.1718352316336667e-05]","[0, 0]"
8605,"[0.09001, 0.021500000000000002]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d581259a0>,0.00098,0.00049,5,2,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 0]"
3,"[0.09106120092772424, 0.021500052330156283]",3,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125a60>,0.00098,0.00049,4,8606,0.008168477293479031,0.016939368655870292,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-3.769986046953111e-08, 1.6468728507475217e-06]","[0, 0]"
8606,"[0.09099, 0.021500000000000002]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125b20>,0.00098,0.00049,5,3,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 0]"
4,"[0.09106791846061334, 0.021490606140198227]",3,184,"[-0.3282163, -0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125be0>,0.0007773316999999999,0.00038866590000000004,8,1087,-0.004688718319064511,-0.002938389345079358,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[9.050236907115483e-08, 1.7393649558092306e-06]","[0, 0]"
1087,"[0.09073926708210374, 0.020597391865916078]",184,3,"[-0.3282163, -0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125ca0>,0.0007773316999999999,0.00038866590000000004,9,4,-0.007331991796505171,-0.00045371227628513734,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[1.2319540202462842e-05, -2.7581100082475773e-06]","[0, 0]"
5,"[0.09081276479748902, 0.020756343754983773]",3,184,"[0.3282163, 0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125d60>,0.0007773316999999999,0.00038866590000000004,8,1092,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[1.0128089438163346e-05, -1.6721285904450212e-06]","[0, 0]"
1092,"[0.09049283124749112, 0.019860157831456636]",184,3,"[0.3282163, 0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125e20>,0.0007773316999999999,0.00038866590000000004,9,5,-0.002355282485546325,-0.005131819028586454,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[2.2396843799135646e-05, -6.050433595937432e-06]","[0, 0]"
6,"[0.09080248233231658, 0.020754039145744103]",3,12,"[-0.7000274, 0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125ee0>,0.0010346769,0.0005173385000000001,10,57,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[1.0160475943807312e-05, -1.812146335492676e-06]","[0, 3.7452121279127854e-06]"
57,"[0.0908015203947555, 0.020749670349430493]",12,3,"[-0.7000274, 0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125fa0>,0.0010346769,0.0005173385000000001,11,6,-0.006424940786782025,-0.0037382523654248987,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-2.2272477714635475e-06, -1.3963346446651398e-05]","[0, 3.7452121279127854e-06]"
7,"[0.030006395497317803, 0.021492856747482896]",4,17,"[0.7000274, -0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b0a0>,0.0010346769,0.0005173385000000001,22,86,0.021383060044002568,-0.02987777314636242,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-9.487320651313524e-12, 1.2599672312429977e-09]","[0, 1.1942229913412126e-05]"
86,"[0.030006120313580978, 0.0214760778088242]",17,4,"[0.7000274, -0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b160>,0.0010346769,0.0005173385000000001,23,7,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[6.150082481927444e-07, 2.1272573850796006e-06]","[0, 1.1942229913412126e-05]"
8,"[0.03000939330143782, 0.02149999874356158]",4,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b220>,0.00098,0.00049,16,8389,0.0978044832661883,0.10119721427021701,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-3.3299404900155594e-13, 1.2561247597631109e-09]","[0, 1.2564384220536962e-09]"
8389,"[0.030010000000000002, 0.021500000000000002]",2,4,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b2e0>,0.00098,0.00049,17,8,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 1.2564384220536962e-09]"
9,"[0.030989393266905394, 0.021500258904150523]",4,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b3a0>,0.00098,0.00049,16,8390,0.22130502118444922,0.11299685105550361,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-3.365363543395006e-16, -2.0469737016526324e-16]","[0, 0]"
8390,"[0.03099, 0.021500000000000002]",2,4,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b460>,0.00098,0.00049,17,9,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 0]"
10,"[0.030996113574298195, 0.021490814687857678]",4,187,"[-0.3282163, -0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b520>,0.0007773316999999999,0.00038866590000000004,20,1105,-0.006876904699148943,-0.0006199088688007654,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[-1.2105563079733983e-11, -8.614022689590328e-12]","[0, 1.774184944152372e-07]"
1105,"[0.030996167958886624, 0.021490430652479835]",187,4,"[-0.3282163, -0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b5e0>,0.0007773316999999999,0.00038866590000000004,21,10,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[5.757147272800189e-09, -1.9678286743152196e-09]","[0, 1.774184944152372e-07]"
11,"[0.030741175609830782, 0.020756477383603165]",4,187,"[0.3282163, 0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b6a0>,0.0007773316999999999,0.00038866590000000004,20,1110,-0.006876904699148939,-0.0008814941477999954,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[-9.533496943270325e-10, 3.1815592174688767e-10]","[0, 1.3345342370539252e-07]"
1110,"[0.030741188461475975, 0.020756107768424875]",187,4,"[0.3282163, 0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b760>,0.0007773316999999999,0.00038866590000000004,21,11,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[4.2488935254186844e-07, -1.4736941516060864e-07]","[0, 1.3345342370539252e-07]"
12,"[0.030730893822074876, 0.020754169754015755]",4,17,"[-0.7000274, 0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b820>,0.0010346769,0.0005173385000000001,22,87,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-9.563075158147694e-10, 3.313347096689512e-10]","[0, 0]"
