id,coor,cand,anta,tangent1,normal,cont_type,section_h,lever,faceID,counterPoint,normal_force,tangent_force,mu,cohesion,ft,fc,crack_state,sliding_failure,strength_failure,opening_failure,crushing_failure,displacement,gap
1,"[0.09006820267615952, 0.02148765680701426]",3,12,"[0.7000274, -0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d06740df0>,0.0010346769,0.0005173385000000001,10,56,-0.006771745394664696,0.003412256034015188,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[1.1624910034591096e-08, -2.4998717096380574e-08]","[0, 0]"
56,"[0.09007058968219027, 0.02149004016398956]",12,3,"[0.7000274, -0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125700>,0.0010346769,0.0005173385000000001,11,1,0.027362334232483503,0.0354982908835345,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[9.664172587187103e-09, -2.3251214439912182e-08]","[0, 0]"
2,"[0.0900711476056084, 0.02149482076737646]",3,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125940>,0.00098,0.00049,4,8605,-0.0004083808216348926,-0.008877122027663203,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[6.031843469145315e-09, -2.2702095234944375e-08]","[0, 5.179232623542945e-06]"
8605,"[0.09001, 0.021500000000000002]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d581259a0>,0.00098,0.00049,5,2,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 5.179232623542945e-06]"
3,"[0.09105111887409742, 0.02150232496193815]",3,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125a60>,0.00098,0.00049,4,8606,0.04916056829110892,0.03658978509892253,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-1.244759989527111e-10, 7.422587124557289e-07]","[0, 0]"
8606,"[0.09099, 0.021500000000000002]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125b20>,0.00098,0.00049,5,3,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 0]"
4,"[0.09105790880839261, 0.021492930679362716]",3,184,"[-0.3282163, -0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125be0>,0.0007773316999999999,0.00038866590000000004,8,1087,-0.004802825575997523,-0.0028311285235623268,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[7.206608559906513e-09, 7.475617801178114e-07]","[0, 5.764935204695328e-05]"
1087,"[0.09077787832840287, 0.020511361904367347]",184,3,"[-0.3282163, -0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125ca0>,0.0007773316999999999,0.00038866590000000004,9,4,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[3.0952100912307046e-05, 3.900950607355069e-05]","[0, 5.764935204695328e-05]"
5,"[0.09080840594134448, 0.020756728966867196]",3,184,"[0.3282163, 0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125d60>,0.0007773316999999999,0.00038866590000000004,8,1092,0.001971282650609923,0.009198790256573327,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[5.819598186823649e-07, 5.530247688782797e-07]","[0, 3.383700478251395e-05]"
1092,"[0.09050594212739822, 0.01978314810009712]",184,3,"[0.3282163, 0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125e20>,0.0007773316999999999,0.00038866590000000004,9,5,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[5.412287248242331e-05, 3.077208774664858e-05]","[0, 3.383700478251395e-05]"
6,"[0.09079814149220869, 0.02075434539859484]",3,12,"[-0.7000274, 0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125ee0>,0.0010346769,0.0005173385000000001,10,57,0.023627863855501554,-0.031987888729171465,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[5.838235532795721e-07, 5.450130920320317e-07]","[0, 0]"
57,"[0.09080126766715949, 0.02075746526735809]",12,3,"[-0.7000274, 0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d58125fa0>,0.0010346769,0.0005173385000000001,11,6,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[5.812876713862103e-07, 5.473373636891155e-07]","[0, 0]"
7,"[0.03000642284692598, 0.02148993585147704]",4,17,"[0.7000274, -0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b0a0>,0.0010346769,0.0005173385000000001,22,86,0.031236255486348403,-0.039139776862167505,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-2.7614166678985308e-08, 2.9131225844809816e-06]","[0, 2.8915138613337737e-07]"
86,"[0.030015656076028154, 0.02148010373916306]",17,4,"[0.7000274, -0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b160>,0.0010346769,0.0005173385000000001,23,7,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[1.4143096149776824e-07, 3.0836434970066273e-06]","[0, 2.8915138613337737e-07]"
8,"[0.030009400574858413, 0.021497086241248953]",4,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b220>,0.00098,0.00049,16,8389,0.06500557197437394,0.0703662376559115,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-6.428749383530219e-09, 2.904263198325735e-06]","[0, 2.913758751048323e-06]"
8389,"[0.030010000000000002, 0.021500000000000002]",2,4,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b2e0>,0.00098,0.00049,17,8,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 2.913758751048323e-06]"
9,"[0.030989395942140948, 0.021500099562463577]",4,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b3a0>,0.00098,0.00049,16,8390,0.28184419323186916,0.1481550030893481,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-1.801977549814593e-09, -1.1070509578492427e-09]","[0, 0]"
8390,"[0.03099, 0.021500000000000002]",2,4,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b460>,0.00098,0.00049,17,9,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 0]"
10,"[0.030996142755110874, 0.02149067426312675]",4,187,"[-0.3282163, -0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b520>,0.0007773316999999999,0.00038866590000000004,20,1105,-0.006876904699148943,0.0004214301672649757,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[-2.9774473105786958e-08, -2.10676639640639e-08]","[0, 7.709495186534388e-07]"
1105,"[0.03099686334723153, 0.021490399211802545]",187,4,"[-0.3282163, -0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b5e0>,0.0007773316999999999,0.00038866590000000004,21,10,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[-2.151062242217172e-08, -2.219599567337971e-08]","[0, 7.709495186534388e-07]"
11,"[0.03074326880625533, 0.020755623647089477]",4,187,"[0.3282163, 0.9446026]","[-0.9446026, 0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b6a0>,0.0007773316999999999,0.00038866590000000004,20,1110,-0.006876904699148939,0.0008814941477999971,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[-2.2078413021951737e-06, 7.318489068201817e-07]","[0, 0]"
1110,"[0.03074258117749508, 0.020755834565021405]",187,4,"[0.3282163, 0.9446026]","[0.9446026, -0.3282163]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b760>,0.0007773316999999999,0.00038866590000000004,21,11,-0.007814664430851062,8.673617379884035e-19,0.94,0.007345784564999999,37.800000000000004,14000,False,False,False,False,False,"[1.5881224772751334e-08, -3.513876013425121e-08]","[0, 0]"
12,"[0.030732993542009937, 0.020753287141481194]",4,17,"[-0.7000274, 0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b820>,0.0010346769,0.0005173385000000001,22,87,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-2.2147231003646906e-06, 7.623218811099453e-07]","[0, 0]"
87,"[0.030748473246931807, 0.020749668738001367]",17,4,"[-0.7000274, 0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b8e0>,0.0010346769,0.0005173385000000001,23,12,0.2606461858808596,-0.16613698029562593,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-2.227325251451251e-06, 7.148439254076044e-07]","[0, 0]"
13,"[0.010005534055129488, 0.02148532603307596]",5,14,"[0.7000274, -0.714116]","[0.714116, 0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2b9a0>,0.0010346769,0.0005173385000000001,34,68,-0.007996915283855753,0.0022605963381755936,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-1.4590341769656068e-06, -7.268294632680611e-06]","[0, 4.96902237927969e-06]"
68,"[0.010003244863386196, 0.02148056297104678]",14,5,"[0.7000274, -0.714116]","[-0.714116, -0.7000274]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2ba60>,0.0010346769,0.0005173385000000001,35,13,-0.010401805005319151,0.0,0.94,0.009777696705000002,37.800000000000004,14000,False,False,False,False,False,"[-4.98876770170173e-07, -6.801732527320775e-06]","[0, 4.96902237927969e-06]"
14,"[0.010008473131368743, 0.02149249239675567]",5,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2bb20>,0.00098,0.00049,28,8317,-0.00985212765957447,0.0,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[-1.489576008695953e-06, -7.255844682668711e-06]","[0, 7.507603244333305e-06]"
8317,"[0.010009999999999998, 0.021500000000000002]",2,5,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7f6d57e2bbe0>,0.00098,0.00049,29,14,-0.008669872340425532,0.0011113200000000024,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 7.507603244333305e-06]"
