id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05160520650370743, 0.019906918849099144]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 1.0537713191952839e-08, 2.1954366735926985e-07]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.000709625587988428, 0.020332529194465272]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.536202015959656e-05, -4.584200846378611e-05, -0.017806165033957575]",element_3.json,[]
4,"[0.0003789359682181082, 0.0199985696856986]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.130851438900737e-05, -5.172859501678226e-05, -0.017800811401169746]",element_4.json,[]
5,"[0.001721555044126169, 0.020319356152380317]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.634381399450009e-05, -3.0219647022578364e-05, -3.071227695442556e-17]",element_5.json,[]
6,"[0.0013912472147070195, 0.019986201997701448]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.7320503158003585e-05, -3.405706487461961e-05, -0.014450686829093784]",element_6.json,[]
7,"[0.001047321575209451, 0.020001312518347945]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.769712665554331e-05, -3.902702658349474e-05, -0.014450686829093565]",element_7.json,[]
8,"[0.0027295424063563645, 0.020319256928150453]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.649327370653015e-05, -5.030898464681803e-05, 0.004715421442737511]",element_8.json,[]
9,"[0.002067221819877434, 0.019988400147706805]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.910711791571452e-05, -3.0347166970705907e-05, 0.004719296314131696]",element_9.json,[]
10,"[0.0024005383726458268, 0.019984446491038362]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.49144635565285e-05, -4.87563611434086e-05, 0.0047192963141317]",element_10.json,[]
11,"[0.003741487767536621, 0.020320135689237014]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.483636714609043e-05, -4.775670363168993e-05, -0.0005849336879797186]",element_11.json,[]
12,"[0.003071416941653356, 0.019989500986713565]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.884435129153498e-05, -4.969998972714123e-05, 0.0005154866438648498]",element_12.json,[]
13,"[0.0034107103819910325, 0.019986463114619296]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.502218619051895e-05, -4.7594950986477444e-05, 0.0005154866438648486]",element_13.json,[]
14,"[0.004741080513457313, 0.020319825877715525]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.478483180611682e-05, -4.738660183765106e-05, -2.373077754089799e-05]",element_14.json,[]
15,"[0.004076803908125794, 0.01998795780589334]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.479270729350217e-05, -4.740236563799781e-05, -2.3730777540908796e-05]",element_15.json,[]
16,"[0.0044100967811287785, 0.01998740913338106]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.47927203139275e-05, -4.739445633897261e-05, -2.3730777540911063e-05]",element_16.json,[]
17,"[0.005739707414866167, 0.020319716337525415]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.479482828546373e-05, -4.741706507371031e-05, 3.149429667171738e-05]",element_17.json,[]
18,"[0.0050752909852895345, 0.019987924625209378]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.478437873884283e-05, -4.739613974556366e-05, 3.149429667171135e-05]",element_18.json,[]
19,"[0.005408620922669797, 0.019987071056887004]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.478435185630885e-05, -4.740663773750108e-05, 3.1494296671720495e-05]",element_19.json,[]
20,"[0.006738062939832567, 0.020319765646258026]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.4797722337154e-05, -4.741990985954251e-05, 4.417159174841373e-05]",element_20.json,[]
21,"[0.0060736852371221055, 0.019987456599618918]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.478307173023463e-05, -4.739948296783143e-05, 6.950331325135235e-05]",element_21.json,[]
22,"[0.006406982387721401, 0.01998714455184289]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.478302993396459e-05, -4.740528550455881e-05, 4.417159174839679e-05]",element_22.json,[]
23,"[0.007736221365959978, 0.02031984402829805]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.478071940278679e-05, -4.7436243652149907e-05, 2.988095203056877e-05]",element_23.json,[]
24,"[0.0070720086803824946, 0.01998754958648103]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.477104439557384e-05, -4.742307530114358e-05, 2.997779821664272e-05]",element_24.json,[]
25,"[0.007405295910526308, 0.019987326485358208]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.477099052343781e-05, -4.743305026978738e-05, 2.9880952030578333e-05]",element_25.json,[]
26,"[0.008734362478119618, 0.020319886404393982]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.477907017990546e-05, -4.7388550807755025e-05, -0.00014090223557431064]",element_26.json,[]
27,"[0.008070144978921914, 0.019987386895933493]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.475560478489913e-05, -4.738871090232317e-05, -2.4978514476687588e-06]",element_27.json,[]
