id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05370520650370749, 0.019900507829668377]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -2.107307647216904e-07, -1.2909293153938608e-05]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.001699774295306144, 0.020238776641668177]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.615251822930258e-06, 8.910500648368129e-05, 5.642916446932712e-18]",element_3.json,[]
4,"[0.0013734416875951134, 0.0199068900078101]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.615251749221627e-06, 8.91050106377264e-05, 1.3051851690446561e-08]",element_4.json,[]
5,"[0.0026996105615104946, 0.020238591376618657]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.318922119114351e-06, 8.889563928964979e-05, 0.0005522235845594706]",element_5.json,[]
6,"[0.002376610042431982, 0.019894893306082392]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.126699422072299e-06, 8.91178019914529e-05, 0.0006911505403302645]",element_6.json,[]
7,"[0.0020437520543688456, 0.019915165882688143]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.1407108243472466e-06, 8.934785696975599e-05, 0.0006911505403302584]",element_7.json,[]
8,"[0.003699041940411272, 0.02023876085517743]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.22236146221819e-06, 8.825037434353678e-05, 0.001114986698801001]",element_8.json,[]
9,"[0.0030470883028236055, 0.019918952141106634]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.878782617091795e-06, 8.897476949584782e-05, 0.0010906523042724925]",element_9.json,[]
10,"[0.003380206226127696, 0.019890910981533585]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.848199461788982e-06, 8.861145366520175e-05, 0.0010906523042725025]",element_10.json,[]
11,"[0.00469040449128685, 0.02024780131170844]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.512300756262378e-05, 3.371636636447192e-05, -3.3075189101551264e-08]",element_11.json,[]
12,"[0.00404007396752752, 0.019913094739338826]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.660938917694084e-06, 8.769803151229543e-05, -0.0007771495120038974]",element_12.json,[]
13,"[0.004373725257657853, 0.019897778956690735]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.51405494875565e-05, 3.373381418907678e-05, -2.4922240255696e-07]",element_13.json,[]
14,"[0.005693461796088272, 0.020245835958927243]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.522782610000653e-05, 1.6737927409939506e-05, -1.5667583731455124e-05]",element_14.json,[]
15,"[0.005025724259990512, 0.01991645650550668]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.112463192482164e-05, 3.390193448981166e-05, -1.5667583730575142e-05]",element_15.json,[]
16,"[0.005361093304703166, 0.019912600661904]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.523304709192491e-05, 1.6732719998771034e-05, -1.5667583731453234e-05]",element_16.json,[]
17,"[0.0066929418537526215, 0.02024577777401615]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.515656933920149e-05, 1.6803127866311365e-05, 1.1202358919815917e-05]",element_17.json,[]
18,"[0.006027340155700877, 0.019912880309788817]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.516999930534481e-05, 1.6847665642721945e-05, -0.0001399791235911712]",element_18.json,[]
19,"[0.006360664342678178, 0.01991155513173019]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.517030890665956e-05, 1.6838140232479902e-05, -0.0002981194609504495]",element_19.json,[]
20,"[0.007692621991285155, 0.020245866052953178]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514559613372444e-05, 1.6802256634291495e-05, 1.3855276009322375e-05]",element_20.json,[]
21,"[0.007026810399810201, 0.019912941575658816]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.519114770934757e-05, 1.6794385421264222e-05, -8.873978914098291e-05]",element_21.json,[]
22,"[0.0073601441054842705, 0.01991190617828366]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514096902748486e-05, 1.680686320716627e-05, 1.3855276009319662e-05]",element_22.json,[]
23,"[0.008692150283599518, 0.020245898743387655]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514466165887938e-05, 1.679857221034784e-05, -2.4549250008541107e-18]",element_23.json,[]
24,"[0.008026502601871651, 0.01991306743591133]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514466165887936e-05, 1.679857221034784e-05, 5.320405629892989e-18]",element_24.json,[]
25,"[0.008359775058720043, 0.019912041581908686]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514466165887936e-05, 1.679857221034784e-05, 8.314225907071302e-20]",element_25.json,[]
26,"[0.009691600853456826, 0.020245837492211118]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514492070085597e-05, 1.6798507164096053e-05, 9.74596974831829e-07]",element_26.json,[]
27,"[0.009025997115357579, 0.019913082324547783]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514466165887938e-05, 1.6798572210347848e-05, -2.8114784918958252e-18]",element_27.json,[]
28,"[0.009359329436360813, 0.019912241568914878]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514466165887938e-05, 1.6798572210347848e-05, 2.5694840347602616e-18]",element_28.json,[]
29,"[0.010690935235144333, 0.020245771832326304]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.51447379107505e-05, 1.679162507149242e-05, 9.74596974824607e-07]",element_29.json,[]
30,"[0.010025477952553975, 0.019913048434731833]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514441363953376e-05, 1.679227362414691e-05, 9.74596974833264e-07]",element_30.json,[]
31,"[0.010358750346258192, 0.019912266358217027]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514441287732434e-05, 1.679194881788021e-05, 9.74596974834113e-07]",element_31.json,[]
32,"[0.011690466470022661, 0.020245693345079925]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.51451718553324e-05, 1.679087693770421e-05, 2.8037049422361145e-06]",element_32.json,[]
33,"[0.011024890802706879, 0.019913180309460685]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514441376805846e-05, 1.6791299599406545e-05, 9.745969748287072e-07]",element_33.json,[]
34,"[0.01135822294193471, 0.019912108660815976]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514423658230447e-05, 1.679180845052594e-05, 2.8037049422209217e-06]",element_34.json,[]
35,"[0.012689333750829276, 0.020245263655994022]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.515231539652478e-05, 1.6623990875943945e-05, 0.0001191614200439083]",element_35.json,[]
36,"[0.012024062406509214, 0.019913203139521905]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514000793065052e-05, 1.6653116011733926e-05, 2.8037049422374905e-06]",element_36.json,[]
37,"[0.01235728422786838, 0.01991175041216753]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.514000385763165e-05, 1.6652181756066516e-05, 2.803704942237528e-06]",element_37.json,[]
38,"[0.013679193117780439, 0.02024614786352606]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.508188239225846e-05, 1.66084670253837e-05, -2.0899247234709214e-13]",element_38.json,[]
39,"[0.01302272094404018, 0.01991168746139842]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.507408600225261e-05, 1.6626550129549943e-05, 0.00010776712651795896]",element_39.json,[]
40,"[0.013356132166306916, 0.019902541168930542]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.50826154862642e-05, 1.6608779999183817e-05, -1.260357424305869e-06]",element_40.json,[]
41,"[0.014652673671083416, 0.020266849786212043]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.156015292734565e-05, 8.636470176563344e-06, -0.00012447719849199214]",element_41.json,[]
42,"[0.014016813692414426, 0.01991570473788535]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.49546278293826e-05, 1.7065717046582582e-05, -0.0009889382914382472]",element_42.json,[]
43,"[0.014350158868545132, 0.019876194935608094]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.498187558215255e-05, 1.7395374855524454e-05, -0.0009889382914382528]",element_43.json,[]
44,"[0.01576095477959315, 0.02027821492354467]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.30191040844982e-05, 2.1596520669644106e-05, -4.178685008836269e-18]",element_44.json,[]
45,"[0.015039006595988367, 0.019949793973879946]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.406456592826133e-05, 1.5257860912711718e-05, 0.045062464275498294]",element_45.json,[]
46,"[0.015438801084195073, 0.019923311003554028]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.2656095065223225e-05, 3.6651249340204366e-05, 0.04506246427549831]",element_46.json,[]
47,"[0.01679128686726364, 0.02026735884823646]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.0328224226814535e-05, 1.8763562846858567e-05, -0.0006234526408855203]",element_47.json,[]
48,"[0.016130370156247093, 0.019931219789046054]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5913229991049552e-05, 4.455654555409213e-05, -0.0006230353616180052]",element_48.json,[]
49,"[0.016463700908288022, 0.019928270040979225]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.054370598128435e-05, 1.8563543471131235e-05, -0.0006230353616180045]",element_49.json,[]
50,"[0.017788588542268894, 0.020267582351066196]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.0470852996034954e-05, 1.8073171873302165e-05, 1.2499948098401203e-18]",element_50.json,[]
51,"[0.01712385398669052, 0.019933260742701995]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.047152319132172e-05, 1.8073717289870608e-05, -1.873162234892704e-07]",element_51.json,[]
