id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.04950520650370737, 0.02000138511653273]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -9.397435162593475e-05, -8.834978807718302e-09]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0005001317788228518, 0.02033328584321048]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.9391028509314078e-05, -2.7592492703266952e-05, 7.895288081550575e-05]",element_3.json,[]
4,"[0.00016921685678631478, 0.020000200327845115]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.9364730448318065e-05, -2.756636601686733e-05, 7.895288081550716e-05]",element_4.json,[]
5,"[0.0015001179887117258, 0.02033330624588804]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.920200180086265e-05, -2.743491723370871e-05, 3.648309582143982e-05]",element_5.json,[]
6,"[0.0011692784843758811, 0.020000736778435935]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.919104089203729e-05, -2.7427484311659773e-05, 1.901540428279829e-05]",element_6.json,[]
7,"[0.0008360050276046908, 0.020000635599955456]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.919103896808758e-05, -2.7421146982142542e-05, 1.9015404282799993e-05]",element_7.json,[]
8,"[0.0025001177759757845, 0.02033330641803814]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8910026412588445e-05, -2.7162036675884265e-05, 2.913361125172633e-05]",element_8.json,[]
9,"[0.0018360008387472155, 0.020000644513093673]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8901041291309808e-05, -2.714898335428515e-05, 1.8620252570592605e-05]",element_9.json,[]
10,"[0.0021692753278725234, 0.020000739226732275]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8901043054901688e-05, -2.7155189009448002e-05, 1.8620252570595224e-05]",element_10.json,[]
11,"[0.0035001178386336058, 0.02033330636247702]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8614915660850437e-05, -2.6885574539219807e-05, 2.4630773723999224e-05]",element_11.json,[]
