id,coor,cand,anta,tangent1,normal,cont_type,section_h,lever,faceID,counterPoint,normal_force,tangent_force,mu,cohesion,ft,fc,crack_state,sliding_failure,strength_failure,opening_failure,crushing_failure,displacement,gap
1,"[0.0002165847107084214, 0.020491778525156268]",3,4,"[0.7071068, -0.7071068]","[0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd7da137fd0>,0.0006871068,0.0003435534,10,10,0.004605205067056607,-0.0021087048421444404,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[4.260470972190263e-05, -5.464595687133464e-05]","[0, 3.6720914073457087e-09]"
10,"[0.0002174692104296367, 0.02049088883231372]",4,3,"[0.7071068, -0.7071068]","[-0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2a00>,0.0006871068,0.0003435534,11,1,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[4.25708781469045e-05, -5.4680680779573e-05]","[0, 3.6720914073457087e-09]"
2,"[0.00021950864329289854, 0.020498851680651627]",3,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2c40>,0.00098,0.00049,4,2401,-0.005111057420945454,-0.004456606024311274,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[4.247830708504634e-05, -5.459501687236912e-05]","[0, 1.148319348373561e-06]"
2401,"[1.0000000000003062e-05, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ca0>,0.00098,0.00049,5,2,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 1.148319348373561e-06]"
3,"[0.0011995084015482811, 0.02049954002605285]",3,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2d60>,0.00098,0.00049,4,2402,0.016241832095935,0.024528322170178904,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[4.231069592255531e-05, -3.714601066609133e-05]","[0, 4.599739471498887e-07]"
2402,"[0.0009899999999999978, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2e20>,0.00098,0.00049,5,3,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 4.599739471498887e-07]"
4,"[0.0012024422675188128, 0.020492470985036763]",3,7,"[-0.7071068, -0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ee0>,0.0006871068,0.0003435534,8,25,0.005062673690498654,-0.011252072529068737,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[4.243609668934259e-05, -3.709265190122643e-05]","[0, 4.299308697730234e-08]"
25,"[0.001204916713011045, 0.02049488462912392]",7,3,"[-0.7071068, -0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2fa0>,0.0006871068,0.0003435534,9,4,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.0548464481431485e-05, -3.680128140825384e-05]","[0, 4.299308697730234e-08]"
5,"[0.0007169258506165514, 0.020006272041640072]",3,7,"[0.7071068, 0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c700a0>,0.0006871068,0.0003435534,8,30,-0.0041822273155598935,0.002561865583373701,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.116994460590532e-05, -4.566030555112899e-05]","[0, 2.3470418499035286e-06]"
30,"[0.0007210333805127067, 0.02000706035320895]",7,3,"[0.7071068, 0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70160>,0.0006871068,0.0003435534,9,5,-0.0069076162340425545,0.0,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.764813692571923e-05, -4.374255112790312e-05]","[0, 2.3470418499035286e-06]"
6,"[0.0007027836541051234, 0.020006262108254014]",3,4,"[-0.7071068, 0.7071068]","[0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70220>,0.0006871068,0.0003435534,10,11,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.117236337180556e-05, -4.5912108954770936e-05]","[0, 0]"
11,"[0.0007051689562542331, 0.020006879987803313]",4,3,"[-0.7071068, 0.7071068]","[-0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c702e0>,0.0006871068,0.0003435534,11,6,0.009828724868056376,0.01573216063597299,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.110890690381074e-05, -4.5923006409834266e-05]","[0, 0]"
7,"[0.0002212138285561942, 0.019505038143996317]",4,402,"[0.7071068, 0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c703a0>,0.0006871068,0.0003435534,14,2398,0.004726448917899277,-0.0016118961047395337,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[6.011830028758924e-05, -5.445783847813496e-05]","[0, 0]"
2398,"[0.0002240258380818102, 0.01950804236834877]",402,4,"[0.7071068, 0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70460>,0.0006871068,0.0003435534,15,7,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.8763674321126965e-05, -5.320584947752366e-05]","[0, 0]"
12,"[0.0007052226730666064, 0.019992737889820898]",4,402,"[-0.7071068, -0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70520>,0.0006871068,0.0003435534,14,2399,-0.004535109256835059,-0.0022301565585750452,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.1360625917849204e-05, -4.591980972122947e-05]","[0, 2.4796606851411967e-06]"
2399,"[0.0007098876796601914, 0.019993896126736774]",402,4,"[-0.7071068, -0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c705e0>,0.0006871068,0.0003435534,15,12,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.9049124867914006e-05, -5.349147258372142e-05]","[0, 2.4796606851411967e-06]"
13,"[0.001228351609705199, 0.020478101320086057]",5,6,"[0.7071068, -0.7071068]","[0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c706a0>,0.0006871068,0.0003435534,26,22,-0.0029579661637286394,0.00371267106609508,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[4.634381399450018e-05, -3.0219647022579343e-05]","[0, 0]"
22,"[0.0012296537776019436, 0.020478479579030453]",6,5,"[0.7071068, -0.7071068]","[-0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70760>,0.0006871068,0.0003435534,27,13,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[4.0223873446640574e-05, -3.6443518143487036e-05]","[0, 0]"
14,"[0.0012312683092424747, 0.020485177461282318]",5,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70820>,0.00098,0.00049,20,2403,-0.006375924362300781,-0.0032676310994372675,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[4.634381399450018e-05, -3.0219647022579343e-05]","[0, 1.4822538717682715e-05]"
2403,"[0.001009999999999997, 0.0205]",2,5,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd834c708e0>,0.00098,0.00049,21,14,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 1.4822538717682715e-05]"
15,"[0.0022112668515536058, 0.020486867747665668]",5,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd834c709a0>,0.00098,0.00049,20,2404,-0.009045253759119739,0.0007584614664274472,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[4.634381399450018e-05, -3.0219647022579343e-05]","[0, 1.3132252334333017e-05]"
2404,"[0.0019899999999999987, 0.0205]",2,5,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70a60>,0.00098,0.00049,21,15,0.006580889605992984,-0.015447036229633407,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 1.3132252334333017e-05]"
16,"[0.0022142079433032187, 0.02047980170989755]",5,9,"[-0.7071068, -0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70b20>,0.0006871068,0.0003435534,24,37,-0.006078702285957451,-0.0007791791111999959,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[4.634381399450018e-05, -3.0219647022579343e-05]","[0, 3.6631271693543472e-06]"
37,"[0.002222342266954714, 0.02048275558956328]",9,5,"[-0.7071068, -0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70be0>,0.0006871068,0.0003435534,25,16,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.14383916710103e-05, -3.108472867956527e-05]","[0, 3.6631271693543472e-06]"
17,"[0.0017291888647859607, 0.01999310663378115]",5,9,"[0.7071068, 0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70ca0>,0.0006871068,0.0003435534,24,42,-0.006078702285957449,0.0007791791111999994,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[4.634381399450018e-05, -3.0219647022579343e-05]","[0, 8.706911184414776e-06]"
