id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.0495, 0.02]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[-3.929218017638808e-13, 3.8204460801377083e-07, 2.2962383723340843e-07]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0005, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-1.1900696558442317e-09, 3.110105992950884e-09, 2.856120296808144e-07]",element_3.json,[]
4,"[0.00016666670000000001, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-8.094451575443852e-08, 1.9731034116541852e-07, -9.426890002830888e-08]",element_4.json,[]
5,"[0.0015, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-6.0576615120715325e-12, 3.3048407816311345e-09, 3.0590532270248983e-09]",element_5.json,[]
6,"[0.0011666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6819579191184478e-08, 1.9734907942783033e-07, 5.442275430014659e-08]",element_6.json,[]
7,"[0.0008333333000000001, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5919824242095182e-08, 1.9739926526935694e-07, -9.213146060315892e-09]",element_7.json,[]
8,"[0.0025, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.536298536980372e-13, 3.303800560765584e-09, 1.7040862237879625e-09]",element_8.json,[]
9,"[0.0018333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6475935664456426e-08, 1.9725407670148845e-07, 1.1500038347419134e-07]",element_9.json,[]
10,"[0.0021666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6514717040716935e-08, 1.972155451182843e-07, 1.1457180478351749e-07]",element_10.json,[]
11,"[0.0035, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.878989650345746e-13, 3.301873486624616e-09, 1.6966271766010675e-09]",element_11.json,[]
12,"[0.0028333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6463531553400093e-08, 1.9713853805032397e-07, 1.1572838062749713e-07]",element_12.json,[]
13,"[0.0031666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6497675256166572e-08, 1.9710015716396342e-07, 1.1491312184813116e-07]",element_13.json,[]
14,"[0.0045000000000000005, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808268519491914e-13, 3.299942014546642e-09, 1.6965864557557983e-09]",element_14.json,[]
15,"[0.0038333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6448065058767606e-08, 1.97023289832498e-07, 1.1573209672073006e-07]",element_15.json,[]
16,"[0.0041666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6482183806302154e-08, 1.9698490988513694e-07, 1.14914842297826e-07]",element_16.json,[]
17,"[0.0055, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808367359820715e-13, 3.2980105189883843e-09, 1.6965863239943214e-09]",element_17.json,[]
18,"[0.0048333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6432582085346763e-08, 1.9690804333544302e-07, 1.1573211620898437e-07]",element_18.json,[]
19,"[0.0051666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.646670069876123e-08, 1.9686966339312957e-07, 1.1491485131397074e-07]",element_19.json,[]
20,"[0.006500000000000001, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808368027503033e-13, 3.2960790232029416e-09, 1.6965864111835167e-09]",element_20.json,[]
21,"[0.0058333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6417099023355894e-08, 1.967927968475656e-07, 1.1573211633162666e-07]",element_21.json,[]
22,"[0.0061666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.645121763607448e-08, 1.9675441690526928e-07, 1.1491485138028502e-07]",element_22.json,[]
23,"[0.0075, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880836818376537e-13, 3.2941475273156564e-09, 1.6965864997109363e-09]",element_23.json,[]
24,"[0.0068333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.640161596089587e-08, 1.9667755035971651e-07, 1.1573211635152964e-07]",element_24.json,[]
25,"[0.0071666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6435734573643144e-08, 1.9663917041740833e-07, 1.1491485140125692e-07]",element_25.json,[]
26,"[0.0085, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880836832038014e-13, 3.2922160313271765e-09, 1.6965865882469323e-09]",element_26.json,[]
27,"[0.0078333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6386132898445764e-08, 1.965623038718404e-07, 1.1573211637138794e-07]",element_27.json,[]
28,"[0.0081666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6420251511220027e-08, 1.9652392392952073e-07, 1.1491485142033496e-07]",element_28.json,[]
29,"[0.0095, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808368462705553e-13, 3.29028453523733e-09, 1.6965866768096884e-09]",element_29.json,[]
30,"[0.0088333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.637064983600604e-08, 1.9644705738393495e-07, 1.1573211639075655e-07]",element_30.json,[]
31,"[0.009166666700000001, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6404768448809515e-08, 1.964086774416033e-07, 1.1491485143954624e-07]",element_31.json,[]
32,"[0.0105, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808368610288604e-13, 3.2883530390461417e-09, 1.696586765445668e-09]",element_32.json,[]
33,"[0.0098333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.635516677357665e-08, 1.9633181089600478e-07, 1.1573211640941486e-07]",element_33.json,[]
34,"[0.0101666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.638928538640872e-08, 1.962934309536598e-07, 1.1491485145901945e-07]",element_34.json,[]
35,"[0.0115, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808368749339316e-13, 3.2864215427535843e-09, 1.6965868541414206e-09]",element_35.json,[]
36,"[0.0108333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6339683711159305e-08, 1.962165644080452e-07, 1.1573211642795557e-07]",element_36.json,[]
37,"[0.011166666700000001, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6373802324017986e-08, 1.9617818446569088e-07, 1.1491485147818275e-07]",element_37.json,[]
38,"[0.0125, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808368886858124e-13, 3.2844900463594227e-09, 1.696586942895718e-09]",element_38.json,[]
39,"[0.0118333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6324200648751076e-08, 1.9610131792005952e-07, 1.1573211644831072e-07]",element_39.json,[]
40,"[0.0121666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.63583192616387e-08, 1.960629379776922e-07, 1.1491485149804813e-07]",element_40.json,[]
41,"[0.0135, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808369026802154e-13, 3.2825585498638016e-09, 1.696587031621923e-09]",element_41.json,[]
42,"[0.0128333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6308717586353485e-08, 1.9598607143204547e-07, 1.1573211646832686e-07]",element_42.json,[]
43,"[0.013166666700000001, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6342836199270536e-08, 1.959476914896647e-07, 1.1491485151811045e-07]",element_43.json,[]
44,"[0.0145, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808369166880203e-13, 3.280627053266567e-09, 1.696587120508748e-09]",element_44.json,[]
45,"[0.0138333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6293234523966913e-08, 1.9587082494400582e-07, 1.1573211648609502e-07]",element_45.json,[]
46,"[0.0141666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6327353136910946e-08, 1.9583244500161214e-07, 1.1491485153653953e-07]",element_46.json,[]
47,"[0.0155, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880836931356355e-13, 3.2786955565676342e-09, 1.696587209385146e-09]",element_47.json,[]
48,"[0.0148333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6277751461588688e-08, 1.9575557845593618e-07, 1.1573211650585907e-07]",element_48.json,[]
49,"[0.015166666700000001, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6311870074565114e-08, 1.957171985135316e-07, 1.1491485155504507e-07]",element_49.json,[]
50,"[0.0165, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808369455295484e-13, 3.2767640597670035e-09, 1.6965872983426911e-09]",element_50.json,[]
51,"[0.0158333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6262268399224753e-08, 1.9564033196784103e-07, 1.1573211652520859e-07]",element_51.json,[]
52,"[0.016166666700000002, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.629638701222702e-08, 1.9560195202542543e-07, 1.1491485157546734e-07]",element_52.json,[]
53,"[0.0175, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880836957357923e-13, 3.2748325628646027e-09, 1.6965873873652678e-09]",element_53.json,[]
54,"[0.0168333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6246785336869673e-08, 1.9552508547971477e-07, 1.1573211654409419e-07]",element_54.json,[]
55,"[0.0171666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6280903949899538e-08, 1.9548670553728877e-07, 1.1491485159406105e-07]",element_55.json,[]
56,"[0.0185, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808369731577065e-13, 3.272901065860329e-09, 1.6965874764305378e-09]",element_56.json,[]
57,"[0.0178333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6231302274523824e-08, 1.9540983899156675e-07, 1.1573211656415264e-07]",element_57.json,[]
58,"[0.0181666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6265420887585082e-08, 1.9537145904912834e-07, 1.1491485161357356e-07]",element_58.json,[]
59,"[0.0195, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880836987479434e-13, 3.270969568754183e-09, 1.6965875655490594e-09]",element_59.json,[]
60,"[0.0188333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6215819212191352e-08, 1.9529459250338798e-07, 1.1573211658319818e-07]",element_60.json,[]
61,"[0.0191666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6249937825278812e-08, 1.9525621256093723e-07, 1.1491485163341654e-07]",element_61.json,[]
62,"[0.0205, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880837000125771e-13, 3.26903807154607e-09, 1.696587654701599e-09]",element_62.json,[]
63,"[0.0198333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.620033614986687e-08, 1.9517934601518133e-07, 1.1573211660345551e-07]",element_63.json,[]
64,"[0.020166666700000002, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6234454762984397e-08, 1.951409660727187e-07, 1.1491485165348312e-07]",element_64.json,[]
65,"[0.021500000000000002, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808370169925416e-13, 3.267106574235885e-09, 1.6965877438867078e-09]",element_65.json,[]
66,"[0.0208333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6184853087554234e-08, 1.9506409952695063e-07, 1.1573211662261819e-07]",element_66.json,[]
67,"[0.0211666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6218971700700867e-08, 1.9502571958447426e-07, 1.1491485167318484e-07]",element_67.json,[]
68,"[0.0225, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880837030342329e-13, 3.2651750768236576e-09, 1.6965878331942978e-09]",element_68.json,[]
69,"[0.0218333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6169370025253126e-08, 1.9494885303869054e-07, 1.1573211664117538e-07]",element_69.json,[]
70,"[0.0221666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6203488638425418e-08, 1.9491047309620255e-07, 1.149148516909234e-07]",element_70.json,[]
71,"[0.0235, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.880837044647648e-13, 3.263243579309192e-09, 1.6965879225091443e-09]",element_71.json,[]
72,"[0.0228333333, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.61538869629611e-08, 1.9483360655040107e-07, 1.157321166620523e-07]",element_72.json,[]
73,"[0.0231666667, 0.02]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.6188005576164186e-08, 1.9479522660789905e-07, 1.149148517127225e-07]",element_73.json,[]
74,"[0.0245, 0.0203333333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8808370589051986e-13, 3.261312081692586e-09, 1.696588011885799e-09]",element_74.json,[]
