id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.052805206503707465, 0.019901768637647282]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 4.6034645724403647e-07, 9.847486910553773e-06]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0012198631300654715, 0.020327856821446985]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.979023346180674e-05, -8.109844671783994e-05, 0.0011461764732677057]",element_3.json,[]
4,"[0.0008914967201555853, 0.019991569854656725]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.023660026011277e-05, -8.099646375091614e-05, -0.0016566695185551872]",element_4.json,[]
5,"[0.002220787920031534, 0.020330038709157217]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.98551735753412e-05, -8.153183150448067e-05, -3.1617918041567496e-18]",element_5.json,[]
6,"[0.0018982054684898557, 0.019986192216587585]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.985517357534119e-05, -8.153183150448067e-05, 1.493757437937786e-17]",element_6.json,[]
7,"[0.0015653232192380134, 0.02000605929772375]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.98551735753412e-05, -8.153183150448066e-05, 0.0]",element_7.json,[]
8,"[0.003222145243979551, 0.020330541793073077]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.969183861672472e-05, -8.151874936408496e-05, -4.596300873566946e-07]",element_8.json,[]
9,"[0.0025689770911445616, 0.020011372032167365]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.984220817808755e-05, -8.155170451008046e-05, -0.0001961698021224406]",element_9.json,[]
10,"[0.002902497081615736, 0.019983542626668415]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.969199810798189e-05, -8.151889628399775e-05, -4.596300873849763e-07]",element_10.json,[]
11,"[0.004227080609754517, 0.020332067907130626]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.522867128167016e-05, -7.900587248924327e-05, 0.00012480817927922147]",element_11.json,[]
12,"[0.003562447279997365, 0.02000420541278894]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.028563964763826e-05, -8.150023260968317e-05, -4.596300873520995e-07]",element_12.json,[]
13,"[0.003901743118006214, 0.019990222078850577]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.549116914999166e-05, -8.025756359929237e-05, -4.5962346890230557e-07]",element_13.json,[]
14,"[0.005228138733533323, 0.020332253001066267]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.556149969301859e-05, -7.932898397142415e-05, -0.00011826362705089046]",element_14.json,[]
15,"[0.004562451643737629, 0.020000590983780733]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.516787250549085e-05, -7.89472310298178e-05, -0.00011826362705089067]",element_15.json,[]
16,"[0.004895742721074425, 0.01999912996368256]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.560089603167378e-05, -7.936829432947479e-05, -0.00011826362705090128]",element_16.json,[]
17,"[0.0062279593344752625, 0.020332461461074314]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.559563400909297e-05, -7.979462886591434e-05, 0.0001648689523826227]",element_17.json,[]
18,"[0.005562349032061742, 0.019999712220419946]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.554949545181962e-05, -7.96878774692458e-05, 0.00014704453697487465]",element_18.json,[]
19,"[0.005895681754859265, 0.019998298081284997]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.554054084274247e-05, -7.973984660946282e-05, 0.00016486895238260977]",element_19.json,[]
20,"[0.0072278575871319185, 0.020332738483748936]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.551757762061187e-05, -7.97837929167117e-05, -5.153704488329236e-05]",element_20.json,[]
21,"[0.006562069960775291, 0.019999853566235057]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.554103566889263e-05, -7.982025306040788e-05, -6.443049060381044e-05]",element_21.json,[]
22,"[0.0068953667605478235, 0.01999876189127028]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.553478978724839e-05, -7.980092851136465e-05, -5.15370448832941e-05]",element_22.json,[]
23,"[0.008227567186391714, 0.020332691856894812]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.541944418865521e-05, -7.965731442661834e-05, -2.0690673604288168e-13]",element_23.json,[]
24,"[0.007561898080381163, 0.019999909665059875]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.543337421490613e-05, -7.966522103751451e-05, -5.153704437682167e-05]",element_24.json,[]
