id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.053505206503707485, 0.01990155186236654]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -6.920575193270191e-06, -0.00016890158337354175]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0015821115641786567, 0.02028740020022065]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.825491921553592e-05, 2.7660160582159233e-05, 3.7012729707975216e-19]",element_3.json,[]
4,"[0.0012557790101511014, 0.019955511866608548]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.825486593797901e-05, 2.766184721149209e-05, 5.297056680765764e-06]",element_4.json,[]
5,"[0.0025821536410137033, 0.02028795878798953]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.8192994144550415e-05, 2.7775164246379214e-05, -7.846254291424013e-05]",element_5.json,[]
6,"[0.0022592964881406902, 0.01994427122459923]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.8219960744742015e-05, 2.774983205316675e-05, -7.846254291423863e-05]",element_6.json,[]
7,"[0.0019264298465795269, 0.019964400482345886]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.8218381351992235e-05, 2.772371449001854e-05, -7.846254291423994e-05]",element_7.json,[]
8,"[0.0035820336918104966, 0.020289207346055365]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.797717003080665e-05, 2.7227044960135524e-05, 3.260388374219021e-18]",element_8.json,[]
9,"[0.002929852286547893, 0.01996879305048945]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.8406931695477753e-05, 2.7275797628362768e-05, -0.0006027242233248802]",element_9.json,[]
10,"[0.003263184278438404, 0.019940861223123003]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.8221682891113073e-05, 2.7408055863932166e-05, -0.000190362030980705]",element_10.json,[]
