id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05150520650370743, 0.019907176756587937]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -2.579074887909977e-07, 2.8654549825833367e-06]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0007100730986924885, 0.020328100425629173]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-4.475107040605596e-07, 4.428768836098098e-06, 0.0026033264229914396]",element_3.json,[]
4,"[0.0003802551198137303, 0.01999328229300331]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-1.3191515956221193e-06, 5.287392695290801e-06, 0.002603326422991439]",element_4.json,[]
5,"[0.0017088470275974034, 0.020330469477731494]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2708016528765582e-05, -1.1113325351176959e-05, 0.0060775380696702665]",element_5.json,[]
6,"[0.0013805760804060441, 0.019995320243873904]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0671134300975262e-05, -9.118246172454754e-06, 0.0060775380696702665]",element_6.json,[]
7,"[0.0010472129341698017, 0.019997106641676525]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0864103964932578e-07, 4.2058766714182916e-06, 0.006077538069669829]",element_7.json,[]
8,"[0.0027159942163939793, 0.020332156557088907]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3548189962385043e-05, -1.2899628938453058e-05, -0.002480381437035233]",element_8.json,[]
9,"[0.0020487442082107025, 0.020001026140024598]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.8477611666731286e-05, -1.2625992317794218e-05, 0.00045669742291497463]",element_9.json,[]
10,"[0.0023861886882894224, 0.019997226593380584]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4349684356404387e-05, -1.2780102342222958e-05, 0.00045669742291452636]",element_10.json,[]
11,"[0.0037277003077967113, 0.020322112712560292]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3787459739909708e-05, -1.9770233232790235e-06, 0.00030922811730261216]",element_11.json,[]
12,"[0.0030550287298592846, 0.019998642532378194]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.6388211794071372e-05, -9.141545664627153e-06, -0.0014110184377048418]",element_12.json,[]
13,"[0.003396909362175634, 0.01998879464107443]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3801019815398466e-05, -2.3315264551344813e-06, -0.0014110184377043998]",element_13.json,[]
14,"[0.004726720735547189, 0.0203221821855982]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4359777910123683e-05, -2.3563078826765792e-06, 2.736280097476849e-06]",element_14.json,[]
15,"[0.004062445037225271, 0.019990312275994387]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4358870900522653e-05, -2.354470101047651e-06, 2.8654549826484087e-06]",element_15.json,[]
16,"[0.004395737911797713, 0.019989764558517836]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4358869331065439e-05, -2.355425136776933e-06, 2.8654549895329942e-06]",element_16.json,[]
17,"[0.005725341003851351, 0.020322077210892645]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4366411014815569e-05, -2.3608733672284628e-06, 5.493896369611565e-06]",element_17.json,[]
18,"[0.005060950573952359, 0.019990268830637144]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4340411337175521e-05, -2.3442054277655033e-06, 6.157152339682775e-05]",element_18.json,[]
19,"[0.005394280562624452, 0.019989435785949965]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4340360045345073e-05, -2.364729062961892e-06, 6.157152339682729e-05]",element_19.json,[]
20,"[0.006723724685493446, 0.020322169865940473]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4338254339121301e-05, -2.4042196824453104e-06, 0.00011824739743978233]",element_20.json,[]
21,"[0.006059352081884983, 0.019989785799812025]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.433315523712238e-05, -2.3292001931078017e-06, 9.018073607528451e-05]",element_21.json,[]
22,"[0.006392684256261912, 0.019989491965126897]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4298131459489207e-05, -2.347413284007627e-06, 1.8664519928250013e-05]",element_22.json,[]
23,"[0.007721940844173326, 0.020322298285218365]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4280521786652582e-05, -2.454256920315234e-06, 2.32357911734498e-05]",element_23.json,[]
24,"[0.007057710303697882, 0.019989979640349795]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4298376684612372e-05, -2.4300538687650607e-06, 7.54763667701298e-05]",element_24.json,[]
25,"[0.007391023115226508, 0.019989773053143277]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4272795299800183e-05, -2.4465677850698344e-06, 2.3235791173453365e-05]",element_25.json,[]
26,"[0.008720110755078553, 0.020322351237119587]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4251723041064197e-05, -2.46483272560565e-06, -3.884977769989717e-06]",element_26.json,[]
27,"[0.008055891964137675, 0.019989854309134338]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4253014784238013e-05, -2.467413200842865e-06, -3.88497776999118e-06]",element_27.json,[]
28,"[0.008389224381338106, 0.019989807103545573]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4253014967630673e-05, -2.4661182118120243e-06, -3.88497776999034e-06]",element_28.json,[]
29,"[0.009718516832675187, 0.020322319121127544]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4194237159663173e-05, -2.5229271665971244e-06, 0.00011336669036046928]",element_29.json,[]
30,"[0.00905425198299156, 0.01999002441877557]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4230717976041761e-05, -2.5457966491996506e-06, -3.259693499373406e-05]",element_30.json,[]
31,"[0.009387524725827727, 0.019989977289320858]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4230719512317535e-05, -2.534932979266211e-06, -3.2596934993733964e-05]",element_31.json,[]
32,"[0.010716588551514188, 0.02032252391409167]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4151447675575427e-05, -2.5456056739342303e-06, 4.414221117209335e-05]",element_32.json,[]
33,"[0.010052504171073236, 0.01998976605598081]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4173279907041602e-05, -2.528887907226508e-06, -3.2136697493261694e-05]",element_33.json,[]
34,"[0.010385787671300361, 0.019989927534595536]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4136753259571281e-05, -2.5307051196438024e-06, 4.2462827269499073e-05]",element_34.json,[]
35,"[0.011716884831910678, 0.02032089525305953]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.389374628522379e-05, -6.902586614248472e-07, 0.00013772138401831283]",element_35.json,[]
36,"[0.011050877728342687, 0.019990201375365706]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4079707747459168e-05, -2.507245187309164e-06, 5.595126090312415e-05]",element_36.json,[]
37,"[0.011386066795211232, 0.019988006401577205]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3868499679464804e-05, -7.391347607618084e-07, -0.00016081725616689453]",element_37.json,[]
38,"[0.012715187617146663, 0.02032147615438017]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.6814043550943978e-05, -3.9925059538904055e-06, -1.7296296571806522e-17]",element_38.json,[]
39,"[0.012050897958125905, 0.01998852234323265]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3900405432175802e-05, -7.172679672266667e-07, -1.6824644870009282e-17]",element_39.json,[]
40,"[0.012384395348084306, 0.01998843792276225]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.681404355094398e-05, -3.992505953890411e-06, -1.769197108322733e-17]",element_40.json,[]
41,"[0.013713713462020818, 0.02032165006846207]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.6776633142030046e-05, -4.086796928728198e-06, -1.7534078637323582e-08]",element_41.json,[]
42,"[0.013049467323594334, 0.01998923871340336]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.6776140720317004e-05, -4.0864887605769544e-06, 1.3948568833958583e-06]",element_42.json,[]
