id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05080520650370741, 0.019907435966495423]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -2.4594770068673708e-08, -4.266315529438954e-07]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0006295880422303391, 0.02032431719576769]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.244280429782661e-07, 7.950891378470508e-06, 7.595495881658644e-05]",element_3.json,[]
4,"[0.00029841198926356576, 0.019991052616754414]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.991149456042856e-07, 7.97604584193464e-06, 7.595495881658635e-05]",element_4.json,[]
5,"[0.0016282861003062783, 0.020324823324501258]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.758531815571736e-07, 7.968324141646186e-06, 1.1925719871655064e-06]",element_5.json,[]
6,"[0.001297427729483044, 0.019992255947538916]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.672724362903589e-07, 7.966796157624455e-06, 2.0141096250888135e-05]",element_6.json,[]
7,"[0.0009641241246962443, 0.01999226164962425]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.672730445541208e-07, 7.97350909134587e-06, 2.0140089201872624e-05]",element_7.json,[]
8,"[0.0026270668480240793, 0.02032468485519932]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.1517953384478433e-07, 8.23492120552191e-06, 4.261967045062732e-06]",element_8.json,[]
9,"[0.0019626732507093602, 0.019992319384514002]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.113954829632901e-07, 8.03095886270494e-06, 4.261967045064086e-06]",element_9.json,[]
10,"[0.0022961977020389034, 0.019992041090262255]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.169464333075811e-07, 8.133362100921562e-06, 4.261967045062695e-06]",element_10.json,[]
11,"[0.0036256779254551564, 0.020325016281602607]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.2797293114554446e-06, 6.1377818729958696e-06, -6.867250560859757e-18]",element_11.json,[]
12,"[0.002961516787146921, 0.01999243869447368]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.502451304153266e-07, 8.199004562165308e-06, -8.86414346456043e-18]",element_12.json,[]
