id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.051705206503707433, 0.019906929386812336]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -2.5772095221451604e-06, -5.537545653207759e-05]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0007549876081480245, 0.020286687186001486]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1067668768727443e-05, 2.9038563890485743e-05, 0.0048974197062828335]",element_3.json,[]
4,"[0.00043024448260711555, 0.019946841090681816]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.402251936716266e-06, 3.0653120639897614e-05, 0.004972029747010649]",element_4.json,[]
5,"[0.001767898858120669, 0.020289136505357738]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.3245316685770395e-06, 3.3479390933244715e-05, -0.015235718234511466]",element_5.json,[]
6,"[0.001438567717865023, 0.019952144932826828]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2318115051751905e-05, 3.1932732048022154e-05, -0.004193561532703623]",element_6.json,[]
7,"[0.0011050187018649942, 0.01996228549176445]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2548285227298071e-05, 3.053397372525324e-05, -0.004193561532703852]",element_7.json,[]
8,"[0.0027960356800628946, 0.020268947943503635]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3420303492408389e-06, 5.98398373754698e-05, 0.0037287671600476115]",element_8.json,[]
9,"[0.0021163289377931485, 0.0199580529807361]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2169431448549676e-05, 4.4942727448678285e-05, -0.012610030752577427]",element_9.json,[]
10,"[0.002465452836202355, 0.019935690129894955]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2832460467172423e-06, 5.4265898034392166e-05, -0.012610030752577427]",element_10.json,[]
11,"[0.0038063241346827114, 0.020272378985605324]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.298091666363484e-07, 6.031517356321121e-05, 0.0002712466487247921]",element_11.json,[]
12,"[0.003140261292944891, 0.019939800996986425]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.3796674145681287e-06, 6.060512819338837e-05, 0.0007373663141264446]",element_12.json,[]
13,"[0.0034757325681815513, 0.019938868163632818]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.381675509757353e-07, 6.035776297567183e-05, 0.0007373663141264439]",element_13.json,[]
14,"[0.00480586534526343, 0.020272439275877872]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.675767903379815e-07, 6.017250174466025e-05, -1.1935420763604724e-17]",element_14.json,[]
15,"[0.004141596615419296, 0.01994055544025534]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.5308607399395546e-07, 6.034160651972168e-05, 0.0007290100065286832]",element_15.json,[]
16,"[0.004474889501442706, 0.019940014677042088]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.526918522003274e-07, 6.009863267070579e-05, 0.000729010006528679]",element_16.json,[]
