id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.04949999999960708, 0.020000382044608016]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[6.396218709400387e-07, 2.2480455284869644e-07, 1.3597992112466833e-07]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0004999988099303441, 0.02033333641010599]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.221726344953056e-08, 2.0770606127295747e-09, -7.1638843561371615e-06]",element_3.json,[]
4,"[0.00016658575548424558, 0.020000197310341167]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.555486400267325e-07, -7.2244661241178615e-09, -0.000299525626868721]",element_4.json,[]
5,"[0.0014999999939423385, 0.020333336604840782]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1661279791511626e-08, 2.5808571669941337e-09, -6.575337882099596e-06]",element_5.json,[]
6,"[0.0011666398804208089, 0.02000019734907943]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.285177699394947e-07, 6.782571050598383e-08, -0.00024816930206216913]",element_6.json,[]
7,"[0.0008333592198242422, 0.02000019739926527]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.1702691205031947e-07, 1.6477891690025932e-07, -0.00024842599544770835]",element_7.json,[]
8,"[0.00250000000035363, 0.02033333660380056]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1656478316128095e-08, 2.575885034019717e-09, -6.5793654578449836e-06]",element_8.json,[]
9,"[0.0018333597759356646, 0.0200001972540767]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.16541569323926e-07, 1.6504767465665818e-07, -0.00024788090228639997]",element_9.json,[]
10,"[0.002166640185282959, 0.020000197215545117]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.282255178075394e-07, 6.780465770610411e-08, -0.00024787727829431004]",element_10.json,[]
11,"[0.003500000000387899, 0.020333336601873486]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.165684431869977e-08, 2.5737140861252945e-09, -6.580179911182609e-06]",element_11.json,[]
12,"[0.0028333597635315537, 0.02000019713853805]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.165431559525655e-07, 1.649782923526212e-07, -0.0002478809170824411]",element_12.json,[]
13,"[0.003166640202324744, 0.020000197100157165]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.282209234577105e-07, 6.773582517505163e-08, -0.0002478775390941173]",element_13.json,[]
14,"[0.004500000000388083, 0.020333336599942013]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1657017327274779e-08, 2.5716351255832117e-09, -6.580460240497832e-06]",element_14.json,[]
15,"[0.003833359748065059, 0.020000197023289833]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.165468532900011e-07, 1.649097421754113e-07, -0.000247881063869937]",element_15.json,[]
16,"[0.004166640217816194, 0.020000196984909884]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.2821752455346364e-07, 6.7667375480043e-08, -0.0002478776657632917]",element_16.json,[]
17,"[0.005500000000388083, 0.020333336598010517]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1657224842969687e-08, 2.569528748193999e-09, -6.580781673461197e-06]",element_17.json,[]
18,"[0.004833359732582085, 0.020000196908043336]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.1655043135465406e-07, 1.6484125441970208e-07, -0.00024788115041225587]",element_18.json,[]
