id,coor,cand,anta,tangent1,normal,cont_type,section_h,lever,faceID,counterPoint,normal_force,tangent_force,mu,cohesion,ft,fc,crack_state,sliding_failure,strength_failure,opening_failure,crushing_failure,displacement,gap
1,"[0.0002101637163241077, 0.02047365829466231]",3,4,"[0.7071068, -0.7071068]","[0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd7da137fd0>,0.0006871068,0.0003435534,10,10,0.0021681864683598152,0.008531254540258227,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[2.1514393278362497e-06, 1.7341329196007838e-05]","[0, 0]"
10,"[0.00021100961136892685, 0.020472971560982052]",4,3,"[0.7071068, -0.7071068]","[-0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2a00>,0.0006871068,0.0003435534,11,1,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[2.1586375865611184e-06, 1.710708828790708e-05]","[0, 0]"
2,"[0.0002130975340452256, 0.020480727355703165]",3,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2c40>,0.00098,0.00049,4,2401,-0.009189764799043517,-0.0006226210888990984,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[2.151891540785899e-06, 1.734114150061042e-05]","[0, 1.9272644296835367e-05]"
2401,"[1.0000000000003062e-05, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ca0>,0.00098,0.00049,5,2,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 1.9272644296835367e-05]"
3,"[0.0011930972969760438, 0.020480045699235647]",3,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2d60>,0.00098,0.00049,4,2402,-0.00985212765957447,0.0,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[2.151845928892622e-06, 1.7278449375861954e-05]","[0, 1.9954300764353505e-05]"
2402,"[0.0009899999999999978, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2e20>,0.00098,0.00049,5,3,-0.008744142691656671,-0.0010415058698427298,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 1.9954300764353505e-05]"
4,"[0.0011960212778378818, 0.020472972563697588]",3,7,"[-0.7071068, -0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ee0>,0.0006871068,0.0003435534,8,25,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[2.151393443304778e-06, 1.7278262338677602e-05]","[0, 0]"
25,"[0.0011956894308411848, 0.02047519103207493]",7,3,"[-0.7071068, -0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2fa0>,0.0006871068,0.0003435534,9,4,0.006754128541681418,-0.012842040089180535,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[2.086431778568947e-06, 1.7116212359665622e-05]","[0, 0]"
5,"[0.0007098256483177235, 0.01998745282828288]",3,7,"[0.7071068, 0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c700a0>,0.0006871068,0.0003435534,8,30,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[2.120334977066254e-06, 1.7309366031233175e-05]","[0, 6.153964358982953e-07]"
30,"[0.0007112059306578619, 0.01998796280866029]",7,3,"[0.7071068, 0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70160>,0.0006871068,0.0003435534,9,5,-0.004245440739151896,0.0025024449651972194,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[2.086431778996556e-06, 1.711621235924235e-05]","[0, 6.153964358982953e-07]"
