id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.0540052065037075, 0.0198973673572512]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 2.8742890886641725e-06, 7.786743685297612e-05]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0018037162528243911, 0.020309859166754422]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.740759275629541e-05, 5.997680920072645e-06, -1.5371318598611446e-18]",element_3.json,[]
4,"[0.0014773836450391901, 0.01997797253707641]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.7407592756295384e-05, 5.997680920073996e-06, 4.239969446325792e-15]",element_4.json,[]
5,"[0.002803346274095744, 0.02030906791905519]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.748291901168565e-05, 5.965029345032679e-06, 0.00032306064403944093]",element_5.json,[]
6,"[0.0024798930069285527, 0.019965925554169883]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.7407506330600038e-05, 5.997648970386702e-06, 1.7212072724407111e-07]",element_6.json,[]
7,"[0.0021470559913783064, 0.019986541180244444]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.7407509878976593e-05, 5.997706258535872e-06, 1.7212072724358304e-07]",element_7.json,[]
8,"[0.0038021404890781737, 0.020311571073652352]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.6722960818809877e-05, 6.042643182765058e-06, -5.856753337532994e-12]",element_8.json,[]
9,"[0.003151216081913365, 0.019989134945312723]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.738705388023318e-05, 5.952854234071645e-06, -2.889900774427923e-07]",element_9.json,[]
10,"[0.003484357838240896, 0.019961404427565364]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.7386920292421255e-05, 5.9529023448952675e-06, -7.105202506025614e-12]",element_10.json,[]
11,"[0.004812237762072248, 0.02033272342070024]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-3.199186018773058e-24, 6.098792997601132e-07, -1.8801985729594303e-20]",element_11.json,[]
12,"[0.004152216215427274, 0.019985361656206797]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.449183588780939e-05, 8.258150200294652e-06, 0.012270426215068863]",element_12.json,[]
13,"[0.004500515955733746, 0.019973012111357297]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1922673527094094e-07, 4.877734876675938e-06, 0.012270426215061664]",element_13.json,[]
14,"[0.0058274887337750525, 0.020330422035914442]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.581829498594522e-06, -3.4913596948463903e-06, 0.00029836029696069124]",element_14.json,[]
15,"[0.005163968119260404, 0.020003955380059987]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.056695994222328e-06, 3.7239301078044984e-06, 0.011658216535125134]",element_15.json,[]
16,"[0.005497141031222885, 0.019989733522152317]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.8908944952029255e-06, -1.6027184349228603e-07, 0.011658216535125132]",element_16.json,[]
17,"[0.00683467669171546, 0.02033315851964102]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7764246820780377e-06, -2.517446657633817e-06, -3.7063565070959615e-19]",element_17.json,[]
18,"[0.006169227031579382, 0.020000028775896378]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.863994683890399e-07, -1.6877643908004016e-06, 0.0049766907141415555]",element_18.json,[]
19,"[0.006502512954314661, 0.019998976754422484]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.77640232195578e-06, -2.5165530035846146e-06, 2.7494845833009552e-06]",element_19.json,[]
20,"[0.007834331877623559, 0.020333116506772372]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.71801950411258e-06, -2.3729745406772375e-06, 1.4335119999253661e-05]",element_20.json,[]
21,"[0.007168565987122699, 0.020000183939916073]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7162985157019095e-06, -2.462099577650617e-06, 1.433506776955152e-05]",element_21.json,[]
22,"[0.007501849465913243, 0.019999161137925207]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7162838281205674e-06, -2.466877227606467e-06, 1.4335119999253326e-05]",element_22.json,[]
23,"[0.008833835896176015, 0.02033312521749634]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7172164500938527e-06, -2.3461772847274046e-06, 4.107489223065851e-08]",element_23.json,[]
24,"[0.008168188619209489, 0.0200003010569216]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.718185751982144e-06, -2.377932724226399e-06, 4.1074892231303735e-08]",element_24.json,[]
25,"[0.00850146102969621, 0.019999260141255384]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7181857092266455e-06, -2.377946413354743e-06, 4.107489223107385e-08]",element_25.json,[]
26,"[0.009833287113637615, 0.02033306381034746]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.717177187774568e-06, -2.3449489369756967e-06, 4.1074892231784525e-08]",element_26.json,[]
27,"[0.009167682730146188, 0.02000030880087543]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7172027796954073e-06, -2.3461909974501315e-06, 4.107489223077383e-08]",element_27.json,[]
28,"[0.009501015051155012, 0.019999468047458068]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7172027451615513e-06, -2.346204689039294e-06, 4.107489223086736e-08]",element_28.json,[]
29,"[0.010832618455342585, 0.02033299147576604]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7164513261844656e-06, -2.3442787781271956e-06, -1.7353765407474994e-19]",element_29.json,[]
30,"[0.010167160628038957, 0.020000269167616345]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7163344820226485e-06, -2.3442257412456066e-06, 3.180682617729155e-07]",element_30.json,[]
31,"[0.010500433020462593, 0.01999948654548906]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.716451326184466e-06, -2.344278778127196e-06, -3.051717225995288e-19]",element_31.json,[]
32,"[0.011832028196094663, 0.020331445284435295]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6508417581194263e-06, -1.5130898741127582e-06, 1.7225394975838895e-19]",element_32.json,[]
33,"[0.011165898948676695, 0.019999469695328592]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7208880355691616e-06, -2.1489886440124247e-06, -0.0005985819496018276]",element_33.json,[]
34,"[0.011499229836708211, 0.019998170506401583]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7216657066099912e-06, -1.9494627911920113e-06, -0.0005985819496018272]",element_34.json,[]
35,"[0.012831208109364884, 0.020329086242407]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.078127351909868e-06, 1.1334804728035606e-06, -0.0013961334242031818]",element_35.json,[]
36,"[0.012164981219513324, 0.0199980924680577]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.650841758119426e-06, -1.5130898741127582e-06, 5.074363809200208e-19]",element_36.json,[]
37,"[0.012498199976000024, 0.019996003019774986]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.650841758119426e-06, -1.513089874112758e-06, 2.813218328688221e-19]",element_37.json,[]
38,"[0.0138209896280987, 0.0203282194733055]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1234052050488974e-06, 4.3266214506103795e-06, -0.004246407349048785]",element_38.json,[]
39,"[0.013163026783776092, 0.019994353245478113]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.8870723263355904e-06, 1.2809889064642256e-06, -0.004504011161033782]",element_39.json,[]
40,"[0.013496246437445505, 0.019983632548427346]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.935358465506305e-06, 2.781813945667072e-06, -0.004504011161033782]",element_40.json,[]
41,"[0.014778647047292067, 0.020333333294647024]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.69554988293078e-05, -6.29381606576432e-05, -1.2745215010729454e-08]",element_41.json,[]
42,"[0.014158039367271488, 0.019993631674414446]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.85677434726132e-07, 7.3361513164696e-06, -0.00030415373192382123]",element_42.json,[]
43,"[0.014491302773965613, 0.019953825703297512]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.710534135227308e-05, -6.288967344156319e-05, -0.0003041537319238393]",element_43.json,[]
44,"[0.015924541073265495, 0.020232211439630964]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.090985330940002e-05, 4.8916006793725613e-05, 0.0067279771244973235]",element_44.json,[]
45,"[0.01516514289496512, 0.02001662875853683]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.713057574916997e-05, -5.146008750579068e-05, -0.025691004320496022]",element_45.json,[]
