id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.053105206503707474, 0.019898401828241527]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 2.0519040891485002e-06, -1.8261755954133283e-05]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0014125628487491053, 0.02031938649191429]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.030661728960058e-07, 1.2126239086084542e-05, -0.000301842532475276]",element_3.json,[]
4,"[0.0010857074292367622, 0.019984911467449816]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1569694524132033e-06, 1.327578856702242e-05, 0.0026384076016202234]",element_4.json,[]
5,"[0.0024131884009173273, 0.02031938730793672]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.575728127692204e-07, 1.2421625008496403e-05, 0.0003746497656829644]",element_5.json,[]
6,"[0.00209031286343196, 0.019975781447844544]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.2884095779839378e-07, 1.2542590252960052e-05, 0.0003746497656829643]",element_6.json,[]
7,"[0.0017574472393233488, 0.019995926580492193]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.363883270244884e-07, 1.266729828103626e-05, 0.00037464976568296474]",element_7.json,[]
8,"[0.003414095356389706, 0.02031885722554258]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.987871167855713e-07, 1.2249602556573082e-05, 0.0008530147778463235]",element_8.json,[]
9,"[0.0027606941935316223, 0.02000020653321487]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.2768035192925604e-07, 1.2306072240896235e-05, 0.0003981972423978479]",element_9.json,[]
10,"[0.0030938251307730136, 0.019972016395940595]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.1645511700382196e-07, 1.2173420420329301e-05, 0.0003981972423978501]",element_10.json,[]
11,"[0.004412422069912174, 0.020321194690143745]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6441716440215427e-07, 1.1844192013999909e-05, 1.4020946901930238e-18]",element_11.json,[]
12,"[0.0037540328018187776, 0.019992164269616308]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.734685295667113e-07, 1.1860859281556276e-05, -0.00021493346214684325]",element_12.json,[]
13,"[0.004087546418777961, 0.019978814829853496]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.076637977070067e-07, 1.1927091846024992e-05, -0.00018067706889440469]",element_13.json,[]
14,"[0.005413463332584466, 0.020321131987030196]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.6001629369561898e-07, 1.1941694483259325e-05, 3.2936845556942034e-05]",element_14.json,[]
15,"[0.00474775445326274, 0.01998963725452299]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.50247708117553e-07, 1.1953186328399752e-05, 1.5513184546561882e-05]",element_15.json,[]
16,"[0.005081087756284355, 0.019987880767814794]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.5022045941509459e-07, 1.1948015267354461e-05, 1.551318454656042e-05]",element_16.json,[]
17,"[0.006413123125465014, 0.020321208513903566]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0232043632344735e-07, 1.1952170196902829e-05, 5.477134444988199e-19]",element_17.json,[]
