id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.04990520650370738, 0.01990743192853521]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -3.450920931779169e-08, 7.677784087734418e-08]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0005674805517198274, 0.020321699138949698]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.384071079681166e-06, 2.6998143357227177e-06, 0.0001233809321859233]",element_3.json,[]
4,"[0.00023651231919697379, 0.01998840590284163]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.348623348815103e-06, 2.557180494197784e-06, 0.0001233809321859228]",element_4.json,[]
5,"[0.0015668578304791998, 0.02032199643597964]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.272844714804744e-06, 2.6079580387912655e-06, 7.93495054081168e-05]",element_5.json,[]
6,"[0.0012360254526064221, 0.019989403204584852]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.24645360639148e-06, 2.6342094243484617e-06, 7.934950540811644e-05]",element_6.json,[]
7,"[0.000902751991419089, 0.019989317085118363]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.246446772854407e-06, 2.6606545086593283e-06, 7.934950540811655e-05]",element_7.json,[]
8,"[0.0025662169745223613, 0.02032213479291256]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.266564363388078e-06, 2.48789977732577e-06, 1.5769882919503305e-07]",element_8.json,[]
9,"[0.0019020296554835112, 0.01998949413929903]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.168430477431915e-06, 2.5923797518918066e-06, 6.425117150548843e-08]",element_9.json,[]
10,"[0.0022353563495436904, 0.019989515128564724]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.266511909656443e-06, 2.487951953658956e-06, 1.5769882919476342e-07]",element_10.json,[]
11,"[0.0035655363587106634, 0.020322218565711064]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.154936014585763e-06, 2.481028258660122e-06, 7.299490618770575e-07]",element_11.json,[]
12,"[0.0029013736288088553, 0.019989644025073007]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.15469325211182e-06, 2.481513063621747e-06, 7.299490618755612e-07]",element_12.json,[]
13,"[0.003234648134990053, 0.01998969430902496]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.154693288816544e-06, 2.4812697902086125e-06, 7.299490618766163e-07]",element_13.json,[]
14,"[0.00456492099729276, 0.020322275547924283]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.053909969338075e-06, 2.4600486990932e-06, 1.4064927584746644e-05]",element_14.json,[]
15,"[0.0039006923238994583, 0.019989905769698564]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.049235212475974e-06, 2.46939102728419e-06, 1.4064927584746805e-05]",element_15.json,[]
16,"[0.004233982619691317, 0.01998991501282586]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.049235342479888e-06, 2.464703323409178e-06, 1.4064927584747119e-05]",element_16.json,[]
17,"[0.0055642630285722364, 0.02032241230671182]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.342505939357353e-06, 2.090722806553048e-06, 2.4382787344996293e-05]",element_17.json,[]
18,"[0.004900159094978617, 0.01998988526572431]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.93059744453866e-06, 2.5366731670072963e-06, 2.386926686593822e-05]",element_18.json,[]
19,"[0.005233441302374694, 0.01998999118512261]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.334400585840658e-06, 2.0987891623520273e-06, 2.4382787344996656e-05]",element_19.json,[]
20,"[0.006563560807643166, 0.020322562461769236]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.24165832709983e-06, 2.058516189308868e-06, 3.7608968999352305e-05]",element_20.json,[]
21,"[0.005899401512834989, 0.019989949559922615]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.22595964486677e-06, 2.186620212343371e-06, 3.760896899935087e-05]",element_21.json,[]
22,"[0.006232695337973576, 0.01999001498659488]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.225962105496458e-06, 2.1740853752060595e-06, 3.7608968999351925e-05]",element_22.json,[]
23,"[0.007562877185028053, 0.02032267827767683]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.13177858825324e-06, 2.0543613418879743e-06, 2.702476746978835e-05]",element_23.json,[]
24,"[0.006898728130413783, 0.019990057891504053]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.12163926156641e-06, 2.1095040807194358e-06, 2.7024767469788907e-05]",element_24.json,[]
25,"[0.007232013517627424, 0.01999012886518702]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.121641179613689e-06, 2.1004971206289086e-06, 2.70247674697881e-05]",element_25.json,[]
26,"[0.008562187591312605, 0.02032279753398263]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.01139517508024e-06, 2.036623218325628e-06, 4.70085684985468e-05]",element_26.json,[]
27,"[0.00789806231960296, 0.01999015489453286]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.00421019872517e-06, 2.056615989797377e-06, 3.0375987880795812e-05]",element_27.json,[]
28,"[0.008231336732185037, 0.019990239233560733]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.00421276060646e-06, 2.0464924502798044e-06, 3.0375987880795873e-05]",element_28.json,[]
29,"[0.009561497357658365, 0.020322880293016068]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.90639809146376e-06, 2.0338367903105246e-06, 4.101721958546606e-05]",element_29.json,[]
30,"[0.008897338313391994, 0.019990376965983738]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.892759729485976e-06, 2.0610787476688716e-06, 4.1017219585464765e-05]",element_30.json,[]
31,"[0.009230611054770525, 0.019990434471148604]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.89276208818795e-06, 2.0474088264538984e-06, 4.101721958546488e-05]",element_31.json,[]
32,"[0.01056079361331327, 0.020322996037611143]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.80546135966223e-06, 2.034034308479259e-06, 8.66395348381684e-05]",element_32.json,[]
33,"[0.009896660105038741, 0.019990344786044643]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.776799277326453e-06, 2.0611045955018097e-06, 4.2054451520925115e-05]",element_33.json,[]
34,"[0.010229948737920512, 0.01999042397335136]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.776647470714593e-06, 2.0626985545868793e-06, 8.663953483816815e-05]",element_34.json,[]
35,"[0.011560082276346454, 0.02032316153354767]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.705487309833117e-06, 1.9308465968637405e-06, 9.727310405549456e-05]",element_35.json,[]
36,"[0.010895944628449897, 0.019990504775249548]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.667366495806094e-06, 2.1817623542432234e-06, 9.727310405549514e-05]",element_36.json,[]
37,"[0.011229219085743293, 0.01999060267528472]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.667376018846404e-06, 2.149343713279884e-06, 9.727310405549435e-05]",element_37.json,[]
38,"[0.01255952260979632, 0.020323171422913396]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.532727208242785e-06, 2.1189846437573646e-06, 3.730161853494628e-05]",element_38.json,[]
39,"[0.011895199071971271, 0.019990602401315193]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.613310430996017e-06, 2.136684870830748e-06, -5.446944877974238e-06]",element_39.json,[]
