id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05030520650370739, 0.019907440269457358]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -6.5888148564846725e-09, -6.152263867877381e-08]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0005976974973733821, 0.020327994809975262]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.529498632759703e-06, -2.2073919878923637e-06, 4.273868171357991e-05]",element_3.json,[]
4,"[0.0002666468640931192, 0.01999460555454055]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.515246738144956e-06, -2.1931373529189983e-06, 4.2738681713580825e-05]",element_4.json,[]
5,"[0.001596690828501175, 0.02032848652292344]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.5688209932219104e-06, -2.267914542446712e-06, -7.315930740471649e-10]",element_5.json,[]
6,"[0.0012658320610388345, 0.01999591954099101]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.568821236525611e-06, -2.2679147845006953e-06, -7.315930739602049e-10]",element_6.json,[]
7,"[0.0009325585928106974, 0.01999585986488021]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.458810628515116e-06, -2.1508824665615186e-06, -7.315930730431997e-10]",element_7.json,[]
8,"[0.0025956647327959282, 0.020328545481090223]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.478756196599864e-06, -2.2732840273659755e-06, -6.611933223562011e-06]",element_8.json,[]
9,"[0.0019314683648323605, 0.019995969886095102]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.480965111576053e-06, -2.277675663374337e-06, -6.612017683008389e-06]",element_9.json,[]
10,"[0.0022648007923206487, 0.019995892071251388]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.48095567873231e-06, -2.275471677646482e-06, -6.6119332235624825e-06]",element_10.json,[]
11,"[0.0035969628107986886, 0.02032638695731507]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.081531755412004e-06, 2.580612686575641e-08, -6.467687902419516e-05]",element_11.json,[]
12,"[0.002930377084967896, 0.019996285834339815]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.440419723009118e-06, -2.211091255726005e-06, -6.467689273337819e-05]",element_12.json,[]
13,"[0.0032661092108509943, 0.019993526625766554]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.1030601228075195e-06, 4.407548607219457e-09, -6.467687902419537e-05]",element_13.json,[]
14,"[0.004596030044159059, 0.020326416634853784]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.022438866152584e-06, 2.2351013955369897e-07, -5.176190246812748e-05]",element_14.json,[]
15,"[0.0039317520497762415, 0.019994250783522138]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.039632402552453e-06, 1.8912584679673525e-07, -5.176190246812779e-05]",element_15.json,[]
16,"[0.004265069209095246, 0.01999426322798167]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.039631758403555e-06, 2.0637897708835667e-07, -5.176190246812771e-05]",element_16.json,[]
