id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05120520650370742, 0.019907263157172884]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 7.85337359978498e-08, -1.8660732053414023e-06]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0006831060565062333, 0.02030921384904561]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.9875431010549064e-05, 4.506018741686279e-06, -0.0002934560721400567]",element_3.json,[]
4,"[0.0003518491827954668, 0.019976029598761824]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.9973205951936274e-05, 4.408809400657722e-06, -0.00029345607214005244]",element_4.json,[]
5,"[0.0016816761948033098, 0.020309661636915954]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.984591160890868e-05, 4.911356002313306e-06, -0.00048699673727349763]",element_5.json,[]
6,"[0.0013508114845482255, 0.01997709050213377]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.000787266645895e-05, 4.7502259679401385e-06, -0.0004869967372734964]",element_6.json,[]
7,"[0.0010174789916900808, 0.019977225408146854]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.0007810571887907e-05, 4.587894084920224e-06, -0.00048699701863241936]",element_7.json,[]
8,"[0.0026807750133191694, 0.020308991620417372]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.913615570932668e-05, 6.057941068284351e-06, -0.001287062104841571]",element_8.json,[]
9,"[0.0020158364979983375, 0.019977206503872004]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.0308573223818272e-05, 5.041017941976423e-06, -0.0012870621048415767]",element_9.json,[]
10,"[0.0023499093124082957, 0.019976244627672134]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.9569404412782537e-05, 5.470990401661251e-06, -0.0012870621048415738]",element_10.json,[]
