id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.052105206503707445, 0.019904947478972434]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -8.417398355623428e-06, -0.00016254456403132063]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0008859828364037514, 0.020307891966273892]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.770732272343931e-05, -1.7615536852806455e-05, 0.0036192155107589194]",element_3.json,[]
4,"[0.0005613352339613295, 0.01996796048265619]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.6477037425334834e-05, -1.644056721451615e-05, 0.003619215510758921]",element_4.json,[]
5,"[0.001906433775776093, 0.020330054966632174]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.268663357952761e-05, -1.84121529834086e-05, -0.009020257566409331]",element_5.json,[]
6,"[0.0015816990226625838, 0.019982219325998127]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.6150511382338194e-05, -2.1160361541547494e-05, 0.008596717336396484]",element_6.json,[]
7,"[0.0012406275442980923, 0.019993189244534023]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[3.409329890092348e-05, -1.822826645054105e-05, 0.008596717336396704]",element_7.json,[]
8,"[0.0029343855223522156, 0.02031853616726502]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.196730966957233e-06, 5.3738217855367485e-06, 0.001767051736434834]",element_8.json,[]
9,"[0.0022574268309500517, 0.020010328394412056]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.2445772912041714e-05, -1.4301365790193991e-05, -0.002505164542707099]",element_9.json,[]
10,"[0.0026048046821652484, 0.019983879434089087]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.465234816784211e-06, -1.3431127114365634e-05, -0.002505164542707096]",element_10.json,[]
11,"[0.003945407682481413, 0.02032950437030292]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-8.865207055017149e-12, 3.828987478086191e-06, -1.2972610906339063e-07]",element_11.json,[]
12,"[0.003277943048290245, 0.019993769114780326]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.952122591953624e-06, 5.222031278797385e-06, 0.0025187354392010213]",element_12.json,[]
13,"[0.003618522174415139, 0.019989074625832666]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-3.059630286230318e-07, 4.364202561157252e-06, 0.0025187354392014645]",element_13.json,[]
14,"[0.004945797204023871, 0.02032951701573719]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.3960454188728406e-07, 3.4030559934269863e-06, 1.1987557271809824e-18]",element_14.json,[]
15,"[0.004280785844407193, 0.019998045275750463]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.408206132673554e-07, 3.537659848732711e-06, 0.0015957307640097377]",element_15.json,[]
16,"[0.0046140775972979215, 0.01999693095628707]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.4259876648858124e-07, 3.0058159454361853e-06, 0.0015957307651035223]",element_16.json,[]
