id,coor,cand,anta,tangent1,normal,cont_type,section_h,lever,faceID,counterPoint,normal_force,tangent_force,mu,cohesion,ft,fc,crack_state,sliding_failure,strength_failure,opening_failure,crushing_failure,displacement,gap
1,"[0.00019033524143528228, 0.0204692968893993]",3,4,"[0.7071068, -0.7071068]","[0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd7da137fd0>,0.0006871068,0.0003435534,10,10,0.0026779457870897386,0.008162415629879429,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[1.982847488882542e-05, 4.361405263011986e-06]","[0, 0]"
10,"[0.00019118094918365528, 0.02046860992185911]",4,3,"[0.7071068, -0.7071068]","[-0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2a00>,0.0006871068,0.0003435534,11,1,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[1.982866218527157e-05, 4.361639122943406e-06]","[0, 0]"
2,"[0.00019327113348893222, 0.02047636508918916]",3,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2c40>,0.00098,0.00049,4,2401,-0.008669872340425532,-0.0011113200000000024,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[1.9826400556293398e-05, 4.362266514006119e-06]","[0, 2.3634910810841486e-05]"
2401,"[1.0000000000003062e-05, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ca0>,0.00098,0.00049,5,2,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 2.3634910810841486e-05]"
3,"[0.001173270654186466, 0.020475395845873993]",3,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2d60>,0.00098,0.00049,4,2402,-0.008669872340425532,0.0011113200000000024,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[1.9826642789577773e-05, 4.649853361654577e-06]","[0, 2.4604154126008082e-05]"
2402,"[0.0009899999999999978, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2e20>,0.00098,0.00049,5,3,-0.00985212765957447,0.0,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 2.4604154126008082e-05]"
4,"[0.0011761925592678594, 0.020468321852580563]",3,7,"[-0.7071068, -0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ee0>,0.0006871068,0.0003435534,8,25,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[1.982871857002244e-05, 4.6507111170247806e-06]","[0, 0]"
25,"[0.0011759218749831431, 0.020470526035278363]",7,3,"[-0.7071068, -0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2fa0>,0.0006871068,0.0003435534,9,4,0.0063283291729042,-0.012441788682529948,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[1.976755585804163e-05, 4.664996796566873e-06]","[0, 0]"
5,"[0.0006898544719699695, 0.019982944815129158]",3,7,"[0.7071068, 0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c700a0>,0.0006871068,0.0003435534,8,30,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[1.997117634775403e-05, 4.508013153721457e-06]","[0, 5.357642696041758e-07]"
30,"[0.0006912011535685319, 0.01998353381165157]",7,3,"[0.7071068, 0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70160>,0.0006871068,0.0003435534,9,5,-0.004306269220405784,0.0024452661928185647,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[2.0004777089329957e-05, 4.428997008719404e-06]","[0, 5.357642696041758e-07]"
