id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05130520650370742, 0.01990734169090888]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -1.006736929550504e-06, 1.9765829903829595e-05]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0007029814875167825, 0.020313719867787298]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.141206806729105e-06, 1.7309803195361732e-05, 6.397157280872278e-05]",element_3.json,[]
4,"[0.0003718223887474031, 0.019980438408162483]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.1271291370842443e-06, 1.709680184943113e-05, 6.397157280872294e-05]",element_4.json,[]
5,"[0.0017015221064122185, 0.020314572992918268]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.108591776552954e-06, 1.2836803109052972e-05, -9.61387987216259e-18]",element_5.json,[]
6,"[0.0013708193572146844, 0.01998184072810171]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.108591776552954e-06, 1.2836803109052968e-05, -8.452592548602012e-18]",element_6.json,[]
7,"[0.0010374868022619687, 0.019981813302231775]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.0864317790019306e-06, 1.7116212359527116e-05, -8.775007407483433e-13]",element_7.json,[]
8,"[0.002699911169028496, 0.02031504956148566]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.534292080205647e-05, 3.364109668685307e-06, -1.152512809746915e-17]",element_8.json,[]
9,"[0.002036145071222156, 0.01998224752181398]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[6.354283466748319e-06, 1.2929214237353805e-05, -1.1692689242000425e-17]",element_9.json,[]
10,"[0.002369478716821078, 0.019981715618073794]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.534292080205647e-05, 3.364109668685303e-06, -1.1581073405896592e-17]",element_10.json,[]
11,"[0.0037009067977139213, 0.020315653603589712]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4851208960496544e-05, 3.729776303851851e-06, -0.00012042264262670002]",element_11.json,[]
12,"[0.0030350557196156267, 0.019983403509272107]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.6364523511688763e-05, 3.4276775384346023e-06, -0.0001204226426267016]",element_12.json,[]
13,"[0.0033700693552314418, 0.019982381687795314]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4891342445889059e-05, 3.689935984173195e-06, -0.0001204226426267005]",element_13.json,[]
14,"[0.0046999738890066605, 0.020315420269414748]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4895744818587798e-05, 3.859253391743353e-06, 0.0001358503907182436]",element_14.json,[]
15,"[0.004035690474663704, 0.01998370667021722]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4862693313389089e-05, 3.828415610910115e-06, -3.7371778607260166e-05]",element_15.json,[]
16,"[0.004369022956591592, 0.01998318389853654]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4862712850294695e-05, 3.840872837411181e-06, -3.737177860726044e-05]",element_16.json,[]
17,"[0.005698589900981904, 0.02031544845334787]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4901022624218327e-05, 3.757454058800021e-06, 8.695479733915517e-05]",element_17.json,[]
18,"[0.00503424665071251, 0.01998354562943719]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4872162080932738e-05, 3.815221892483906e-06, 8.695479733914933e-05]",element_18.json,[]
19,"[0.00536757675267279, 0.019982759970464593]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4872093764114826e-05, 3.7862372405226437e-06, 8.695479733915052e-05]",element_19.json,[]
20,"[0.006696974278923101, 0.020315437247518855]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4836790451951747e-05, 3.8690070822370335e-06, -6.797259906487202e-06]",element_20.json,[]
21,"[0.006032703711968566, 0.019983046854044142]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4839698933236064e-05, 3.877226620096478e-06, 7.488115876866822e-05]",element_21.json,[]
22,"[0.006366036059467475, 0.019982893073450147]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4839687417966963e-05, 3.852266307604133e-06, 7.488115876866708e-05]",element_22.json,[]
23,"[0.007695364899189635, 0.020315574685660084]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.483257666353395e-05, 3.803602324897261e-06, 2.560283917307941e-05]",element_23.json,[]
24,"[0.007031192905776528, 0.019983179365894596]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4824072080599931e-05, 3.820608965553979e-06, 2.5614432392682358e-05]",element_24.json,[]
