id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05220520650370745, 0.01989653008061681]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 6.558871584187922e-06, 0.00012330523226849267]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0009236901591271907, 0.020290276429421085]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.992964220491579e-05, -5.748742626862795e-05, 0.004099400596434534]",element_3.json,[]
4,"[0.0005978122713866643, 0.019951519915441675]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.890970716452523e-05, -5.838246369616144e-05, -0.0005756315074511725]",element_4.json,[]
5,"[0.0019291204093556207, 0.020311642813648764]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.891788226510485e-05, -7.419375408237619e-05, 0.004789602390512976]",element_5.json,[]
6,"[0.001607849534044922, 0.01996105896445658]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.758834295313326e-05, -6.814402472111677e-05, 0.01719673635970263]",element_6.json,[]
7,"[0.0012747208431990158, 0.019974960978083482]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.782741221634406e-05, -6.241529845078683e-05, 0.01719673635970263]",element_7.json,[]
8,"[0.002942582253319173, 0.020323909989050558]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[8.973270530587111e-05, -8.1491250568866e-05, -0.0015963434868994052]",element_8.json,[]
9,"[0.002279872603862093, 0.01999602702862186]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.731815641685372e-05, -7.584737107869323e-05, 0.004975736238179292]",element_9.json,[]
10,"[0.0026132699169820325, 0.01997044830697472]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.712044561158534e-05, -7.75062681712957e-05, 0.004975736238179283]",element_10.json,[]
11,"[0.003945407673616206, 0.020333333357781005]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[9.591298993017548e-05, -9.015821053436495e-05, -1.490367707270011e-17]",element_11.json,[]
