id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.04960520650370737, 0.019907410764906798]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 1.726526391096835e-08, -3.9736786714619706e-08]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0005295228073321659, 0.020305693350507213]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3368199400169837e-05, 1.491250834180029e-05, 4.007896843724923e-05]",element_3.json,[]
4,"[0.00019858158723463283, 0.01997263396182825]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.335485072344288e-05, 1.4925772124515441e-05, 4.007896843724435e-05]",element_4.json,[]
5,"[0.0015293199905125885, 0.020305871328654333]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3227621766584635e-05, 1.502213802899888e-05, 2.6331229560441385e-05]",element_5.json,[]
6,"[0.0011984695252679185, 0.019973309294124275]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3218864999310477e-05, 1.5030849728549099e-05, 2.6331229560440924e-05]",element_6.json,[]
7,"[0.0008651960665727784, 0.019973214452973315]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3218862502026442e-05, 1.5039625228496598e-05, 2.6331229560440707e-05]",element_7.json,[]
8,"[0.002529027802388373, 0.020306144381362256]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3088594765953814e-05, 1.4878943820926228e-05, 3.639944188805935e-05]",element_8.json,[]
9,"[0.0018649018800385253, 0.01997349552973939]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3059456597859385e-05, 1.4931605034600391e-05, 8.09574561857529e-05]",element_9.json,[]
10,"[0.002198176370927425, 0.019973584037722827]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3075836724173493e-05, 1.4912101293426885e-05, 3.639944188805989e-05]",element_10.json,[]
11,"[0.003528732754294456, 0.0203064207879378]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.295220286322207e-05, 1.4729251470961477e-05, 3.887107748076867e-05]",element_11.json,[]
12,"[0.002864607924365193, 0.019973771710211932]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2939272434960995e-05, 1.475506671700395e-05, 3.8871077662229784e-05]",element_12.json,[]
13,"[0.0031978824213984135, 0.01997386000440472]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2939275868378293e-05, 1.4742111978752072e-05, 3.8871077480768676e-05]",element_13.json,[]
14,"[0.00452846514330879, 0.02030667964749439]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2804947267469212e-05, 1.4489683585363128e-05, 0.00022307562482402386]",element_14.json,[]
15,"[0.0038643125929381386, 0.01997404972373451]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.272753895466702e-05, 1.4741522650906024e-05, 0.0002230756208588158]",element_15.json,[]
16,"[0.0041976028655749745, 0.01997413165532427]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2727557231579337e-05, 1.4667173714224138e-05, 0.0002230756246529823]",element_16.json,[]
17,"[0.005528142286141041, 0.020306976712958197]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2693719060555424e-05, 1.4415215233995508e-05, 2.200060146496123e-05]",element_17.json,[]
18,"[0.0048640163385951975, 0.01997432750692757]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2604223407495401e-05, 1.4639288225902689e-05, 0.00023086932444612806]",element_18.json,[]
19,"[0.00519729080072429, 0.01997441570356775]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2680993190127238e-05, 1.4597395777390808e-05, 2.2000601464966163e-05]",element_19.json,[]
20,"[0.006527848055637499, 0.02030725329382932]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2556198533954308e-05, 1.4269930847789277e-05, 3.46782883090716e-05]",element_20.json,[]
21,"[0.005863722093286574, 0.01997460393204315]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.254466655428053e-05, 1.4292840970196431e-05, 3.467828832542726e-05]",element_21.json,[]
22,"[0.006196996538780834, 0.019974692054354596]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2544669610211923e-05, 1.4281283582883883e-05, 3.4678288325427534e-05]",element_22.json,[]
23,"[0.007527553747660689, 0.020307529947241394]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2419064528410123e-05, 1.4123421023737123e-05, 3.292316687912395e-05]",element_23.json,[]
24,"[0.006863427770753299, 0.01997488042991675]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2401253367963629e-05, 1.4148374144771704e-05, 5.1585800675547336e-05]",element_24.json,[]
25,"[0.007196702199348311, 0.019974968477896968]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2408115551660187e-05, 1.4134313704474827e-05, 3.292316687947606e-05]",element_25.json,[]
26,"[0.008527259362063099, 0.020307806673790486]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2279059620291125e-05, 1.3969255031740475e-05, 4.8291479020155385e-05]",element_26.json,[]
27,"[0.007863133370483012, 0.01997515700089634]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2275604817366629e-05, 1.3984623671479382e-05, 2.3456975251912082e-05]",element_27.json,[]
28,"[0.008196407781978231, 0.019975244974768526]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2275606880990979e-05, 1.39768060618334e-05, 2.345697525226981e-05]",element_28.json,[]
29,"[0.009526964893865895, 0.0203080834741692]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2145393145362126e-05, 1.382412271072694e-05, 2.222451829664063e-05]",element_29.json,[]
30,"[0.00886283889250186, 0.01997543364475464]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.213806092984893e-05, 1.383691780100523e-05, 2.2224518294347977e-05]",element_30.json,[]
31,"[0.009196113286765744, 0.019975521544529962]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2138062883379542e-05, 1.3829510938132953e-05, 2.2224518294346676e-05]",element_31.json,[]
32,"[0.010526670418924284, 0.02030836034226657]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.200767956588812e-05, 1.3678333600876812e-05, 3.488096249930178e-05]",element_32.json,[]
33,"[0.009862544331201316, 0.019975710369207002]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1996175389577383e-05, 1.3698298768794538e-05, 3.488096249259053e-05]",element_33.json,[]
34,"[0.01019581870815475, 0.019975798198427812]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1996178453145448e-05, 1.3686673837752587e-05, 3.488096249259053e-05]",element_34.json,[]
35,"[0.011526374712574826, 0.020308637378724976]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1866400115640757e-05, 1.3533509785741343e-05, 3.8765040584614675e-05]",element_35.json,[]
36,"[0.01086224977388447, 0.01997598705256402]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1853492286715009e-05, 1.3555344211460705e-05, 4.977943753549484e-05]",element_36.json,[]
37,"[0.011195524133497777, 0.01997607475706283]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1853508312115715e-05, 1.3546335221866344e-05, 3.8765040584614376e-05]",element_37.json,[]
38,"[0.012526106619996981, 0.020308896736949907]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1731500286265585e-05, 1.3408155073980774e-05, 3.877194416572347e-06]",element_38.json,[]
39,"[0.0118619538118916, 0.01997626565756452]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1717371282072678e-05, 1.341086165996146e-05, 3.9292197139377464e-05]",element_39.json,[]
40,"[0.012195244020825313, 0.019976346969670246]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1730388091748367e-05, 1.3403709565081598e-05, 3.8771927766801835e-06]",element_40.json,[]
41,"[0.013525782985476239, 0.02030919448690558]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1586500718103484e-05, 1.3168111813274104e-05, 0.00016082722195085494]",element_41.json,[]
42,"[0.012861656923267217, 0.019976544034332567]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.153033715740897e-05, 1.33610674679004e-05, 0.00016082722195081656]",element_42.json,[]
43,"[0.013194931248088564, 0.01997663164004146]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1530351246791413e-05, 1.3307467884092057e-05, 0.00016082722195081599]",element_43.json,[]
44,"[0.014525488129228792, 0.020309471655258735]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1455563174529153e-05, 1.3084067091937002e-05, 2.057641797968128e-05]",element_44.json,[]
45,"[0.01386136205336047, 0.01997682104654146]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1331279454465152e-05, 1.3259207946036244e-05, 0.0003302797013330319]",element_45.json,[]
46,"[0.014194636360773685, 0.019976908578868934]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1445311017876958e-05, 1.3201105629335593e-05, 2.05764179402496e-05]",element_46.json,[]
47,"[0.015525193202257672, 0.020309748896662445]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1313935924643076e-05, 1.2942261589135179e-05, 3.4515045735207455e-05]",element_47.json,[]
48,"[0.014861067104517537, 0.019977098133172454]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1308621908432981e-05, 1.2954661416266202e-05, 2.8969280705168108e-05]",element_48.json,[]
49,"[0.015194341394515039, 0.019977185592537562]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1308634040922464e-05, 1.2949555477074203e-05, 2.2356562431200423e-05]",element_49.json,[]
50,"[0.016524896992786458, 0.020310026410626347]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1178588398339269e-05, 1.2788325479699348e-05, 2.197464475542367e-05]",element_50.json,[]
51,"[0.01586077203836817, 0.019977375294857342]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.11712788136485e-05, 1.2802925628947206e-05, 2.2014709474592763e-05]",element_51.json,[]
52,"[0.016194046310958866, 0.019977462630102836]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.117128073632019e-05, 1.279558869265982e-05, 2.2014709474592197e-05]",element_52.json,[]
53,"[0.01752462855155743, 0.020310286169546315]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1040737580925514e-05, 1.264928650390466e-05, 3.6632676060476106e-05]",element_53.json,[]
54,"[0.016860475583706836, 0.01997765436638608]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1028822684216901e-05, 1.266487662136127e-05, 3.663267606047632e-05]",element_54.json,[]
55,"[0.017193765750424254, 0.019977735294526535]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1028825648830714e-05, 1.265266731064964e-05, 3.663267606047524e-05]",element_55.json,[]
56,"[0.01852430440699409, 0.020310584319169187]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0905848942937617e-05, 1.2489927790061832e-05, 3.602204081283589e-05]",element_56.json,[]
57,"[0.017860178337497524, 0.019977933075348626]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0887756747366086e-05, 1.251660926539994e-05, 5.2655939762190494e-05]",element_57.json,[]
58,"[0.018193452575220845, 0.019978020312019583]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0893869308689112e-05, 1.2501845748257444e-05, 3.602203979556019e-05]",element_58.json,[]
59,"[0.019524009102928848, 0.02031086195949452]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0768768749004725e-05, 1.2342246726729548e-05, 3.3928295213494964e-05]",element_59.json,[]
60,"[0.018859882956009506, 0.019978210570249226]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0750579431912772e-05, 1.2367887086956184e-05, 5.270992840118797e-05]",element_60.json,[]
61,"[0.01919315717630055, 0.019978297736607142]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0757485391403876e-05, 1.2353471967864381e-05, 3.392834492200045e-05]",element_61.json,[]
62,"[0.02052371378098137, 0.0203111395694517]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0632470268250005e-05, 1.2192275299893021e-05, 3.445242440625064e-05]",element_62.json,[]
63,"[0.019859587615549932, 0.019978488024780937]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0621015809967676e-05, 1.221495579283249e-05, 3.445242385026229e-05]",element_63.json,[]
64,"[0.02019286181840695, 0.019978575118286684]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0621018810352473e-05, 1.2203473688647172e-05, 3.445242438630316e-05]",element_64.json,[]
65,"[0.021523418311921505, 0.020311417258689943]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0503280757576219e-05, 1.2035993455129951e-05, 3.470117727130655e-05]",element_65.json,[]
66,"[0.020859292201659448, 0.019978765546089457]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0406176684182169e-05, 1.2205331442111103e-05, 0.0002254539432987221]",element_66.json,[]
67,"[0.021192566387081103, 0.019978852563554576]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0406196302612445e-05, 1.2130193462808394e-05, 0.0002254539432987251]",element_67.json,[]
68,"[0.022523122799520803, 0.02031169511799489]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0361242004126145e-05, 1.1821792927729623e-05, 0.00015908989355011642]",element_68.json,[]
69,"[0.021858996582904626, 0.019979043264825466]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0277979213956014e-05, 1.2107541813007267e-05, 0.00022743907438456265]",element_69.json,[]
70,"[0.022192270750886856, 0.019979130213398904]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0303114171931837e-05, 1.2043211927514335e-05, 0.00015908989355011336]",element_70.json,[]
71,"[0.023522826810639157, 0.02031197298429896]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0228825717608982e-05, 1.1738022318669353e-05, 3.60637203222435e-05]",element_71.json,[]
72,"[0.022858701038287865, 0.019979320897219717]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0102145728570547e-05, 1.1914868392589392e-05, 0.00033890821199950916]",element_72.json,[]
73,"[0.023191975188835447, 0.01997940775275127]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.021365325036211e-05, 1.1852739389731249e-05, 3.6063720322239935e-05]",element_73.json,[]
74,"[0.02452253806878278, 0.020312250322478093]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0091926807982208e-05, 1.158662861559843e-05, 2.2708417027065136e-05]",element_74.json,[]
75,"[0.02385840489254487, 0.01997959933166541]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.0067640668666009e-05, 1.1623162831655083e-05, 6.696582370008657e-05]",element_75.json,[]
