id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.050005206503707385, 0.019907397419325894]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 3.5014872009431055e-08, 5.122121081700786e-07]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0005768646227995085, 0.02032439895328542]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.452663823561699e-06, 1.7361083133503474e-06, 5.4873938818239635e-05]",element_3.json,[]
4,"[0.0002458609425457889, 0.019990963083335825]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.434366884034278e-06, 1.754271789049203e-06, 5.4873938818239614e-05]",element_4.json,[]
5,"[0.0015761306751940045, 0.020324604394018432]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.35027846999673e-06, 1.8149658459017854e-06, 7.684764745814202e-06]",element_5.json,[]
6,"[0.0012452719062128136, 0.0199920374140092]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.347722770993135e-06, 1.8175084177054938e-06, 7.684764745815042e-06]",element_6.json,[]
7,"[0.0009119984381919434, 0.019991977739627024]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.347722312409546e-06, 1.8200695459032557e-06, 7.684764745814961e-06]",element_7.json,[]
8,"[0.0025754835388857493, 0.020324622692689885]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.1568640854163185e-06, 1.869552483532158e-06, -5.971701068265301e-08]",element_8.json,[]
9,"[0.001911198085960943, 0.019992086519050923]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.249209428831282e-06, 1.8675630926308412e-06, -1.1835227988054487e-05]",element_9.json,[]
10,"[0.002244622861453347, 0.019992003080518385]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.156883948465246e-06, 1.869532725521551e-06, -5.971701068261574e-08]",element_10.json,[]
11,"[0.003574691294725249, 0.020324699593969726]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.32081741789265e-06, 1.7239728219135152e-06, 5.122121081712925e-07]",element_11.json,[]
12,"[0.002910528322060967, 0.01999212553813663]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.0562761480836445e-06, 2.005558675241345e-06, 5.1221210817055e-07]",element_12.json,[]
