id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05300520650370747, 0.019896240785137267]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 2.1610431042604955e-06, 0.00010130629802915297]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.001399028033343171, 0.02024791697827394]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3534815405934283e-05, 7.146951364035051e-05, -9.997998396307439e-18]",element_3.json,[]
4,"[0.0010716337450947806, 0.019912942890989164]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.4073684141981592e-05, 7.196857646065182e-05, -0.00011884280105956694]",element_4.json,[]
5,"[0.0023998916396670692, 0.020248988767415252]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3296761250257978e-05, 7.03985405214666e-05, 0.0007061180768389225]",element_5.json,[]
6,"[0.002077258889356394, 0.019905155090505902]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3053974075566292e-05, 7.062635733864125e-05, 0.0007061180768389212]",element_6.json,[]
7,"[0.001744379206380181, 0.01992506517079199]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.306803294316761e-05, 7.086140970020315e-05, 0.0007061180768389223]",element_7.json,[]
8,"[0.003400940807383526, 0.020248597796602947]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.3154549006180547e-05, 7.025942893963383e-05, 0.0012340049937560335]",element_8.json,[]
9,"[0.0027479023348362776, 0.019929774248152853]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2791858695344856e-05, 7.043228506201741e-05, 0.0007061755386909153]",element_9.json,[]
10,"[0.0030810530131261675, 0.019901819373738285]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2772117646846103e-05, 7.019702220231081e-05, 0.0007061755386909118]",element_10.json,[]
11,"[0.00439955744847756, 0.020251274156897394]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2864621434613894e-05, 6.992053324635181e-05, 7.309300544667279e-18]",element_11.json,[]
12,"[0.0037412756709797467, 0.01992208728129176]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2757130839030951e-05, 7.007698832455102e-05, 0.0005027562495300077]",element_12.json,[]
13,"[0.004074588826855322, 0.019908815146156448]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2957591922639664e-05, 6.999968369704835e-05, -4.13384730364894e-05]",element_13.json,[]
14,"[0.005400615606664869, 0.02025147489330474]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2847725919598145e-05, 6.965709372545603e-05, 5.552220124920798e-05]",element_14.json,[]
