id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.05200520650370744, 0.019900872765288097]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, 4.074713684338396e-06, 9.335457840444027e-05]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.000865742749489593, 0.02025556569204213]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.024008691415843e-05, 5.2326274231759615e-05, -0.002939637099386684]",element_3.json,[]
4,"[0.0005400987030084384, 0.01991659102964597]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.123653095289115e-05, 5.1369453010219955e-05, -0.002938234587735449]",element_4.json,[]
5,"[0.0019074030403263594, 0.020270893938288282]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-9.69264550266458e-07, 5.91610283438923e-05, 0.004230636863227426]",element_5.json,[]
6,"[0.0015788916958154075, 0.019919057686070375]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8073268471762505e-06, 6.316163992775295e-05, -0.0035685738972952895]",element_6.json,[]
7,"[0.0012195113995408678, 0.01993955141771905]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.1116144757224537e-05, 5.36378268149734e-05, -0.0035685738972955207]",element_7.json,[]
8,"[0.0029217270680358103, 0.020279013486860363]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.2658454316405485e-05, 3.952268040465589e-05, 0.004607092279485071]",element_8.json,[]
9,"[0.002260360888611881, 0.01995275686798621]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[-2.9340576618291902e-06, 5.757152642584691e-05, 0.004607092279485495]",element_9.json,[]
10,"[0.002593694984879671, 0.0199428454796067]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1109697285577255e-05, 4.103395448238794e-05, 0.004607092279485062]",element_10.json,[]
11,"[0.003941259614913345, 0.02028826076352563]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.148067568068079e-06, 4.12436067772876e-05, -0.00044853558685925]",element_11.json,[]
12,"[0.003266285620585093, 0.019955062779931042]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[1.1657427705151486e-05, 3.870633484928479e-05, 0.002815009060954673]",element_12.json,[]
13,"[0.003610673065803859, 0.019943591408767558]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[7.849108611280032e-06, 4.548321706510772e-05, 0.0028150090609546695]",element_13.json,[]
14,"[0.004941737327148582, 0.02028794874952163]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.0598768752884214e-06, 4.156826621556341e-05, 1.9471528301079598e-13]",element_14.json,[]
15,"[0.004276725967531969, 0.01995647700953477]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.059876875223881e-06, 4.1568266215692895e-05, 1.9471658609537873e-13]",element_15.json,[]
16,"[0.004610017720422698, 0.019955362690071442]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.059876875223662e-06, 4.1568266215628e-05, 1.9471463512050406e-13]",element_16.json,[]
17,"[0.005941153083490096, 0.020287359949133575]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.3120058349651036e-06, 4.196242283443777e-05, -0.0002704055694146908]",element_17.json,[]
18,"[0.005276038832724642, 0.019955627918297712]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.175928644101246e-06, 4.1542381407419756e-05, -0.00027040556941469203]",element_18.json,[]
19,"[0.005609367189298583, 0.019954229709952885]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.40208610698001e-06, 4.187270608079515e-05, -0.0002704055694146915]",element_19.json,[]
20,"[0.006940633719385344, 0.020286893827803413]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.427574010780856e-06, 4.222750485030998e-05, -0.00023738079424458208]",element_20.json,[]
21,"[0.006275367897600719, 0.019954842669343296]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.506396578505951e-06, 4.206958352115097e-05, -0.00023738079424457715]",element_21.json,[]
22,"[0.006608664142654421, 0.01995389184526538]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.5066222858807555e-06, 4.214870164852055e-05, -0.0002373807942445783]",element_22.json,[]
23,"[0.007939600265483491, 0.020286252513125092]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.625984915942741e-06, 4.2720787086705576e-05, -0.00020264986320362507]",element_23.json,[]
24,"[0.007274491699165813, 0.019954277246732495]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.729936862907107e-06, 4.225573455582774e-05, -0.0007542049424670358]",element_24.json,[]
25,"[0.00760777809908646, 0.019953375302230424]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.730617113908401e-06, 4.250710080590493e-05, -0.000754204942467041]",element_25.json,[]
26,"[0.00893839629853429, 0.020285475226201007]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.897290463886247e-06, 4.328178993651547e-05, -0.00017343622483056032]",element_26.json,[]
27,"[0.008273330643638735, 0.019953511617076713]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.004741476585941e-06, 4.271727830452582e-05, -0.0009235132810430677]",element_27.json,[]
28,"[0.008606662739037804, 0.01995281782552529]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.0053822022979565e-06, 4.302511492162477e-05, -0.0009235132810430633]",element_28.json,[]
29,"[0.00993721320478531, 0.02028555100253374]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.926868266322859e-06, 4.314258541936678e-05, -4.0106930288953685e-05]",element_29.json,[]
30,"[0.009272265993969702, 0.019952924978717847]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.9402088750723365e-06, 4.311591642793677e-05, -4.010693028895615e-05]",element_30.json,[]
31,"[0.009605538521720098, 0.01995235970111818]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[4.94023154662162e-06, 4.312928296597448e-05, -4.010693028895305e-05]",element_31.json,[]
32,"[0.010935861538744486, 0.020284283634901947]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.372005458097941e-06, 4.340840283180604e-05, 1.7449277717512454e-05]",element_32.json,[]
33,"[0.010271157630941052, 0.019953052291306485]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.3986228040728995e-06, 4.3125449854822174e-05, -0.00047426179521679293]",element_33.json,[]
34,"[0.010604489875440498, 0.019952395088949415]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.3989344900425825e-06, 4.3283536603502144e-05, -0.0004742617952167952]",element_34.json,[]
35,"[0.011934229232503755, 0.020284909951042512]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.119539877306889e-06, 4.283497145737892e-05, 0.0005554999359491001]",element_35.json,[]
36,"[0.011270602520526585, 0.01995138002726931]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[5.040714132256945e-06, 4.3167821162043137e-05, 0.00033784120253182965]",element_36.json,[]
