id,coor,cand,anta,tangent1,normal,cont_type,section_h,lever,faceID,counterPoint,normal_force,tangent_force,mu,cohesion,ft,fc,crack_state,sliding_failure,strength_failure,opening_failure,crushing_failure,displacement,gap
1,"[9.958437193007089e-05, 0.020485157218052115]",3,4,"[0.7071068, -0.7071068]","[0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd7da137fd0>,0.0006871068,0.0003435534,10,10,0.004137860038844733,0.009340582680776201,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.243349996602057e-06, 2.6156894386737684e-06]","[0, 0]"
10,"[0.00010043053034691099, 0.020484470693621144]",4,3,"[0.7071068, -0.7071068]","[-0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2a00>,0.0006871068,0.0003435534,11,1,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.24333657130131e-06, 2.615672906120664e-06]","[0, 0]"
2,"[0.00010251575221550843, 0.020492227290190516]",3,2,"[1.0, 0.0]","[0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2c40>,0.00098,0.00049,4,2401,-0.00985212765957447,0.0,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[5.2434876071235596e-06, 2.6156323812837057e-06]","[0, 7.772709809485134e-06]"
2401,"[1.0000000000003062e-05, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ca0>,0.00098,0.00049,5,2,-0.008669872340425532,-0.0011113200000000024,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 7.772709809485134e-06]"
3,"[0.0010825156919194996, 0.020491883516756425]",3,2,"[-1.0, 0.0]","[-0.0, -1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2d60>,0.00098,0.00049,4,2402,-0.00985212765957447,0.0,0.94,0.009261000000000002,14000,14000,False,False,False,False,False,"[5.243480730323866e-06, 2.5965577744140045e-06]","[0, 8.116483243576084e-06]"
2402,"[0.0009899999999999978, 0.0205]",2,3,"[-1.0, 0.0]","[0.0, 1.0]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2e20>,0.00098,0.00049,5,3,-0.008669872340425532,-0.0011113200000000024,0.94,0.009261000000000002,37.800000000000004,14000,False,False,False,False,False,"[0.0, 0.0]","[0, 8.116483243576084e-06]"
4,"[0.0010854421112736516, 0.020484811389764938]",3,7,"[-0.7071068, -0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2ee0>,0.0006871068,0.0003435534,8,25,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.243343078697223e-06, 2.596500816260533e-06]","[0, 0]"
25,"[0.0010858376004332618, 0.020486442434564208]",7,3,"[-0.7071068, -0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd8349a2fa0>,0.0006871068,0.0003435534,9,4,0.004868850628799313,-0.011069878851071354,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.156312416926398e-06, 2.720486619672835e-06]","[0, 0]"
5,"[0.0005994139074888548, 0.019999124053336037]",3,7,"[0.7071068, 0.7071068]","[-0.7071068, 0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c700a0>,0.0006871068,0.0003435534,8,30,-0.006907616234042554,8.673617379884035e-19,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.233889807898908e-06, 2.6059609057257904e-06]","[0, 9.64920538947086e-07]"
30,"[0.0006011107596595353, 0.019999456301830233]",7,3,"[0.7071068, 0.7071068]","[0.7071068, -0.7071068]",<Kinematics.entity.conttype.ContType object at 0x7fd834c70160>,0.0006871068,0.0003435534,9,5,-0.004514766155277911,0.0022492790740387646,0.94,0.006493159260000001,37.800000000000004,14000,False,False,False,False,False,"[5.1698983481622074e-06, 2.7069640953850116e-06]","[0, 9.64920538947086e-07]"
