id,center,mass,dl,ll,type,displacement,shape_file,contps
1,"[0.051105206503707416, 0.019907279493635455]",0.00028000000000000003,"[0, 0.7504000000000001, 0]","[10000.0, 0, 0]",beam,"[0.0001, -1.6336462570296192e-08, 2.066407019628838e-06]",element_1.json,[]
2,"[0.0495, 0.0305]",0.00028000000000000003,"[0, 0.007141680000000001, 0]","[0, 0, 0]",ground,"[0.0, 0.0, 0.0]",element_2.json,[]
3,"[0.0006578808435765085, 0.02031663387345466]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5225212929724854e-05, -7.420024409049342e-06, 5.8674100042278567e-05]",element_3.json,[]
4,"[0.0003266435202921098, 0.01998343018811903]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5205662503357018e-05, -7.400589357205216e-06, 5.8674100042277327e-05]",element_4.json,[]
5,"[0.0016564949301600327, 0.0203170595560908]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5181264643277217e-05, -7.397919174845313e-06, -3.6607424292136586e-06]",element_5.json,[]
6,"[0.0013256290024521184, 0.019984489632523555]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5182482096107105e-05, -7.399130389785253e-06, -3.66074242921917e-06]",element_6.json,[]
7,"[0.0009922963901995993, 0.019984625780075295]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5182601490481544e-05, -7.400371928439659e-06, -3.789388315078085e-06]",element_7.json,[]
8,"[0.002654905609965616, 0.020317129563727866]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.586940335355319e-05, -8.137943310493474e-06, -1.8576373915310993e-17]",element_8.json,[]
9,"[0.0019907075014502264, 0.019984556780368198]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5128996548111166e-05, -7.350276496193456e-06, -1.9077702156798182e-17]",element_9.json,[]
10,"[0.0023240399090547425, 0.019984382570982628]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5869403353553194e-05, -8.13794331049348e-06, -1.8885166418445628e-17]",element_10.json,[]
11,"[0.0036540391786070185, 0.020318167781884985]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.817143465110285e-05, -1.1315628891622925e-05, -9.991957569023051e-09]",element_11.json,[]
12,"[0.0029892241301572873, 0.019984948190279492]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.5830461191296407e-05, -8.14846915295011e-06, -9.991957569692467e-09]",element_12.json,[]
13,"[0.003323192678312415, 0.019985072096264767]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.817143797938081e-05, -1.1315632197427118e-05, -9.99195757219496e-09]",element_13.json,[]
14,"[0.004652854608263311, 0.02031810319210321]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.81518345112875e-05, -1.1300827761794232e-05, 7.215632720755096e-06]",element_14.json,[]
15,"[0.003988569278867266, 0.01998639342816614]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8149441015461035e-05, -1.129603452283553e-05, 7.215632720748793e-06]",element_15.json,[]
16,"[0.004321901757734597, 0.01998586873200147]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8149437229446223e-05, -1.129843972757693e-05, 7.215632720749142e-06]",element_16.json,[]
17,"[0.005651492572522491, 0.020318223387138783]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8143062860757745e-05, -1.1388771385598541e-05, -3.1696920783368704e-17]",element_17.json,[]
18,"[0.0049871832349122295, 0.01998628656307339]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.811991438627363e-05, -1.13763152880159e-05, 5.368599241968869e-05]",element_18.json,[]
19,"[0.005320513402638411, 0.019985529609034547]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8119873748444842e-05, -1.1394210448873705e-05, 5.368599241968806e-05]",element_19.json,[]
20,"[0.006649949195042691, 0.020318225078177706]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8092462775294303e-05, -1.1381583525057704e-05, 3.6230462075144895e-05]",element_20.json,[]
21,"[0.00598570352956551, 0.019985784926960164]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8080418315003356e-05, -1.1357517597666054e-05, 3.6230462075144705e-05]",element_21.json,[]
22,"[0.006319035887180511, 0.0199856561156075]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.808041364810853e-05, -1.1369594383007042e-05, 3.6230462075145484e-05]",element_22.json,[]
23,"[0.007648433118569553, 0.020318306186678674]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.804380919802617e-05, -1.1335022778355823e-05, -2.9566497215635734e-06]",element_23.json,[]
24,"[0.006984236723444617, 0.01998591403644683]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8064218583881353e-05, -1.1330324719163025e-05, 3.672333185036468e-05]",element_24.json,[]
25,"[0.00731756919191376, 0.01998579304731827]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.8044792322907073e-05, -1.1336001027092444e-05, -2.956649721564536e-06]",element_25.json,[]
26,"[0.008646876933831267, 0.0203183118863057]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7992594723560386e-05, -1.1335703507359282e-05, -1.0086167727481288e-06]",element_26.json,[]
27,"[0.007982663257088152, 0.019985835216308766]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7992930065106286e-05, -1.1336373444414335e-05, -1.0086167727504492e-06]",element_27.json,[]
28,"[0.008315995673818561, 0.019985785092460445]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7992930115662044e-05, -1.1336037239747918e-05, -1.0086167727506324e-06]",element_28.json,[]
29,"[0.00964543796181415, 0.02031824926415387]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7950780154570183e-05, -1.1343608760538135e-05, 6.827029015600345e-06]",element_29.json,[]
30,"[0.008981162661412185, 0.01998597702649139]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.794851172236258e-05, -1.1339073733787941e-05, 6.827029015603747e-06]",element_30.json,[]
31,"[0.00931443540506112, 0.019985918599985136]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7948511323483128e-05, -1.1341348996478943e-05, 6.827029015601914e-06]",element_31.json,[]
32,"[0.010643779299772041, 0.020318448388224705]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7899096669242633e-05, -1.1347568134229064e-05, -3.330470548783622e-18]",element_32.json,[]
33,"[0.009979639218522627, 0.019985844568803354]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7898886924370992e-05, -1.1347345001386893e-05, -8.84740247606442e-18]",element_33.json,[]
34,"[0.010312922424411843, 0.0199859026146417]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7899096669242637e-05, -1.1347568134229064e-05, -7.650747561457124e-18]",element_34.json,[]
35,"[0.011642417161309546, 0.02031855272709923]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7714167427963677e-05, -1.1288144270290446e-05, 2.155487444029487e-05]",element_35.json,[]
36,"[0.010978080888754476, 0.019986053779898982]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.783800735881207e-05, -1.1303140002640704e-05, 2.170007098403571e-05]",element_36.json,[]
37,"[0.011311543391258321, 0.01998602172048476]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7707907169310243e-05, -1.1310351770334594e-05, 2.1554874440288148e-05]",element_37.json,[]
38,"[0.012640892647980958, 0.020318599985006763]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7673655406069397e-05, -1.1262419870380736e-05, -0.00011171651963536189]",element_38.json,[]
39,"[0.01197668008956678, 0.01998607299972329]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7710804163550105e-05, -1.1336623385704869e-05, -0.00011171651963536243]",element_39.json,[]
40,"[0.012310012571648203, 0.019985946785276355]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7710818263788847e-05, -1.1299384640925315e-05, -0.0001117165196353609]",element_40.json,[]
41,"[0.013639482717731048, 0.02031865748729554]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7720078141478035e-05, -1.1423042663299687e-05, 1.604459492075275e-05]",element_41.json,[]
42,"[0.012975204547498115, 0.019986337813127676]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7716663017970306e-05, -1.1411727911802943e-05, 1.9959388278373222e-05]",element_42.json,[]
43,"[0.01330853708251226, 0.019986020173394955]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7714741110520974e-05, -1.141773277464181e-05, 1.6044594920755855e-05]",element_43.json,[]
44,"[0.014637931050614417, 0.020318717440581998]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.767742471440429e-05, -1.143781140751869e-05, 2.1676494127034893e-05]",element_44.json,[]
45,"[0.013973719765473588, 0.01998628865731026]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7670218823836043e-05, -1.1423413635497225e-05, 2.1676494127035134e-05]",element_45.json,[]
46,"[0.014307000864207463, 0.019986295331560128]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.767021896851038e-05, -1.143063800127658e-05, 2.1676494127034127e-05]",element_46.json,[]
47,"[0.015636481957212976, 0.02031861353245843]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7641098751413464e-05, -1.1450284993021186e-05, 3.296735352407664e-05]",element_47.json,[]
48,"[0.014972178651505826, 0.019986294909779528]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.763014308589697e-05, -1.1428384671094726e-05, 3.296735352408365e-05]",element_48.json,[]
49,"[0.015305452964555004, 0.019986187594106232]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7630139547983234e-05, -1.1439371843193515e-05, 3.296735352408407e-05]",element_49.json,[]
50,"[0.01663491737805469, 0.020318656203989965]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7609804414352684e-05, -1.1448377831967534e-05, 2.1891919592964857e-05]",element_50.json,[]
51,"[0.01597061625783752, 0.01998632640769154]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.760252907717377e-05, -1.1433835005258226e-05, 2.1891919592964037e-05]",element_51.json,[]
52,"[0.016303890538978457, 0.019986243157933927]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.760252725467677e-05, -1.1441131019023367e-05, 2.1891919592964552e-05]",element_52.json,[]
53,"[0.017633427258367192, 0.02031866593691432]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.75810680799927e-05, -1.144953799323962e-05, 1.7241271552444827e-05]",element_53.json,[]
54,"[0.016969074926599822, 0.01998642154642179]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7575339764234437e-05, -1.143808371428112e-05, 1.7241271552442946e-05]",element_54.json,[]
55,"[0.017302365084326258, 0.019986306310263328]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7575337777416537e-05, -1.1443830060396237e-05, 1.7241271552443895e-05]",element_55.json,[]
56,"[0.01863190895825122, 0.020318696610522137]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7552857239565164e-05, -1.1449323579320864e-05, 9.440496961661951e-06]",element_56.json,[]
57,"[0.017967574385979207, 0.019986436910347214]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.754972054287518e-05, -1.1443051930809801e-05, 9.440496961653959e-06]",element_57.json,[]
58,"[0.018300854729906047, 0.019986325572704806]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7549719491792506e-05, -1.1446198262884022e-05, 9.440496961656447e-06]",element_58.json,[]
59,"[0.019630386531372647, 0.020318794414257466]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7504867323194404e-05, -1.1495792952327598e-05, 9.686191542890294e-05]",element_59.json,[]
60,"[0.018966117169464725, 0.019986524054496056]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.750912257320824e-05, -1.1479857048140793e-05, 2.513936396976225e-05]",element_60.json,[]
61,"[0.019299408711914653, 0.019986459963314638]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7509114011481483e-05, -1.1488238157650834e-05, 2.515354687952458e-05]",element_61.json,[]
62,"[0.0206288245605573, 0.020318961859063445]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7478598268176204e-05, -1.1458441435524837e-05, -1.7702456039208706e-14]",element_62.json,[]
63,"[0.019964562116308607, 0.019986480581056502]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7473106816701852e-05, -1.145113955888353e-05, 1.0817295133650966e-05]",element_63.json,[]
64,"[0.020297871218659405, 0.019986353087495294]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7473105437566372e-05, -1.1454745061814395e-05, 1.0817295133663473e-05]",element_64.json,[]
65,"[0.021627425253762163, 0.02031895398530642]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7452970579583515e-05, -1.1454873011219867e-05, 0.0]",element_65.json,[]
66,"[0.020962975555932014, 0.01998660408005918]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7438145021887677e-05, -1.1446896938363127e-05, 3.4354246582101414e-05]",element_66.json,[]
67,"[0.021296308268280086, 0.019986178408553486]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7438130398263805e-05, -1.1458348332557015e-05, 3.435424658210243e-05]",element_67.json,[]
68,"[0.022626104927301258, 0.02031880811035569]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.7425741773515918e-05, -1.145905710005941e-05, 7.715122780628189e-06]",element_68.json,[]
69,"[0.021961698858899033, 0.019986752822703426]",3.4999999999999996e-08,"[0, 6.180299999999999e-07, 0]","[0, 0, 0]",mortar,"[2.741213922888759e-05, -1.1447365667050305e-05, 3.420443457832893e-05]",element_69.json,[]
