id,x,y,nx,ny,t1x,t1y,candidate_id,antagonist_id,section_height,lever,face_id,counter_point,contact_type,mu,fc,ft,cohesion
1,90.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,3,12,1.0346769,0.5173385,10,56,friction,0.7000000,0,0,0
56,90.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,12,3,1.0346769,0.5173385,11,1,friction,0.7000000,0,0,0
2,90.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,3,2,0.9800000,0.4900000,4,8605,friction,0.7000000,0,0,0
8605,90.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,3,0.9800000,0.4900000,5,2,friction,0.7000000,0,0,0
3,90.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,3,2,0.9800000,0.4900000,4,8606,friction,0.7000000,0,0,0
8606,90.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,3,0.9800000,0.4900000,5,3,friction,0.7000000,0,0,0
4,90.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,3,184,0.7773317,0.3886659,8,1087,friction,0.7000000,0,0,0
1087,90.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,184,3,0.7773317,0.3886659,9,4,friction,0.7000000,0,0,0
5,90.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,3,184,0.7773317,0.3886659,8,1092,friction,0.7000000,0,0,0
1092,90.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,184,3,0.7773317,0.3886659,9,5,friction,0.7000000,0,0,0
6,90.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,3,12,1.0346769,0.5173385,10,57,friction,0.7000000,0,0,0
57,90.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,12,3,1.0346769,0.5173385,11,6,friction,0.7000000,0,0,0
7,30.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,4,17,1.0346769,0.5173385,22,86,friction,0.7000000,0,0,0
86,30.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,17,4,1.0346769,0.5173385,23,7,friction,0.7000000,0,0,0
8,30.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,4,2,0.9800000,0.4900000,16,8389,friction,0.7000000,0,0,0
8389,30.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,4,0.9800000,0.4900000,17,8,friction,0.7000000,0,0,0
9,30.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,4,2,0.9800000,0.4900000,16,8390,friction,0.7000000,0,0,0
8390,30.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,4,0.9800000,0.4900000,17,9,friction,0.7000000,0,0,0
10,30.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,4,187,0.7773317,0.3886659,20,1105,friction,0.7000000,0,0,0
1105,30.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,187,4,0.7773317,0.3886659,21,10,friction,0.7000000,0,0,0
11,30.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,4,187,0.7773317,0.3886659,20,1110,friction,0.7000000,0,0,0
1110,30.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,187,4,0.7773317,0.3886659,21,11,friction,0.7000000,0,0,0
12,30.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,4,17,1.0346769,0.5173385,22,87,friction,0.7000000,0,0,0
87,30.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,17,4,1.0346769,0.5173385,23,12,friction,0.7000000,0,0,0
13,10.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,5,14,1.0346769,0.5173385,34,68,friction,0.7000000,0,0,0
68,10.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,14,5,1.0346769,0.5173385,35,13,friction,0.7000000,0,0,0
14,10.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,5,2,0.9800000,0.4900000,28,8317,friction,0.7000000,0,0,0
8317,10.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,5,0.9800000,0.4900000,29,14,friction,0.7000000,0,0,0
15,10.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,5,2,0.9800000,0.4900000,28,8318,friction,0.7000000,0,0,0
8318,10.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,5,0.9800000,0.4900000,29,15,friction,0.7000000,0,0,0
16,10.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,5,186,0.7773317,0.3886659,32,1099,friction,0.7000000,0,0,0
1099,10.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,186,5,0.7773317,0.3886659,33,16,friction,0.7000000,0,0,0
17,10.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,5,186,0.7773317,0.3886659,32,1104,friction,0.7000000,0,0,0
1104,10.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,186,5,0.7773317,0.3886659,33,17,friction,0.7000000,0,0,0
18,10.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,5,14,1.0346769,0.5173385,34,69,friction,0.7000000,0,0,0
69,10.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,14,5,1.0346769,0.5173385,35,18,friction,0.7000000,0,0,0
19,20.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,6,15,1.0346769,0.5173385,46,74,friction,0.7000000,0,0,0
74,20.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,15,6,1.0346769,0.5173385,47,19,friction,0.7000000,0,0,0
20,20.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,6,2,0.9800000,0.4900000,40,8353,friction,0.7000000,0,0,0
8353,20.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,6,0.9800000,0.4900000,41,20,friction,0.7000000,0,0,0
21,20.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,6,2,0.9800000,0.4900000,40,8354,friction,0.7000000,0,0,0
8354,20.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,6,0.9800000,0.4900000,41,21,friction,0.7000000,0,0,0
22,20.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,6,185,0.7773317,0.3886659,44,1093,friction,0.7000000,0,0,0
1093,20.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,185,6,0.7773317,0.3886659,45,22,friction,0.7000000,0,0,0
23,20.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,6,185,0.7773317,0.3886659,44,1098,friction,0.7000000,0,0,0
1098,20.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,185,6,0.7773317,0.3886659,45,23,friction,0.7000000,0,0,0
24,20.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,6,15,1.0346769,0.5173385,46,75,friction,0.7000000,0,0,0
75,20.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,15,6,1.0346769,0.5173385,47,24,friction,0.7000000,0,0,0
25,50.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,7,16,1.0346769,0.5173385,58,80,friction,0.7000000,0,0,0
80,50.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,16,7,1.0346769,0.5173385,59,25,friction,0.7000000,0,0,0
26,50.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,7,2,0.9800000,0.4900000,52,8461,friction,0.7000000,0,0,0
8461,50.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,7,0.9800000,0.4900000,53,26,friction,0.7000000,0,0,0
27,50.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,7,2,0.9800000,0.4900000,52,8462,friction,0.7000000,0,0,0
8462,50.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,7,0.9800000,0.4900000,53,27,friction,0.7000000,0,0,0
28,50.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,7,188,0.7773317,0.3886659,56,1111,friction,0.7000000,0,0,0
1111,50.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,188,7,0.7773317,0.3886659,57,28,friction,0.7000000,0,0,0
29,50.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,7,188,0.7773317,0.3886659,56,1116,friction,0.7000000,0,0,0
1116,50.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,188,7,0.7773317,0.3886659,57,29,friction,0.7000000,0,0,0
30,50.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,7,16,1.0346769,0.5173385,58,81,friction,0.7000000,0,0,0
81,50.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,16,7,1.0346769,0.5173385,59,30,friction,0.7000000,0,0,0
31,40.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,8,18,1.0346769,0.5173385,70,92,friction,0.7000000,0,0,0
92,40.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,18,8,1.0346769,0.5173385,71,31,friction,0.7000000,0,0,0
32,40.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,8,2,0.9800000,0.4900000,64,8425,friction,0.7000000,0,0,0
8425,40.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,8,0.9800000,0.4900000,65,32,friction,0.7000000,0,0,0
33,40.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,8,2,0.9800000,0.4900000,64,8426,friction,0.7000000,0,0,0
8426,40.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,8,0.9800000,0.4900000,65,33,friction,0.7000000,0,0,0
34,40.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,8,189,0.7773317,0.3886659,68,1117,friction,0.7000000,0,0,0
1117,40.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,189,8,0.7773317,0.3886659,69,34,friction,0.7000000,0,0,0
35,40.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,8,189,0.7773317,0.3886659,68,1122,friction,0.7000000,0,0,0
1122,40.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,189,8,0.7773317,0.3886659,69,35,friction,0.7000000,0,0,0
36,40.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,8,18,1.0346769,0.5173385,70,93,friction,0.7000000,0,0,0
93,40.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,18,8,1.0346769,0.5173385,71,36,friction,0.7000000,0,0,0
37,59.0032822,21.4905540,0.9446026,0.3282163,0.3282163,-0.9446026,9,190,0.7773317,0.3886659,82,1126,friction,0.7000000,0,0,0
1126,59.0032822,21.4905540,-0.9446026,-0.3282163,0.3282163,-0.9446026,190,9,0.7773317,0.3886659,83,37,friction,0.7000000,0,0,0
38,59.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,9,2,0.9800000,0.4900000,76,8495,friction,0.7000000,0,0,0
8495,59.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,9,0.9800000,0.4900000,77,38,friction,0.7000000,0,0,0
39,59.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,9,2,0.9800000,0.4900000,76,8496,friction,0.7000000,0,0,0
8496,59.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,9,0.9800000,0.4900000,77,39,friction,0.7000000,0,0,0
40,59.9929997,21.4928588,-0.7141160,0.7000274,-0.7000274,-0.7141160,9,19,1.0346769,0.5173385,80,99,friction,0.7000000,0,0,0
99,59.9929997,21.4928588,0.7141160,-0.7000274,-0.7000274,-0.7141160,19,9,1.0346769,0.5173385,81,40,friction,0.7000000,0,0,0
41,59.2686975,20.7539795,-0.7141160,0.7000274,0.7000274,0.7141160,9,19,1.0346769,0.5173385,80,98,friction,0.7000000,0,0,0
98,59.2686975,20.7539795,0.7141160,-0.7000274,0.7000274,0.7141160,19,9,1.0346769,0.5173385,81,41,friction,0.7000000,0,0,0
42,59.2584151,20.7562844,0.9446026,0.3282163,-0.3282163,0.9446026,9,190,0.7773317,0.3886659,82,1127,friction,0.7000000,0,0,0
1127,59.2584151,20.7562844,-0.9446026,-0.3282163,-0.3282163,0.9446026,190,9,0.7773317,0.3886659,83,42,friction,0.7000000,0,0,0
43,80.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,10,13,1.0346769,0.5173385,94,62,friction,0.7000000,0,0,0
62,80.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,13,10,1.0346769,0.5173385,95,43,friction,0.7000000,0,0,0
44,80.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,10,2,0.9800000,0.4900000,88,8569,friction,0.7000000,0,0,0
8569,80.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,10,0.9800000,0.4900000,89,44,friction,0.7000000,0,0,0
45,80.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,10,2,0.9800000,0.4900000,88,8570,friction,0.7000000,0,0,0
8570,80.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,10,0.9800000,0.4900000,89,45,friction,0.7000000,0,0,0
46,80.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,10,191,0.7773317,0.3886659,92,1129,friction,0.7000000,0,0,0
1129,80.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,191,10,0.7773317,0.3886659,93,46,friction,0.7000000,0,0,0
47,80.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,10,191,0.7773317,0.3886659,92,1134,friction,0.7000000,0,0,0
1134,80.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,191,10,0.7773317,0.3886659,93,47,friction,0.7000000,0,0,0
48,80.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,10,13,1.0346769,0.5173385,94,63,friction,0.7000000,0,0,0
63,80.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,13,10,1.0346769,0.5173385,95,48,friction,0.7000000,0,0,0
49,70.0070003,21.4928588,0.7141160,0.7000274,0.7000274,-0.7141160,11,20,1.0346769,0.5173385,106,104,friction,0.7000000,0,0,0
104,70.0070003,21.4928588,-0.7141160,-0.7000274,0.7000274,-0.7141160,20,11,1.0346769,0.5173385,107,49,friction,0.7000000,0,0,0
50,70.0100000,21.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,11,2,0.9800000,0.4900000,100,8533,friction,0.7000000,0,0,0
8533,70.0100000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,11,0.9800000,0.4900000,101,50,friction,0.7000000,0,0,0
51,70.9900000,21.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,11,2,0.9800000,0.4900000,100,8534,friction,0.7000000,0,0,0
8534,70.9900000,21.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,11,0.9800000,0.4900000,101,51,friction,0.7000000,0,0,0
52,70.9967178,21.4905540,-0.9446026,0.3282163,-0.3282163,-0.9446026,11,192,0.7773317,0.3886659,104,1135,friction,0.7000000,0,0,0
1135,70.9967178,21.4905540,0.9446026,-0.3282163,-0.3282163,-0.9446026,192,11,0.7773317,0.3886659,105,52,friction,0.7000000,0,0,0
53,70.7415849,20.7562844,-0.9446026,0.3282163,0.3282163,0.9446026,11,192,0.7773317,0.3886659,104,1140,friction,0.7000000,0,0,0
1140,70.7415849,20.7562844,0.9446026,-0.3282163,0.3282163,0.9446026,192,11,0.7773317,0.3886659,105,53,friction,0.7000000,0,0,0
54,70.7313025,20.7539795,0.7141160,0.7000274,-0.7000274,0.7141160,11,20,1.0346769,0.5173385,106,105,friction,0.7000000,0,0,0
105,70.7313025,20.7539795,-0.7141160,-0.7000274,-0.7000274,0.7141160,20,11,1.0346769,0.5173385,107,54,friction,0.7000000,0,0,0
55,90.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,12,57,1.1130219,0.5565110,114,328,friction,0.7000000,0,0,0
328,90.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,57,12,1.1130219,0.5565110,115,55,friction,0.7000000,0,0,0
58,90.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,12,428,0.8089254,0.4044627,112,2551,friction,0.7000000,0,0,0
2551,90.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,428,12,0.8089254,0.4044627,113,58,friction,0.7000000,0,0,0
59,90.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,12,428,0.8089254,0.4044627,112,2556,friction,0.7000000,0,0,0
2556,90.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,428,12,0.8089254,0.4044627,113,59,friction,0.7000000,0,0,0
60,90.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,12,57,1.1130219,0.5565110,114,329,friction,0.7000000,0,0,0
329,90.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,57,12,1.1130219,0.5565110,115,60,friction,0.7000000,0,0,0
61,80.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,13,58,1.1130219,0.5565110,122,334,friction,0.7000000,0,0,0
334,80.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,58,13,1.1130219,0.5565110,123,61,friction,0.7000000,0,0,0
64,80.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,13,422,0.8089254,0.4044627,120,2515,friction,0.7000000,0,0,0
2515,80.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,422,13,0.8089254,0.4044627,121,64,friction,0.7000000,0,0,0
65,80.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,13,422,0.8089254,0.4044627,120,2520,friction,0.7000000,0,0,0
2520,80.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,422,13,0.8089254,0.4044627,121,65,friction,0.7000000,0,0,0
66,80.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,13,58,1.1130219,0.5565110,122,335,friction,0.7000000,0,0,0
335,80.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,58,13,1.1130219,0.5565110,123,66,friction,0.7000000,0,0,0
67,10.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,14,59,1.1130219,0.5565110,130,340,friction,0.7000000,0,0,0
340,10.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,59,14,1.1130219,0.5565110,131,67,friction,0.7000000,0,0,0
70,10.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,14,426,0.8089254,0.4044627,128,2539,friction,0.7000000,0,0,0
2539,10.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,426,14,0.8089254,0.4044627,129,70,friction,0.7000000,0,0,0
71,10.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,14,426,0.8089254,0.4044627,128,2544,friction,0.7000000,0,0,0
2544,10.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,426,14,0.8089254,0.4044627,129,71,friction,0.7000000,0,0,0
72,10.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,14,59,1.1130219,0.5565110,130,341,friction,0.7000000,0,0,0
341,10.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,59,14,1.1130219,0.5565110,131,72,friction,0.7000000,0,0,0
73,20.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,15,60,1.1130219,0.5565110,138,346,friction,0.7000000,0,0,0
346,20.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,60,15,1.1130219,0.5565110,139,73,friction,0.7000000,0,0,0
76,20.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,15,425,0.8089254,0.4044627,136,2533,friction,0.7000000,0,0,0
2533,20.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,425,15,0.8089254,0.4044627,137,76,friction,0.7000000,0,0,0
77,20.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,15,425,0.8089254,0.4044627,136,2538,friction,0.7000000,0,0,0
2538,20.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,425,15,0.8089254,0.4044627,137,77,friction,0.7000000,0,0,0
78,20.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,15,60,1.1130219,0.5565110,138,347,friction,0.7000000,0,0,0
347,20.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,60,15,1.1130219,0.5565110,139,78,friction,0.7000000,0,0,0
79,50.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,16,61,1.1130219,0.5565110,146,352,friction,0.7000000,0,0,0
352,50.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,61,16,1.1130219,0.5565110,147,79,friction,0.7000000,0,0,0
82,50.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,16,429,0.8089254,0.4044627,144,2557,friction,0.7000000,0,0,0
2557,50.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,429,16,0.8089254,0.4044627,145,82,friction,0.7000000,0,0,0
83,50.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,16,429,0.8089254,0.4044627,144,2562,friction,0.7000000,0,0,0
2562,50.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,429,16,0.8089254,0.4044627,145,83,friction,0.7000000,0,0,0
84,50.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,16,61,1.1130219,0.5565110,146,353,friction,0.7000000,0,0,0
353,50.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,61,16,1.1130219,0.5565110,147,84,friction,0.7000000,0,0,0
85,30.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,17,62,1.1130219,0.5565110,154,358,friction,0.7000000,0,0,0
358,30.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,62,17,1.1130219,0.5565110,155,85,friction,0.7000000,0,0,0
88,30.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,17,424,0.8089254,0.4044627,152,2527,friction,0.7000000,0,0,0
2527,30.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,424,17,0.8089254,0.4044627,153,88,friction,0.7000000,0,0,0
89,30.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,17,424,0.8089254,0.4044627,152,2532,friction,0.7000000,0,0,0
2532,30.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,424,17,0.8089254,0.4044627,153,89,friction,0.7000000,0,0,0
90,30.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,17,62,1.1130219,0.5565110,154,359,friction,0.7000000,0,0,0
359,30.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,62,17,1.1130219,0.5565110,155,90,friction,0.7000000,0,0,0
91,40.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,18,63,1.1130219,0.5565110,162,364,friction,0.7000000,0,0,0
364,40.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,63,18,1.1130219,0.5565110,163,91,friction,0.7000000,0,0,0
94,40.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,18,423,0.8089254,0.4044627,160,2521,friction,0.7000000,0,0,0
2521,40.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,423,18,0.8089254,0.4044627,161,94,friction,0.7000000,0,0,0
95,40.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,18,423,0.8089254,0.4044627,160,2526,friction,0.7000000,0,0,0
2526,40.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,423,18,0.8089254,0.4044627,161,95,friction,0.7000000,0,0,0
96,40.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,18,63,1.1130219,0.5565110,162,365,friction,0.7000000,0,0,0
365,40.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,63,18,1.1130219,0.5565110,163,96,friction,0.7000000,0,0,0
97,59.2705854,20.7422558,0.4582551,0.8888207,0.8888207,-0.4582551,19,427,0.8089254,0.4044627,170,2548,friction,0.7000000,0,0,0
2548,59.2705854,20.7422558,-0.4582551,-0.8888207,0.8888207,-0.4582551,427,19,0.8089254,0.4044627,171,97,friction,0.7000000,0,0,0
100,59.9999864,21.4900000,-0.9999991,0.0013563,-0.0013563,-0.9999991,19,64,1.1130219,0.5565110,168,367,friction,0.7000000,0,0,0
367,59.9999864,21.4900000,0.9999991,-0.0013563,-0.0013563,-0.9999991,64,19,1.1130219,0.5565110,169,100,friction,0.7000000,0,0,0
101,59.9984769,20.3769791,-0.9999991,0.0013563,0.0013563,0.9999991,19,64,1.1130219,0.5565110,168,372,friction,0.7000000,0,0,0
372,59.9984769,20.3769791,0.9999991,-0.0013563,0.0013563,0.9999991,64,19,1.1130219,0.5565110,169,101,friction,0.7000000,0,0,0
102,59.9895751,20.3715617,0.4582551,0.8888207,-0.8888207,0.4582551,19,427,0.8089254,0.4044627,170,2549,friction,0.7000000,0,0,0
2549,59.9895751,20.3715617,-0.4582551,-0.8888207,-0.8888207,0.4582551,427,19,0.8089254,0.4044627,171,102,friction,0.7000000,0,0,0
103,70.0000136,21.4900000,0.9999991,0.0013563,0.0013563,-0.9999991,20,65,1.1130219,0.5565110,178,376,friction,0.7000000,0,0,0
376,70.0000136,21.4900000,-0.9999991,-0.0013563,0.0013563,-0.9999991,65,20,1.1130219,0.5565110,179,103,friction,0.7000000,0,0,0
106,70.7294146,20.7422558,-0.4582551,0.8888207,-0.8888207,-0.4582551,20,421,0.8089254,0.4044627,176,2509,friction,0.7000000,0,0,0
2509,70.7294146,20.7422558,0.4582551,-0.8888207,-0.8888207,-0.4582551,421,20,0.8089254,0.4044627,177,106,friction,0.7000000,0,0,0
107,70.0104249,20.3715617,-0.4582551,0.8888207,0.8888207,0.4582551,20,421,0.8089254,0.4044627,176,2514,friction,0.7000000,0,0,0
2514,70.0104249,20.3715617,0.4582551,-0.8888207,0.8888207,0.4582551,421,20,0.8089254,0.4044627,177,107,friction,0.7000000,0,0,0
108,70.0015231,20.3769791,0.9999991,0.0013563,-0.0013563,0.9999991,20,65,1.1130219,0.5565110,178,377,friction,0.7000000,0,0,0
377,70.0015231,20.3769791,-0.9999991,-0.0013563,-0.0013563,0.9999991,65,20,1.1130219,0.5565110,179,108,friction,0.7000000,0,0,0
109,90.6935806,19.7996060,0.9740387,-0.2263814,-0.2263814,-0.9740387,21,77,0.7961496,0.3980748,190,448,friction,0.7000000,0,0,0
448,90.6935806,19.7996060,-0.9740387,0.2263814,-0.2263814,-0.9740387,77,21,0.7961496,0.3980748,191,109,friction,0.7000000,0,0,0
110,90.7002988,19.8003933,-0.8953096,-0.4454444,0.4454444,-0.8953096,21,201,0.6215385,0.3107692,184,1189,friction,0.7000000,0,0,0
1189,90.7002988,19.8003933,0.8953096,0.4454444,0.4454444,-0.8953096,201,21,0.6215385,0.3107692,185,110,friction,0.7000000,0,0,0
