id,type,cx,cy,mass,shape,dl_fx,dl_fy,dl_mz,ll_fx,ll_fy,ll_mz
277,mortar,96.9166667,19.0833333,0.2500000,element_277.json,0,0.2500000,0,0.2500000,0,0
278,mortar,48.7072850,19.5820192,0.2841077,element_278.json,0,0.2841077,0,0.2841077,0,0
279,mortar,8.7072850,19.5820192,0.2841077,element_279.json,0,0.2841077,0,0.2841077,0,0
280,mortar,61.2927150,19.5820192,0.2841077,element_280.json,0,0.2841077,0,0.2841077,0,0
281,mortar,18.7072850,19.5820192,0.2841077,element_281.json,0,0.2841077,0,0.2841077,0,0
282,mortar,28.7072850,19.5820192,0.2841077,element_282.json,0,0.2841077,0,0.2841077,0,0
283,mortar,68.7072850,19.5820192,0.2841077,element_283.json,0,0.2841077,0,0.2841077,0,0
284,mortar,78.7072850,19.5820192,0.2841077,element_284.json,0,0.2841077,0,0.2841077,0,0
285,mortar,88.7072850,19.5820192,0.2841077,element_285.json,0,0.2841077,0,0.2841077,0,0
286,mortar,38.7072850,19.5820192,0.2841077,element_286.json,0,0.2841077,0,0.2841077,0,0
287,mortar,63.9048792,15.9216415,0.2448906,element_287.json,0,0.2448906,0,0.2448906,0,0
288,mortar,93.9048792,15.9216415,0.2448906,element_288.json,0,0.2448906,0,0.2448906,0,0
289,mortar,83.9048792,15.9216415,0.2448906,element_289.json,0,0.2448906,0,0.2448906,0,0
290,mortar,73.9048792,15.9216415,0.2448906,element_290.json,0,0.2448906,0,0.2448906,0,0
291,mortar,3.9048792,15.9216415,0.2448906,element_291.json,0,0.2448906,0,0.2448906,0,0
292,mortar,56.1100358,15.9218579,0.2338666,element_292.json,0,0.2338666,0,0.2338666,0,0
293,mortar,53.9048792,15.9216415,0.2448906,element_293.json,0,0.2448906,0,0.2448906,0,0
294,mortar,46.1100358,15.9218579,0.2338666,element_294.json,0,0.2338666,0,0.2338666,0,0
295,mortar,43.9048792,15.9216415,0.2448906,element_295.json,0,0.2448906,0,0.2448906,0,0
296,mortar,36.1100358,15.9218579,0.2338666,element_296.json,0,0.2338666,0,0.2338666,0,0
297,mortar,33.9048792,15.9216415,0.2448906,element_297.json,0,0.2448906,0,0.2448906,0,0
298,mortar,26.1100358,15.9218579,0.2338666,element_298.json,0,0.2338666,0,0.2338666,0,0
299,mortar,23.9048792,15.9216415,0.2448906,element_299.json,0,0.2448906,0,0.2448906,0,0
300,mortar,16.1100358,15.9218579,0.2338666,element_300.json,0,0.2338666,0,0.2338666,0,0
301,mortar,13.9048792,15.9216415,0.2448906,element_301.json,0,0.2448906,0,0.2448906,0,0
302,mortar,6.1100358,15.9218579,0.2338666,element_302.json,0,0.2338666,0,0.2338666,0,0
303,mortar,96.1100358,15.9218579,0.2338666,element_303.json,0,0.2338666,0,0.2338666,0,0
304,mortar,86.1100358,15.9218579,0.2338666,element_304.json,0,0.2338666,0,0.2338666,0,0
305,mortar,76.1100358,15.9218579,0.2338666,element_305.json,0,0.2338666,0,0.2338666,0,0
306,mortar,66.1100358,15.9218579,0.2338666,element_306.json,0,0.2338666,0,0.2338666,0,0
307,mortar,67.9116430,20.0828534,0.2465922,element_307.json,0,0.2465922,0,0.2465922,0,0
308,mortar,77.9116430,20.0828534,0.2465922,element_308.json,0,0.2465922,0,0.2465922,0,0
309,mortar,87.9116430,20.0828534,0.2465922,element_309.json,0,0.2465922,0,0.2465922,0,0
310,mortar,7.9116430,20.0828534,0.2465922,element_310.json,0,0.2465922,0,0.2465922,0,0
311,mortar,17.9116430,20.0828534,0.2465922,element_311.json,0,0.2465922,0,0.2465922,0,0
312,mortar,27.9116430,20.0828534,0.2465922,element_312.json,0,0.2465922,0,0.2465922,0,0
313,mortar,37.9116430,20.0828534,0.2465922,element_313.json,0,0.2465922,0,0.2465922,0,0
314,mortar,47.9116430,20.0828534,0.2465922,element_314.json,0,0.2465922,0,0.2465922,0,0
315,mortar,62.0883570,20.0828534,0.2465922,element_315.json,0,0.2465922,0,0.2465922,0,0
316,mortar,80.9052053,20.3106216,0.2624863,element_316.json,0,0.2624863,0,0.2624863,0,0
317,mortar,90.9052053,20.3106216,0.2624863,element_317.json,0,0.2624863,0,0.2624863,0,0
318,mortar,10.9052053,20.3106216,0.2624863,element_318.json,0,0.2624863,0,0.2624863,0,0
319,mortar,20.9052053,20.3106216,0.2624863,element_319.json,0,0.2624863,0,0.2624863,0,0
320,mortar,30.9052053,20.3106216,0.2624863,element_320.json,0,0.2624863,0,0.2624863,0,0
321,mortar,40.9052053,20.3106216,0.2624863,element_321.json,0,0.2624863,0,0.2624863,0,0
322,mortar,50.9052053,20.3106216,0.2624863,element_322.json,0,0.2624863,0,0.2624863,0,0
323,mortar,59.0947947,20.3106216,0.2624863,element_323.json,0,0.2624863,0,0.2624863,0,0
324,mortar,70.9052053,20.3106216,0.2624863,element_324.json,0,0.2624863,0,0.2624863,0,0
325,mortar,71.3932889,18.7247775,0.1741162,element_325.json,0,0.1741162,0,0.1741162,0,0
326,mortar,11.3932889,18.7247775,0.1741162,element_326.json,0,0.1741162,0,0.1741162,0,0
327,mortar,31.3932889,18.7247775,0.1741162,element_327.json,0,0.1741162,0,0.1741162,0,0
328,mortar,21.3932889,18.7247775,0.1741162,element_328.json,0,0.1741162,0,0.1741162,0,0
329,mortar,41.3932889,18.7247775,0.1741162,element_329.json,0,0.1741162,0,0.1741162,0,0
330,mortar,81.3932889,18.7247775,0.1741162,element_330.json,0,0.1741162,0,0.1741162,0,0
331,mortar,51.3932889,18.7247775,0.1741162,element_331.json,0,0.1741162,0,0.1741162,0,0
332,mortar,58.6067111,18.7247775,0.1741162,element_332.json,0,0.1741162,0,0.1741162,0,0
333,mortar,91.3932889,18.7247775,0.1741162,element_333.json,0,0.1741162,0,0.1741162,0,0
334,mortar,71.1729683,18.9457319,0.2029828,element_334.json,0,0.2029828,0,0.2029828,0,0
335,mortar,11.1729683,18.9457319,0.2029828,element_335.json,0,0.2029828,0,0.2029828,0,0
336,mortar,31.1729683,18.9457319,0.2029828,element_336.json,0,0.2029828,0,0.2029828,0,0
337,mortar,21.1729683,18.9457319,0.2029828,element_337.json,0,0.2029828,0,0.2029828,0,0
338,mortar,41.1729683,18.9457319,0.2029828,element_338.json,0,0.2029828,0,0.2029828,0,0
339,mortar,81.1729683,18.9457319,0.2029828,element_339.json,0,0.2029828,0,0.2029828,0,0
340,mortar,51.1729683,18.9457319,0.2029828,element_340.json,0,0.2029828,0,0.2029828,0,0
341,mortar,58.8270317,18.9457319,0.2029828,element_341.json,0,0.2029828,0,0.2029828,0,0
342,mortar,91.1729683,18.9457319,0.2029828,element_342.json,0,0.2029828,0,0.2029828,0,0
343,mortar,64.6317694,16.4392771,0.2587466,element_343.json,0,0.2587466,0,0.2587466,0,0
344,mortar,74.6317694,16.4392771,0.2587466,element_344.json,0,0.2587466,0,0.2587466,0,0
345,mortar,84.6317694,16.4392771,0.2587466,element_345.json,0,0.2587466,0,0.2587466,0,0
346,mortar,94.6317694,16.4392771,0.2587466,element_346.json,0,0.2587466,0,0.2587466,0,0
347,mortar,34.6317694,16.4392771,0.2587466,element_347.json,0,0.2587466,0,0.2587466,0,0
348,mortar,44.6317694,16.4392771,0.2587466,element_348.json,0,0.2587466,0,0.2587466,0,0
349,mortar,54.6317694,16.4392771,0.2587466,element_349.json,0,0.2587466,0,0.2587466,0,0
350,mortar,64.2899359,16.7177163,0.2439677,element_350.json,0,0.2439677,0,0.2439677,0,0
351,mortar,74.2899359,16.7177163,0.2439677,element_351.json,0,0.2439677,0,0.2439677,0,0
352,mortar,84.2899359,16.7177163,0.2439677,element_352.json,0,0.2439677,0,0.2439677,0,0
353,mortar,94.2899359,16.7177163,0.2439677,element_353.json,0,0.2439677,0,0.2439677,0,0
354,mortar,24.2899359,16.7177163,0.2439677,element_354.json,0,0.2439677,0,0.2439677,0,0
355,mortar,34.2899359,16.7177163,0.2439677,element_355.json,0,0.2439677,0,0.2439677,0,0
356,mortar,44.2899359,16.7177163,0.2439677,element_356.json,0,0.2439677,0,0.2439677,0,0
357,mortar,54.2899359,16.7177163,0.2439677,element_357.json,0,0.2439677,0,0.2439677,0,0
358,mortar,14.2899359,16.7177163,0.2439677,element_358.json,0,0.2439677,0,0.2439677,0,0
359,mortar,4.6317694,16.4392771,0.2587466,element_359.json,0,0.2587466,0,0.2587466,0,0
360,mortar,4.2899359,16.7177163,0.2439677,element_360.json,0,0.2439677,0,0.2439677,0,0
361,mortar,24.6317694,16.4392771,0.2587466,element_361.json,0,0.2587466,0,0.2587466,0,0
362,mortar,14.6317694,16.4392771,0.2587466,element_362.json,0,0.2587466,0,0.2587466,0,0
363,mortar,79.4524700,18.6908106,0.2862158,element_363.json,0,0.2862158,0,0.2862158,0,0
364,mortar,49.4524700,18.6908106,0.2862158,element_364.json,0,0.2862158,0,0.2862158,0,0
365,mortar,29.4524700,18.6908106,0.2862158,element_365.json,0,0.2862158,0,0.2862158,0,0
366,mortar,9.4524700,18.6908106,0.2862158,element_366.json,0,0.2862158,0,0.2862158,0,0
367,mortar,19.4524700,18.6908106,0.2862158,element_367.json,0,0.2862158,0,0.2862158,0,0
368,mortar,89.4524700,18.6908106,0.2862158,element_368.json,0,0.2862158,0,0.2862158,0,0
369,mortar,39.4524700,18.6908106,0.2862158,element_369.json,0,0.2862158,0,0.2862158,0,0
370,mortar,60.5475300,18.6908106,0.2862158,element_370.json,0,0.2862158,0,0.2862158,0,0
371,mortar,69.4524700,18.6908106,0.2862158,element_371.json,0,0.2862158,0,0.2862158,0,0
372,mortar,98.0975249,17.8986802,0.2258665,element_372.json,0,0.2258665,0,0.2258665,0,0
373,mortar,97.0937500,16.9062500,0.2343750,element_373.json,0,0.2343750,0,0.2343750,0,0
374,mortar,88.0937500,17.9062500,0.2343750,element_374.json,0,0.2343750,0,0.2343750,0,0
375,mortar,87.0937500,16.9062500,0.2343750,element_375.json,0,0.2343750,0,0.2343750,0,0
376,mortar,78.0937500,17.9062500,0.2343750,element_376.json,0,0.2343750,0,0.2343750,0,0
377,mortar,77.0937500,16.9062500,0.2343750,element_377.json,0,0.2343750,0,0.2343750,0,0
378,mortar,68.0937500,17.9062500,0.2343750,element_378.json,0,0.2343750,0,0.2343750,0,0
379,mortar,67.0937500,16.9062500,0.2343750,element_379.json,0,0.2343750,0,0.2343750,0,0
380,mortar,62.9062500,16.9062500,0.2343750,element_380.json,0,0.2343750,0,0.2343750,0,0
381,mortar,61.9062500,17.9062500,0.2343750,element_381.json,0,0.2343750,0,0.2343750,0,0
382,mortar,52.9062500,16.9062500,0.2343750,element_382.json,0,0.2343750,0,0.2343750,0,0
383,mortar,51.9075172,17.8978656,0.2290370,element_383.json,0,0.2290370,0,0.2290370,0,0
384,mortar,42.9062500,16.9062500,0.2343750,element_384.json,0,0.2343750,0,0.2343750,0,0
385,mortar,41.9075172,17.8978656,0.2290370,element_385.json,0,0.2290370,0,0.2290370,0,0
386,mortar,32.9062500,16.9062500,0.2343750,element_386.json,0,0.2343750,0,0.2343750,0,0
387,mortar,1.9024751,17.8986802,0.2258665,element_387.json,0,0.2258665,0,0.2258665,0,0
388,mortar,31.9075172,17.8978656,0.2290370,element_388.json,0,0.2290370,0,0.2290370,0,0
389,mortar,28.0937500,17.9062500,0.2343750,element_389.json,0,0.2343750,0,0.2343750,0,0
390,mortar,27.0937500,16.9062500,0.2343750,element_390.json,0,0.2343750,0,0.2343750,0,0
391,mortar,22.9062500,16.9062500,0.2343750,element_391.json,0,0.2343750,0,0.2343750,0,0
392,mortar,21.9075172,17.8978656,0.2290370,element_392.json,0,0.2290370,0,0.2290370,0,0
393,mortar,18.0937500,17.9062500,0.2343750,element_393.json,0,0.2343750,0,0.2343750,0,0
394,mortar,17.0937500,16.9062500,0.2343750,element_394.json,0,0.2343750,0,0.2343750,0,0
395,mortar,12.9062500,16.9062500,0.2343750,element_395.json,0,0.2343750,0,0.2343750,0,0
396,mortar,11.9075172,17.8978656,0.2290370,element_396.json,0,0.2290370,0,0.2290370,0,0
397,mortar,8.0937500,17.9062500,0.2343750,element_397.json,0,0.2343750,0,0.2343750,0,0
398,mortar,7.0937500,16.9062500,0.2343750,element_398.json,0,0.2343750,0,0.2343750,0,0
399,mortar,2.9062500,16.9062500,0.2343750,element_399.json,0,0.2343750,0,0.2343750,0,0
400,mortar,92.9062500,16.9062500,0.2343750,element_400.json,0,0.2343750,0,0.2343750,0,0
401,mortar,91.9075172,17.8978656,0.2290370,element_401.json,0,0.2290370,0,0.2290370,0,0
402,mortar,82.9062500,16.9062500,0.2343750,element_402.json,0,0.2343750,0,0.2343750,0,0
403,mortar,81.9075172,17.8978656,0.2290370,element_403.json,0,0.2290370,0,0.2290370,0,0
404,mortar,72.9062500,16.9062500,0.2343750,element_404.json,0,0.2343750,0,0.2343750,0,0
405,mortar,71.9075172,17.8978656,0.2290370,element_405.json,0,0.2290370,0,0.2290370,0,0
406,mortar,58.0924828,17.8978656,0.2290370,element_406.json,0,0.2290370,0,0.2290370,0,0
407,mortar,57.0937500,16.9062500,0.2343750,element_407.json,0,0.2343750,0,0.2343750,0,0
408,mortar,48.0937500,17.9062500,0.2343750,element_408.json,0,0.2343750,0,0.2343750,0,0
409,mortar,47.0937500,16.9062500,0.2343750,element_409.json,0,0.2343750,0,0.2343750,0,0
410,mortar,38.0937500,17.9062500,0.2343750,element_410.json,0,0.2343750,0,0.2343750,0,0
411,mortar,37.0937500,16.9062500,0.2343750,element_411.json,0,0.2343750,0,0.2343750,0,0
412,mortar,8.3164049,19.3090439,0.2463671,element_412.json,0,0.2463671,0,0.2463671,0,0
413,mortar,48.3164049,19.3090439,0.2463671,element_413.json,0,0.2463671,0,0.2463671,0,0
414,mortar,68.3164049,19.3090439,0.2463671,element_414.json,0,0.2463671,0,0.2463671,0,0
415,mortar,78.3164049,19.3090439,0.2463671,element_415.json,0,0.2463671,0,0.2463671,0,0
416,mortar,88.3164049,19.3090439,0.2463671,element_416.json,0,0.2463671,0,0.2463671,0,0
417,mortar,18.3164049,19.3090439,0.2463671,element_417.json,0,0.2463671,0,0.2463671,0,0
418,mortar,28.3164049,19.3090439,0.2463671,element_418.json,0,0.2463671,0,0.2463671,0,0
419,mortar,38.3164049,19.3090439,0.2463671,element_419.json,0,0.2463671,0,0.2463671,0,0
420,mortar,61.6835951,19.3090439,0.2463671,element_420.json,0,0.2463671,0,0.2463671,0,0
421,mortar,70.4785613,20.3077213,0.3372920,element_421.json,0,0.3372920,0,0.3372920,0,0
422,mortar,80.4785613,20.3077213,0.3372920,element_422.json,0,0.3372920,0,0.3372920,0,0
423,mortar,40.4785613,20.3077213,0.3372920,element_423.json,0,0.3372920,0,0.3372920,0,0
424,mortar,30.4785613,20.3077213,0.3372920,element_424.json,0,0.3372920,0,0.3372920,0,0
425,mortar,20.4785613,20.3077213,0.3372920,element_425.json,0,0.3372920,0,0.3372920,0,0
426,mortar,10.4785613,20.3077213,0.3372920,element_426.json,0,0.3372920,0,0.3372920,0,0
427,mortar,59.5214387,20.3077213,0.3372920,element_427.json,0,0.3372920,0,0.3372920,0,0
428,mortar,90.4785613,20.3077213,0.3372920,element_428.json,0,0.3372920,0,0.3372920,0,0
429,mortar,50.4785613,20.3077213,0.3372920,element_429.json,0,0.3372920,0,0.3372920,0,0
430,mortar,97.8921851,20.0719444,0.2401805,element_430.json,0,0.2401805,0,0.2401805,0,0
431,mortar,2.1078149,20.0719444,0.2401805,element_431.json,0,0.2401805,0,0.2401805,0,0
432,mortar,88.6887716,19.9686505,0.2616694,element_432.json,0,0.2616694,0,0.2616694,0,0
433,mortar,78.6887716,19.9686505,0.2616694,element_433.json,0,0.2616694,0,0.2616694,0,0
434,mortar,61.3112284,19.9686505,0.2616694,element_434.json,0,0.2616694,0,0.2616694,0,0
435,mortar,68.6887716,19.9686505,0.2616694,element_435.json,0,0.2616694,0,0.2616694,0,0
436,mortar,48.6887716,19.9686505,0.2616694,element_436.json,0,0.2616694,0,0.2616694,0,0
437,mortar,38.6887716,19.9686505,0.2616694,element_437.json,0,0.2616694,0,0.2616694,0,0
438,mortar,18.6887716,19.9686505,0.2616694,element_438.json,0,0.2616694,0,0.2616694,0,0
439,mortar,8.6887716,19.9686505,0.2616694,element_439.json,0,0.2616694,0,0.2616694,0,0
440,mortar,28.6887716,19.9686505,0.2616694,element_440.json,0,0.2616694,0,0.2616694,0,0
441,mortar,0.5345200,18.7011866,0.3017799,element_441.json,0,0.3017799,0,0.3017799,0,0
442,mortar,99.4654800,18.7011866,0.3017799,element_442.json,0,0.3017799,0,0.3017799,0,0
443,mortar,1.7165284,20.1802479,0.2487527,element_443.json,0,0.2487527,0,0.2487527,0,0
444,mortar,98.2834716,20.1802479,0.2487527,element_444.json,0,0.2487527,0,0.2487527,0,0
445,mortar,72.6019616,17.9256433,0.2023011,element_445.json,0,0.2023011,0,0.2023011,0,0
446,mortar,73.5942235,16.9398674,0.2053593,element_446.json,0,0.2053593,0,0.2053593,0,0
447,mortar,82.6019616,17.9256433,0.2023011,element_447.json,0,0.2023011,0,0.2023011,0,0
448,mortar,83.5942235,16.9398674,0.2053593,element_448.json,0,0.2053593,0,0.2053593,0,0
449,mortar,92.6019616,17.9256433,0.2023011,element_449.json,0,0.2023011,0,0.2023011,0,0
450,mortar,93.5942235,16.9398674,0.2053593,element_450.json,0,0.2053593,0,0.2053593,0,0
451,mortar,32.9340278,17.6006944,0.2083333,element_451.json,0,0.2083333,0,0.2083333,0,0
452,mortar,36.4117799,16.9417579,0.1968119,element_452.json,0,0.1968119,0,0.1968119,0,0
453,mortar,37.3993056,17.9340278,0.2083333,element_453.json,0,0.2083333,0,0.2083333,0,0
454,mortar,41.9900566,18.5664393,0.1923567,element_454.json,0,0.1923567,0,0.1923567,0,0
455,mortar,42.9340278,17.6006944,0.2083333,element_455.json,0,0.2083333,0,0.2083333,0,0
456,mortar,46.4117799,16.9417579,0.1968119,element_456.json,0,0.1968119,0,0.1968119,0,0
457,mortar,47.3993056,17.9340278,0.2083333,element_457.json,0,0.2083333,0,0.2083333,0,0
458,mortar,51.9900566,18.5664393,0.1923567,element_458.json,0,0.1923567,0,0.1923567,0,0
459,mortar,52.9340278,17.6006944,0.2083333,element_459.json,0,0.2083333,0,0.2083333,0,0
460,mortar,56.4117799,16.9417579,0.1968119,element_460.json,0,0.1968119,0,0.1968119,0,0
461,mortar,57.3980384,17.9256433,0.2023011,element_461.json,0,0.2023011,0,0.2023011,0,0
462,mortar,61.9340278,18.6006944,0.2083333,element_462.json,0,0.2083333,0,0.2083333,0,0
463,mortar,62.9340278,17.6006944,0.2083333,element_463.json,0,0.2083333,0,0.2083333,0,0
464,mortar,71.9900566,18.5664393,0.1923567,element_464.json,0,0.1923567,0,0.1923567,0,0
465,mortar,72.9340278,17.6006944,0.2083333,element_465.json,0,0.2083333,0,0.2083333,0,0
466,mortar,81.9900566,18.5664393,0.1923567,element_466.json,0,0.1923567,0,0.1923567,0,0
467,mortar,82.9340278,17.6006944,0.2083333,element_467.json,0,0.2083333,0,0.2083333,0,0
468,mortar,91.9900566,18.5664393,0.1923567,element_468.json,0,0.1923567,0,0.1923567,0,0
469,mortar,92.9340278,17.6006944,0.2083333,element_469.json,0,0.2083333,0,0.2083333,0,0
470,mortar,22.6019616,17.9256433,0.2023011,element_470.json,0,0.2023011,0,0.2023011,0,0
471,mortar,23.5942235,16.9398674,0.2053593,element_471.json,0,0.2053593,0,0.2053593,0,0
472,mortar,2.5969195,17.9264580,0.2059616,element_472.json,0,0.2059616,0,0.2059616,0,0
473,mortar,3.5942235,16.9398674,0.2053593,element_473.json,0,0.2053593,0,0.2053593,0,0
474,mortar,7.0659722,17.6006944,0.2083333,element_474.json,0,0.2083333,0,0.2083333,0,0
475,mortar,8.0659722,18.6006944,0.2083333,element_475.json,0,0.2083333,0,0.2083333,0,0
476,mortar,12.6019616,17.9256433,0.2023011,element_476.json,0,0.2023011,0,0.2023011,0,0
477,mortar,13.5942235,16.9398674,0.2053593,element_477.json,0,0.2053593,0,0.2053593,0,0
478,mortar,6.4117799,16.9417579,0.1968119,element_478.json,0,0.1968119,0,0.1968119,0,0
479,mortar,7.3993056,17.9340278,0.2083333,element_479.json,0,0.2083333,0,0.2083333,0,0
480,mortar,17.0659722,17.6006944,0.2083333,element_480.json,0,0.2083333,0,0.2083333,0,0
481,mortar,18.0659722,18.6006944,0.2083333,element_481.json,0,0.2083333,0,0.2083333,0,0
482,mortar,27.0659722,17.6006944,0.2083333,element_482.json,0,0.2083333,0,0.2083333,0,0
483,mortar,28.0659722,18.6006944,0.2083333,element_483.json,0,0.2083333,0,0.2083333,0,0
484,mortar,32.6019616,17.9256433,0.2023011,element_484.json,0,0.2023011,0,0.2023011,0,0
485,mortar,33.5942235,16.9398674,0.2053593,element_485.json,0,0.2053593,0,0.2053593,0,0
486,mortar,42.6019616,17.9256433,0.2023011,element_486.json,0,0.2023011,0,0.2023011,0,0
487,mortar,43.5942235,16.9398674,0.2053593,element_487.json,0,0.2053593,0,0.2053593,0,0
488,mortar,52.6019616,17.9256433,0.2023011,element_488.json,0,0.2023011,0,0.2023011,0,0
489,mortar,53.5942235,16.9398674,0.2053593,element_489.json,0,0.2053593,0,0.2053593,0,0
490,mortar,62.6006944,17.9340278,0.2083333,element_490.json,0,0.2083333,0,0.2083333,0,0
491,mortar,63.5942235,16.9398674,0.2053593,element_491.json,0,0.2053593,0,0.2053593,0,0
492,mortar,2.9340278,17.6006944,0.2083333,element_492.json,0,0.2083333,0,0.2083333,0,0
493,mortar,11.9900566,18.5664393,0.1923567,element_493.json,0,0.1923567,0,0.1923567,0,0
494,mortar,12.9340278,17.6006944,0.2083333,element_494.json,0,0.2083333,0,0.2083333,0,0
495,mortar,16.4117799,16.9417579,0.1968119,element_495.json,0,0.1968119,0,0.1968119,0,0
496,mortar,17.3993056,17.9340278,0.2083333,element_496.json,0,0.2083333,0,0.2083333,0,0
497,mortar,21.9900566,18.5664393,0.1923567,element_497.json,0,0.1923567,0,0.1923567,0,0
498,mortar,22.9340278,17.6006944,0.2083333,element_498.json,0,0.2083333,0,0.2083333,0,0
499,mortar,26.4117799,16.9417579,0.1968119,element_499.json,0,0.1968119,0,0.1968119,0,0
500,mortar,27.3993056,17.9340278,0.2083333,element_500.json,0,0.2083333,0,0.2083333,0,0
501,mortar,31.9900566,18.5664393,0.1923567,element_501.json,0,0.1923567,0,0.1923567,0,0
502,mortar,37.0659722,17.6006944,0.2083333,element_502.json,0,0.2083333,0,0.2083333,0,0
503,mortar,38.0659722,18.6006944,0.2083333,element_503.json,0,0.2083333,0,0.2083333,0,0
504,mortar,47.0659722,17.6006944,0.2083333,element_504.json,0,0.2083333,0,0.2083333,0,0
505,mortar,48.0659722,18.6006944,0.2083333,element_505.json,0,0.2083333,0,0.2083333,0,0
506,mortar,57.0659722,17.6006944,0.2083333,element_506.json,0,0.2083333,0,0.2083333,0,0
507,mortar,58.0099434,18.5664393,0.1923567,element_507.json,0,0.1923567,0,0.1923567,0,0
508,mortar,67.0659722,17.6006944,0.2083333,element_508.json,0,0.2083333,0,0.2083333,0,0
509,mortar,68.0659722,18.6006944,0.2083333,element_509.json,0,0.2083333,0,0.2083333,0,0
510,mortar,77.0659722,17.6006944,0.2083333,element_510.json,0,0.2083333,0,0.2083333,0,0
511,mortar,78.0659722,18.6006944,0.2083333,element_511.json,0,0.2083333,0,0.2083333,0,0
512,mortar,87.0659722,17.6006944,0.2083333,element_512.json,0,0.2083333,0,0.2083333,0,0
513,mortar,88.0659722,18.6006944,0.2083333,element_513.json,0,0.2083333,0,0.2083333,0,0
514,mortar,97.0659722,17.6006944,0.2083333,element_514.json,0,0.2083333,0,0.2083333,0,0
515,mortar,66.4117799,16.9417579,0.1968119,element_515.json,0,0.1968119,0,0.1968119,0,0
516,mortar,67.3993056,17.9340278,0.2083333,element_516.json,0,0.2083333,0,0.2083333,0,0
517,mortar,76.4117799,16.9417579,0.1968119,element_517.json,0,0.1968119,0,0.1968119,0,0
518,mortar,77.3993056,17.9340278,0.2083333,element_518.json,0,0.2083333,0,0.2083333,0,0
519,mortar,86.4117799,16.9417579,0.1968119,element_519.json,0,0.1968119,0,0.1968119,0,0
520,mortar,87.3993056,17.9340278,0.2083333,element_520.json,0,0.2083333,0,0.2083333,0,0
521,mortar,96.4117799,16.9417579,0.1968119,element_521.json,0,0.1968119,0,0.1968119,0,0
522,mortar,97.4030805,17.9264580,0.2059616,element_522.json,0,0.2059616,0,0.2059616,0,0
523,mortar,64.2103447,17.7258816,0.1997624,element_523.json,0,0.1997624,0,0.1997624,0,0
524,mortar,73.2342726,18.7238545,0.1979933,element_524.json,0,0.1979933,0,0.1979933,0,0
525,mortar,74.2103447,17.7258816,0.1997624,element_525.json,0,0.1997624,0,0.1997624,0,0
526,mortar,83.2342726,18.7238545,0.1979933,element_526.json,0,0.1979933,0,0.1979933,0,0
527,mortar,84.2103447,17.7258816,0.1997624,element_527.json,0,0.1997624,0,0.1997624,0,0
528,mortar,93.2342726,18.7238545,0.1979933,element_528.json,0,0.1979933,0,0.1979933,0,0
529,mortar,94.2103447,17.7258816,0.1997624,element_529.json,0,0.1997624,0,0.1997624,0,0
530,mortar,66.6111111,18.0555556,0.2083333,element_530.json,0,0.2083333,0,0.2083333,0,0
531,mortar,67.6111111,19.0555556,0.2083333,element_531.json,0,0.2083333,0,0.2083333,0,0
532,mortar,76.6111111,18.0555556,0.2083333,element_532.json,0,0.2083333,0,0.2083333,0,0
533,mortar,77.6111111,19.0555556,0.2083333,element_533.json,0,0.2083333,0,0.2083333,0,0
534,mortar,86.6111111,18.0555556,0.2083333,element_534.json,0,0.2083333,0,0.2083333,0,0
535,mortar,87.6111111,19.0555556,0.2083333,element_535.json,0,0.2083333,0,0.2083333,0,0
536,mortar,96.6111111,18.0555556,0.2083333,element_536.json,0,0.2083333,0,0.2083333,0,0
537,mortar,97.6018579,19.0320752,0.1955484,element_537.json,0,0.1955484,0,0.1955484,0,0
538,mortar,33.3888889,18.0555556,0.2083333,element_538.json,0,0.2083333,0,0.2083333,0,0
539,mortar,43.3888889,18.0555556,0.2083333,element_539.json,0,0.2083333,0,0.2083333,0,0
540,mortar,53.3888889,18.0555556,0.2083333,element_540.json,0,0.2083333,0,0.2083333,0,0
541,mortar,62.3888889,19.0555556,0.2083333,element_541.json,0,0.2083333,0,0.2083333,0,0
542,mortar,63.3888889,18.0555556,0.2083333,element_542.json,0,0.2083333,0,0.2083333,0,0
543,mortar,6.2777778,18.2222222,0.2083333,element_543.json,0,0.2083333,0,0.2083333,0,0
544,mortar,7.2777778,19.2222222,0.2083333,element_544.json,0,0.2083333,0,0.2083333,0,0
545,mortar,13.2342726,18.7238545,0.1979933,element_545.json,0,0.1979933,0,0.1979933,0,0
546,mortar,14.2103447,17.7258816,0.1997624,element_546.json,0,0.1997624,0,0.1997624,0,0
547,mortar,15.7919969,17.7254610,0.1993575,element_547.json,0,0.1993575,0,0.1993575,0,0
548,mortar,16.2777778,18.2222222,0.2083333,element_548.json,0,0.2083333,0,0.2083333,0,0
549,mortar,16.7777778,18.7222222,0.2083333,element_549.json,0,0.2083333,0,0.2083333,0,0
550,mortar,17.2777778,19.2222222,0.2083333,element_550.json,0,0.2083333,0,0.2083333,0,0
551,mortar,23.2342726,18.7238545,0.1979933,element_551.json,0,0.1979933,0,0.1979933,0,0
552,mortar,24.2103447,17.7258816,0.1997624,element_552.json,0,0.1997624,0,0.1997624,0,0
553,mortar,25.7919969,17.7254610,0.1993575,element_553.json,0,0.1993575,0,0.1993575,0,0
554,mortar,26.2777778,18.2222222,0.2083333,element_554.json,0,0.2083333,0,0.2083333,0,0
